#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
ASINS	AXCK02018951	ASIS009259	+	11004	14203	2	11004-11084:13865-14203
ASINS	AXCK02018980	ASIS009478	-	808	5705	3	808-947:4920-5151:5574-5705
ASINS	AXCK02019002	ASIS022337	-	4429	7414	2	4429-7237:7314-7414
ASINS	AXCK02019022	ASIS013936	-	16005	16656	2	16005-16043:16360-16656
ASINS	AXCK02019030	ASIS015470	+	8661	9519	3	8661-8879:9034-9170:9279-9519
ASINS	AXCK02019126	ASIS008189	-	8945	11732	6	8945-9176:9254-9535:9612-9792:10950-11166:11237-11456:11530-11732
ASINS	AXCK02019186	ASIS005525	-	2634	4025	2	2634-2738:3114-4025
ASINS	AXCK02019222	ASIS008888	+	2763	5277	4	2763-2889:3509-4272:4343-5137:5203-5277
ASINS	AXCK02019222	ASIS007808	+	11083	11745	2	11083-11491:11552-11745
ASINS	AXCK02019403	ASIS022375	+	2533	13794	4	2533-2610:2935-3228:4728-4853:7936-13794
ASINS	AXCK02019433	ASIS016761	-	7133	14470	4	7133-7138:9949-10277:10362-13695:13769-14470
ASINS	AXCK02019455	ASIS012669	-	2610	7682	4	2610-2870:4538-4792:6146-6200:7456-7682
ASINS	AXCK02019471	ASIS011299	-	5086	12026	5	5086-5120:6595-6760:6839-6948:10181-10236:11941-12026
ASINS	AXCK02019472	ASIS020875	+	1321	7300	6	1321-1468:2349-2536:2628-2874:3877-3965:4511-4730:5010-7300
ASINS	AXCK02019472	ASIS018724	-	2723	5112	2	2723-2872:4843-5112
ASINS	AXCK02019472	ASIS005470	+	11303	13941	2	11303-11948:13532-13941
ASINS	AXCK02019510	ASIS022059	+	6510	8171	1	6510-8171
ASINS	AXCK02019588	ASIS007684	-	3466	10006	8	3466-3696:3824-3968:4060-4169:4257-5104:5333-5849:5933-6103:9489-9646:9862-10006
ASINS	AXCK02019588	ASIS015608	-	12485	13665	4	12485-12859:12963-13143:13218-13400:13493-13665
ASINS	AXCK02019598	ASIS003940	+	8075	11828	7	8075-8129:8636-9721:10545-10562:10991-11172:11239-11437:11515-11621:11706-11828
ASINS	AXCK02019599	ASIS017616	-	3662	11526	7	3662-3804:5792-6006:6503-6612:8158-8226:9322-9522:9597-9740:11479-11526
ASINS	AXCK02019657	ASIS020338	-	1392	5184	4	1392-2910:3123-3455:3864-4913:5087-5184
ASINS	AXCK02019657	ASIS003125	-	7166	8688	3	7166-7731:7804-7855:8560-8688
ASINS	AXCK02019657	ASIS015034	+	10976	13076	2	10976-11069:11584-13076
ASINS	AXCK02019671	ASIS007674	+	3717	4515	2	3717-3922:4014-4515
ASINS	AXCK02019671	ASIS023137	+	4830	6254	6	4830-5079:5146-5210:5281-5509:5584-5711:5779-5889:5970-6254
ASINS	AXCK02019675	ASIS022233	+	5099	9385	2	5099-5271:7066-9385
ASINS	AXCK02019706	ASIS018036	-	1103	5466	4	1103-1206:1433-2003:3627-4737:5429-5466
ASINS	AXCK02019717	ASIS015489	-	1	828	1	1-828
ASINS	AXCK02019717	ASIS023495	-	2360	12601	12	2360-2633:2906-3117:3198-3409:6384-6500:7187-7373:7455-7730:8948-9947:10777-11021:11092-11421:11498-12255:12347-12428:12509-12601
ASINS	AXCK02019736	ASIS023487	+	8541	13245	5	8541-11770:11940-12447:12517-12695:12771-12963:13036-13245
ASINS	AXCK02019762	ASIS000917	-	3416	9781	8	3416-3685:7010-7120:7289-7522:7588-7806:7876-8069:8654-8818:8892-9257:9328-9781
ASINS	AXCK02019766	ASIS004538	+	160	2242	9	160-196:269-335:407-520:602-692:805-975:1052-1221:1311-1424:1825-2015:2124-2242
ASINS	AXCK02019776	ASIS020063	+	73	10297	3	73-204:9526-9657:9719-10297
ASINS	AXCK02019788	ASIS002254	-	1051	2580	2	1051-1747:2570-2580
ASINS	AXCK02019788	ASIS022665	+	2469	5672	5	2469-2654:2795-2905:4474-5049:5134-5467:5554-5672
ASINS	AXCK02019813	ASIS016831	+	1607	2354	3	1607-1819:1899-2106:2176-2354
ASINS	AXCK02019813	ASIS023129	+	3016	3826	3	3016-3091:3165-3527:3681-3826
ASINS	AXCK02019915	ASIS004193	+	1544	9764	8	1544-1552:2097-2219:2313-2450:6248-8407:8770-9044:9108-9262:9322-9401:9471-9764
ASINS	AXCK02020051	ASIS010071	+	2459	3307	2	2459-3031:3065-3307
ASINS	AXCK02020065	ASIS017405	-	9469	10046	2	9469-9860:9920-10046
ASINS	AXCK02020065	ASIS018281	-	11767	12281	2	11767-12158:12218-12281
ASINS	AXCK02020173	ASIS013846	-	31	8368	3	31-300:2124-2360:8294-8368
ASINS	AXCK02020176	ASIS022893	+	4282	5256	1	4282-5256
ASINS	AXCK02020243	ASIS011435	+	7624	10137	4	7624-7920:9470-9642:9722-9891:9956-10137
ASINS	AXCK02020297	ASIS008334	+	1527	10196	2	1527-2113:8645-10196
ASINS	AXCK02020305	ASIS021721	-	205	936	3	205-430:507-640:886-936
ASINS	AXCK02020312	ASIS002568	+	1637	10352	3	1637-1693:3034-3624:9768-10352
ASINS	AXCK02020318	ASIS015909	+	1519	3416	3	1519-1754:2491-2714:3016-3416
ASINS	AXCK02020318	ASIS004043	+	8169	10379	2	8169-8463:10333-10379
ASINS	AXCK02020342	ASIS022379	+	1700	4320	5	1700-1721:1996-2097:2203-3009:3079-3906:3980-4320
ASINS	AXCK02020375	ASIS016622	+	1229	3222	2	1229-1788:1854-3222
ASINS	AXCK02020375	ASIS015100	-	5474	10278	4	5474-6132:6207-9479:9912-10119:10201-10278
ASINS	AXCK02020467	ASIS000692	+	1208	4737	6	1208-1363:1428-1595:1665-2009:2149-2400:2587-2734:4523-4737
ASINS	AXCK02020492	ASIS007202	+	8331	10808	3	8331-8436:10011-10398:10496-10808
ASINS	AXCK02020585	ASIS022523	-	1852	9586	2	1852-2357:9568-9586
ASINS	AXCK02020587	ASIS011476	-	918	8748	3	918-1955:3345-3467:8551-8748
ASINS	AXCK02020630	ASIS009551	-	1537	5672	3	1537-2631:4654-4812:5484-5672
ASINS	AXCK02020630	ASIS017812	+	1724	4723	3	1724-2142:2373-2562:4643-4723
ASINS	AXCK02020676	ASIS011529	+	5233	5991	1	5233-5991
ASINS	AXCK02020676	ASIS015881	-	6277	7221	1	6277-7221
ASINS	AXCK02020676	ASIS020421	-	7907	8592	3	7907-8036:8095-8361:8450-8592
ASINS	AXCK02020715	ASIS018154	+	9418	10148	2	9418-9423:9933-10148
ASINS	AXCK02020773	ASIS003471	+	7944	9650	3	7944-8085:8370-8549:9580-9650
ASINS	AXCK02020776	ASIS010701	-	5251	7638	2	5251-5342:7323-7638
ASINS	AXCK02020796	ASIS015519	+	1660	5586	2	1660-5350:5417-5586
ASINS	AXCK02020813	ASIS009422	+	1621	6768	4	1621-1712:1795-1923:2067-2211:6706-6768
ASINS	AXCK02020839	ASIS018117	+	2445	7510	3	2445-2462:6688-7014:7082-7510
ASINS	AXCK02020848	ASIS001697	+	4724	8870	6	4724-4732:5158-5271:7011-7156:7766-7796:7956-8242:8429-8870
ASINS	AXCK02020862	ASIS022077	-	39	4765	3	39-254:327-671:4736-4765
ASINS	AXCK02020862	ASIS000048	+	5996	6610	1	5996-6610
ASINS	AXCK02020862	ASIS013084	+	9078	9644	2	9078-9489:9556-9644
ASINS	AXCK02020863	ASIS008982	+	2801	8818	5	2801-2933:5083-5379:7385-7672:7971-8093:8673-8818
ASINS	AXCK02020887	ASIS006341	+	3311	4438	4	3311-3448:3655-4024:4250-4293:4403-4438
ASINS	AXCK02020887	ASIS006108	-	5388	6158	3	5388-5807:5870-5960:6034-6158
ASINS	AXCK02020887	ASIS004271	+	6762	8094	5	6762-6871:6947-7094:7239-7691:7755-7871:7936-8094
ASINS	AXCK02020929	ASIS017322	+	5327	6044	3	5327-5498:5595-5647:5850-6044
ASINS	AXCK02020935	ASIS014439	-	2507	5509	2	2507-5096:5163-5509
ASINS	AXCK02020942	ASIS010609	+	4285	6315	4	4285-4330:5019-5167:5239-5497:6218-6315
ASINS	AXCK02020962	ASIS002379	+	668	1283	3	668-742:812-949:1020-1283
ASINS	AXCK02020962	ASIS011971	+	2193	8949	5	2193-2351:4301-4435:4506-4872:4968-5172:5304-8949
ASINS	AXCK02021001	ASIS002340	+	1360	5802	9	1360-1485:1581-1746:3176-3274:3506-3714:3845-4016:4073-4669:4742-4888:4955-5120:5193-5802
ASINS	AXCK02021034	ASIS014406	+	1595	6785	4	1595-4044:4291-4615:5428-5715:6600-6785
ASINS	AXCK02021058	ASIS002416	-	1087	7448	7	1087-1285:1369-1648:1714-2062:3235-3629:3700-4308:5188-6809:6883-7448
ASINS	AXCK02021091	ASIS008693	+	685	3222	1	685-3222
ASINS	AXCK02021091	ASIS020618	+	3912	6603	4	3912-3958:5121-5507:5574-6098:6180-6603
ASINS	AXCK02021117	ASIS000984	-	920	6486	7	920-1042:1846-2436:4085-4470:4552-4627:4751-5608:5756-5935:6022-6486
ASINS	AXCK02021128	ASIS002088	-	107	1637	3	107-455:855-1353:1445-1637
ASINS	AXCK02021164	ASIS000500	+	658	8060	9	658-778:4890-5043:5118-5346:5415-5720:5792-5883:7172-7373:7433-7621:7694-7834:7908-8060
ASINS	AXCK02021167	ASIS001260	+	1870	5325	6	1870-3094:3432-3666:3760-3954:4090-4152:4249-4619:4874-5325
ASINS	AXCK02021168	ASIS004196	+	3208	7269	3	3208-3261:6785-7096:7177-7269
ASINS	AXCK02021185	ASIS020386	-	1743	8551	2	1743-1934:8351-8551
ASINS	AXCK02021201	ASIS012511	+	37	1386	3	37-524:1007-1178:1321-1386
ASINS	AXCK02021201	ASIS008119	+	5578	7989	4	5578-5798:5868-6629:6693-6847:6905-7989
ASINS	AXCK02021232	ASIS011914	+	2666	6418	7	2666-2857:2934-3272:3354-3581:3658-4107:4178-4617:4695-4901:6394-6418
ASINS	AXCK02021233	ASIS003827	-	6507	7974	5	6507-6630:6698-6825:7172-7234:7646-7798:7873-7974
ASINS	AXCK02021252	ASIS019197	-	1790	6136	1	1790-6136
ASINS	AXCK02021282	ASIS012220	+	3222	4637	3	3222-3261:3404-4473:4542-4637
ASINS	AXCK02021282	ASIS011880	-	5819	7415	3	5819-6838:6910-7084:7147-7415
ASINS	AXCK02021304	ASIS016338	+	11	5741	6	11-213:280-621:1346-1498:1564-1720:1804-2008:4513-5741
ASINS	AXCK02021313	ASIS000685	+	1723	2394	1	1723-2394
ASINS	AXCK02021319	ASIS002626	+	5579	7591	5	5579-5718:5994-6184:6859-7150:7239-7407:7499-7591
ASINS	AXCK02021325	ASIS015262	+	3359	8289	2	3359-3667:8179-8289
ASINS	AXCK02021369	ASIS004802	-	1290	3122	4	1290-1486:1554-1668:2903-2991:3065-3122
ASINS	AXCK02021423	ASIS015367	+	366	7092	4	366-482:4284-4550:5931-6137:6964-7092
ASINS	AXCK02021441	ASIS015605	-	5001	6434	2	5001-5525:6291-6434
ASINS	AXCK02021481	ASIS006877	+	905	4730	10	905-1203:1394-1538:1611-1848:1928-2211:2284-2491:2631-2773:2861-3013:4091-4254:4339-4535:4600-4730
ASINS	AXCK02021489	ASIS021352	+	6107	7694	4	6107-6223:6306-6848:6991-7372:7555-7694
ASINS	AXCK02021496	ASIS022076	+	2278	3411	3	2278-2317:2351-2483:2628-3411
ASINS	AXCK02021511	ASIS004994	+	1406	7651	7	1406-1497:1899-2020:2106-2263:2351-2526:2600-2794:2872-3187:7184-7651
ASINS	AXCK02021533	ASIS019676	+	604	4121	5	604-1135:1233-1350:2640-2791:2892-3083:4063-4121
ASINS	AXCK02021627	ASIS006218	+	4467	7419	3	4467-5859:6582-7048:7129-7419
ASINS	AXCK02021628	ASIS020715	-	352	5763	9	352-552:633-800:890-1030:1116-1239:1318-1552:5036-5156:5245-5346:5426-5545:5620-5763
ASINS	AXCK02021651	ASIS018730	+	583	1379	3	583-749:858-1146:1218-1379
ASINS	AXCK02021697	ASIS003034	+	4835	5518	1	4835-5518
ASINS	AXCK02021703	ASIS020308	+	501	3101	5	501-707:1189-1332:1642-1785:2465-2845:2931-3101
ASINS	AXCK02021721	ASIS020398	-	2878	6287	3	2878-2985:3053-3701:5533-6287
ASINS	AXCK02021814	ASIS012896	+	3058	4106	2	3058-3123:3711-4106
ASINS	AXCK02021893	ASIS000480	-	2115	5151	3	2115-2382:4131-4244:4340-5151
ASINS	AXCK02021926	ASIS008717	-	2660	4225	3	2660-3427:3995-4042:4127-4225
ASINS	AXCK02021946	ASIS017105	-	145	806	2	145-306:393-806
ASINS	AXCK02021956	ASIS014444	-	236	5121	7	236-1334:1421-2153:3440-4028:4102-4320:4397-4483:4567-4830:5011-5121
ASINS	AXCK02022021	ASIS007120	-	1528	2127	2	1528-1840:1910-2127
ASINS	AXCK02022021	ASIS005478	-	2456	4335	4	2456-2624:2694-3773:3840-4027:4090-4335
ASINS	AXCK02022021	ASIS011043	+	4832	7012	4	4832-5944:6007-6125:6196-6316:6383-7012
ASINS	AXCK02022079	ASIS022612	+	1874	2773	1	1874-2773
ASINS	AXCK02022082	ASIS014786	-	4376	6906	3	4376-4950:5266-6508:6880-6906
ASINS	AXCK02022157	ASIS013722	-	543	6534	3	543-722:5409-5419:6048-6534
ASINS	AXCK02022157	ASIS012610	+	1671	3354	3	1671-1755:1819-2016:2102-3354
ASINS	AXCK02022251	ASIS017323	-	4072	5898	2	4072-4479:4585-5898
ASINS	AXCK02022277	ASIS001308	+	2417	5211	3	2417-2882:3593-3778:3971-5211
ASINS	AXCK02022281	ASIS016634	+	1460	5778	5	1460-1774:2315-4133:4627-4996:5065-5258:5369-5778
ASINS	AXCK02022407	ASIS014460	+	2318	3696	3	2318-2548:2625-2780:2890-3696
ASINS	AXCK02022408	ASIS019672	-	2999	6301	4	2999-3262:3360-3836:4001-4130:6171-6301
ASINS	AXCK02022416	ASIS007609	+	943	2718	3	943-1109:2117-2207:2686-2718
ASINS	AXCK02022449	ASIS022512	-	81	4059	5	81-1393:1473-1761:1831-2238:3433-3591:3949-4059
ASINS	AXCK02022468	ASIS002885	-	1170	5130	3	1170-2711:3112-3370:4814-5130
ASINS	AXCK02022471	ASIS015937	-	162	4536	6	162-1156:1230-1365:1451-1573:1653-3698:4116-4295:4369-4536
ASINS	AXCK02022528	ASIS017212	-	523	915	1	523-915
ASINS	AXCK02022541	ASIS021764	+	2182	5007	7	2182-2292:2826-2904:3007-3121:3192-3417:3715-4085:4148-4475:4783-5007
ASINS	AXCK02022542	ASIS022637	-	613	4187	3	613-827:922-1253:1321-4187
ASINS	AXCK02022545	ASIS021024	-	1531	5249	5	1531-1749:1926-2049:2133-2394:2472-2592:4401-5249
ASINS	AXCK02022556	ASIS004181	-	1118	2921	2	1118-1438:2823-2921
ASINS	AXCK02022571	ASIS012435	+	1157	6194	2	1157-1356:6053-6194
ASINS	AXCK02022577	ASIS021968	-	1930	4620	4	1930-2634:2731-2854:4160-4305:4429-4620
ASINS	AXCK02022583	ASIS020886	+	247	3533	4	247-333:544-733:2368-2589:3469-3533
ASINS	AXCK02022588	ASIS003896	+	3	2186	3	3-51:772-978:1045-2186
ASINS	AXCK02022588	ASIS019219	+	2803	5397	4	2803-2832:4041-4387:4448-5170:5247-5397
ASINS	AXCK02022589	ASIS019019	+	1206	4196	8	1206-1717:1796-1975:2044-2191:2257-2350:2446-2783:2855-3119:3248-3362:3440-4196
ASINS	AXCK02022629	ASIS011910	+	1918	3075	1	1918-3075
ASINS	AXCK02022654	ASIS022803	+	301	3444	3	301-1376:2431-2877:3336-3444
ASINS	AXCK02022753	ASIS006587	+	580	6119	6	580-721:2176-2691:4680-5220:5625-5714:5798-5860:5933-6119
ASINS	AXCK02022793	ASIS021176	+	211	4271	4	211-326:407-604:672-1006:4186-4271
ASINS	AXCK02022793	ASIS018412	+	4518	5207	1	4518-5207
ASINS	AXCK02022795	ASIS010499	-	64	6040	5	64-799:3779-4118:4190-4679:4754-5001:5077-6040
ASINS	AXCK02022833	ASIS017227	-	4576	5203	4	4576-4665:4745-4897:4969-5097:5174-5203
ASINS	AXCK02022846	ASIS018065	-	75	5083	4	75-252:1265-1384:2738-2909:4768-5083
ASINS	AXCK02022868	ASIS020778	+	714	4702	5	714-822:923-1369:1449-1583:2991-3124:3869-4702
ASINS	AXCK02022912	ASIS002240	-	2139	2984	1	2139-2984
ASINS	AXCK02022912	ASIS022724	+	4130	5527	5	4130-4250:4319-4383:4452-4574:4648-4956:5264-5527
ASINS	AXCK02022922	ASIS017665	-	1306	2288	3	1306-1440:1456-1740:2253-2288
ASINS	AXCK02022922	ASIS000582	-	2774	5153	3	2774-3943:4698-4820:4935-5153
ASINS	AXCK02022946	ASIS019978	-	535	3552	3	535-910:974-2715:3523-3552
ASINS	AXCK02022963	ASIS019460	-	123	3733	6	123-133:771-978:2633-2764:2844-3104:3172-3477:3551-3733
ASINS	AXCK02022979	ASIS023259	-	1044	4202	5	1044-1310:1368-1880:1915-3243:3474-3732:3769-4202
ASINS	AXCK02022986	ASIS001877	+	137	3477	5	137-255:511-706:768-1109:1221-1419:3302-3477
ASINS	AXCK02022997	ASIS007369	+	792	1993	3	792-1553:1741-1795:1887-1993
ASINS	AXCK02022997	ASIS009660	-	3867	4603	2	3867-3974:4094-4603
ASINS	AXCK02023018	ASIS010687	+	1741	4294	2	1741-1879:3258-4294
ASINS	AXCK02023027	ASIS019442	+	473	5055	6	473-1073:1159-1287:1364-1737:1840-2113:2600-2737:4556-5055
ASINS	AXCK02023051	ASIS016083	+	1	2811	1	1-2811
ASINS	AXCK02023070	ASIS017917	+	3744	4562	1	3744-4562
ASINS	AXCK02023071	ASIS012493	+	130	2584	4	130-630:767-950:1490-1531:2544-2584
ASINS	AXCK02023078	ASIS008516	-	1236	2556	3	1236-1586:1848-1964:2488-2556
ASINS	AXCK02023083	ASIS022032	-	2516	4571	3	2516-3069:3140-4324:4397-4571
ASINS	AXCK02023087	ASIS007187	-	872	2662	1	872-2662
ASINS	AXCK02023132	ASIS004121	-	1102	5480	3	1102-1338:1420-3861:4989-5480
ASINS	AXCK02023140	ASIS018756	-	454	900	1	454-900
ASINS	AXCK02023182	ASIS000763	+	915	1304	1	915-1304
ASINS	AXCK02023216	ASIS013617	-	251	5229	3	251-523:967-1079:4377-5229
ASINS	AXCK02023225	ASIS022494	+	2658	4744	6	2658-2778:2872-3024:3106-3344:3418-3567:4409-4505:4659-4744
ASINS	AXCK02023248	ASIS022236	-	361	3807	8	361-597:1232-1338:1422-1577:1666-1903:2248-2531:2611-3034:3402-3489:3629-3807
ASINS	AXCK02023250	ASIS013127	-	3000	3963	3	3000-3167:3238-3711:3766-3963
ASINS	AXCK02023250	ASIS005628	+	4519	4749	1	4519-4749
ASINS	AXCK02023260	ASIS001781	+	656	2211	3	656-751:829-1732:2000-2211
ASINS	AXCK02023265	ASIS015645	+	146	4779	10	146-337:427-781:862-1027:1092-1383:1458-2058:2209-2307:2373-2580:2658-2873:2942-3011:3091-4779
ASINS	AXCK02023272	ASIS013535	-	19	3068	5	19-339:345-402:452-602:1910-2878:2936-3068
ASINS	AXCK02023278	ASIS001922	-	112	1851	4	112-1035:1110-1258:1337-1528:1593-1851
ASINS	AXCK02023298	ASIS002003	-	4539	5144	1	4539-5144
ASINS	AXCK02023301	ASIS004281	-	2257	3326	5	2257-2296:2408-2624:2705-2911:2983-3204:3266-3326
ASINS	AXCK02023304	ASIS007525	-	652	5069	5	652-775:858-956:2023-2076:2426-3139:4078-5069
ASINS	AXCK02023307	ASIS018908	-	838	2385	2	838-941:1773-2385
ASINS	AXCK02023307	ASIS013349	-	2700	4400	6	2700-2885:2967-3109:3180-3499:3569-3757:3826-3968:4395-4400
ASINS	AXCK02023316	ASIS018147	-	3129	5006	3	3129-3323:3469-3821:4622-5006
ASINS	AXCK02023338	ASIS011668	+	1733	3239	4	1733-1744:2145-2363:2448-2576:3213-3239
ASINS	AXCK02023364	ASIS009903	-	1036	4040	4	1036-1134:1828-1947:3531-3886:3980-4040
ASINS	AXCK02023378	ASIS014243	+	1764	2472	3	1764-1937:2021-2188:2266-2472
ASINS	AXCK02023422	ASIS005094	+	2327	2797	2	2327-2399:2466-2797
ASINS	AXCK02023434	ASIS010548	+	3911	4769	3	3911-3971:4030-4466:4527-4769
ASINS	AXCK02023453	ASIS021105	-	1068	2313	2	1068-1194:1556-2313
ASINS	AXCK02023469	ASIS009481	-	196	786	2	196-311:381-786
ASINS	AXCK02023503	ASIS021897	+	1217	3970	3	1217-1792:2064-2128:3691-3970
ASINS	AXCK02023504	ASIS006836	-	1925	3354	3	1925-2004:2466-2680:3197-3354
ASINS	AXCK02023506	ASIS007151	-	1575	4578	6	1575-1579:1659-2061:2144-2323:2404-2709:2971-3030:4495-4578
ASINS	AXCK02023517	ASIS000661	+	2681	3917	3	2681-2683:2865-3570:3799-3917
ASINS	AXCK02023532	ASIS005800	+	1235	3196	5	1235-2162:2244-2521:2590-2692:2762-2986:3057-3196
ASINS	AXCK02023547	ASIS007667	-	1287	4535	3	1287-2357:3946-4251:4332-4535
ASINS	AXCK02023552	ASIS005197	-	263	3463	7	263-397:508-699:773-1167:1234-1783:1857-2171:2254-2556:3191-3463
ASINS	AXCK02023564	ASIS021012	+	487	1012	2	487-610:693-1012
ASINS	AXCK02023567	ASIS004233	+	61	4522	4	61-2352:4003-4089:4170-4344:4428-4522
ASINS	AXCK02023598	ASIS014488	-	683	2647	2	683-2297:2382-2647
ASINS	AXCK02023630	ASIS001271	+	51	845	1	51-845
