#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
ASTEI	scaffold_00001	ASTEI00056	+	775625	806695	7	775625-775768:796257-796529:797661-797885:799983-800225:802589-802986:803061-803212:804297-806695
ASTEI	scaffold_00001	ASTEI00057	+	811833	813540	4	811833-812106:812188-812317:812385-813185:813258-813540
ASTEI	scaffold_00001	ASTEI00058	+	814416	816502	5	814416-814472:814579-814839:815639-815973:816034-816286:816353-816502
ASTEI	scaffold_00001	ASTEI00059	-	820156	820792	2	820156-820374:820670-820792
ASTEI	scaffold_00001	ASTEI00060	+	821560	826451	6	821560-821859:821924-822572:822642-822958:823023-823712:825092-825299:825397-826451
ASTEI	scaffold_00001	ASTEI00061	-	827223	828418	3	827223-827237:827841-828179:828242-828418
ASTEI	scaffold_00001	ASTEI00062	-	828699	829043	2	828699-828948:829021-829043
ASTEI	scaffold_00001	ASTEI00063	-	841967	850564	3	841967-842128:842721-842801:850502-850564
ASTEI	scaffold_00001	ASTEI00064	+	1030783	1031415	1	1030783-1031415
ASTEI	scaffold_00001	ASTEI00065	+	1075391	1083210	3	1075391-1075471:1075553-1075735:1083076-1083210
ASTEI	scaffold_00001	ASTEI00066	+	1098966	1119559	12	1098966-1099037:1100207-1100366:1103309-1103612:1103684-1104865:1104945-1105132:1107370-1107526:1115402-1115676:1118162-1118438:1118525-1118724:1118871-1119079:1119121-1119148:1119234-1119559
ASTEI	scaffold_00001	ASTEI00067	-	1130825	1138319	4	1130825-1130954:1131013-1131183:1135616-1135758:1138158-1138319
ASTEI	scaffold_00001	ASTEI00068	+	1190692	1192329	1	1190692-1192329
ASTEI	scaffold_00001	ASTEI00069	-	1201685	1202234	2	1201685-1202097:1202168-1202234
ASTEI	scaffold_00001	ASTEI00070	+	1202840	1203385	2	1202840-1202903:1202973-1203385
ASTEI	scaffold_00001	ASTEI00071	-	1217106	1219424	3	1217106-1217353:1217769-1217957:1219202-1219424
ASTEI	scaffold_00001	ASTEI00072	-	1260693	1264844	6	1260693-1261034:1261126-1261239:1261323-1261445:1263836-1263927:1263996-1264658:1264841-1264844
ASTEI	scaffold_00001	ASTEI00073	-	1265516	1266463	2	1265516-1266009:1266085-1266463
ASTEI	scaffold_00001	ASTEI00074	-	1271879	1273946	2	1271879-1273342:1273944-1273946
ASTEI	scaffold_00001	ASTEI00075	+	1280147	1282355	3	1280147-1281678:1281743-1281935:1281996-1282355
ASTEI	scaffold_00001	ASTEI00076	-	1282525	1283034	2	1282525-1282908:1282978-1283034
ASTEI	scaffold_00001	ASTEI00077	+	1283950	1286510	6	1283950-1284031:1284092-1284258:1284392-1285225:1285285-1285578:1285652-1285945:1286304-1286510
ASTEI	scaffold_00001	ASTEI00078	+	1289978	1292176	5	1289978-1290062:1290265-1290772:1290867-1291056:1291156-1291878:1291952-1292176
ASTEI	scaffold_00001	ASTEI00079	-	1295774	1302076	11	1295774-1295985:1296054-1296171:1296238-1296406:1296475-1297411:1297522-1297743:1297890-1298072:1298140-1298314:1298397-1298653:1298726-1298845:1301272-1301631:1301827-1302076
ASTEI	scaffold_00001	ASTEI00080	+	1302773	1311077	11	1302773-1303549:1303626-1303764:1303832-1304154:1304233-1304363:1304448-1304754:1309141-1309271:1309397-1309496:1310030-1310146:1310224-1310433:1310511-1310872:1310957-1311077
ASTEI	scaffold_00001	ASTEI00081	-	1312642	1314267	2	1312642-1313775:1314088-1314267
ASTEI	scaffold_00001	ASTEI00082	+	1314967	1315349	2	1314967-1315089:1315155-1315349
ASTEI	scaffold_00001	ASTEI00083	-	1315493	1315961	2	1315493-1315731:1315799-1315961
ASTEI	scaffold_00001	ASTEI00084	+	1317056	1317555	2	1317056-1317266:1317524-1317555
ASTEI	scaffold_00001	ASTEI00085	-	1318279	1319007	1	1318279-1319007
ASTEI	scaffold_00001	ASTEI00086	-	1319224	1321132	2	1319224-1319870:1320397-1321132
ASTEI	scaffold_00001	ASTEI00087	-	1321517	1323285	2	1321517-1322175:1322589-1323285
ASTEI	scaffold_00001	ASTEI00088	+	1324426	1325237	2	1324426-1324473:1324545-1325237
ASTEI	scaffold_00001	ASTEI00089	-	1326432	1327226	2	1326432-1327103:1327179-1327226
ASTEI	scaffold_00001	ASTEI00090	-	1327773	1328607	2	1327773-1328480:1328554-1328607
ASTEI	scaffold_00001	ASTEI00091	+	1328857	1329625	3	1328857-1328878:1329090-1329208:1329287-1329625
ASTEI	scaffold_00001	ASTEI00092	+	1396327	1405696	5	1396327-1396339:1398093-1398281:1399418-1400058:1401130-1401640:1405437-1405696
ASTEI	scaffold_00001	ASTEI00093	+	1410051	1410641	2	1410051-1410144:1410529-1410641
ASTEI	scaffold_00001	ASTEI00094	-	1415941	1417560	2	1415941-1416110:1416189-1417560
ASTEI	scaffold_00001	ASTEI00095	-	1422808	1429094	4	1422808-1423163:1424724-1424866:1424934-1425101:1428910-1429094
ASTEI	scaffold_00001	ASTEI00096	+	1433446	1437883	6	1433446-1433543:1433625-1433807:1433870-1433985:1434678-1434877:1435673-1436223:1437796-1437883
ASTEI	scaffold_00001	ASTEI00097	-	1438685	1439381	2	1438685-1439116:1439196-1439381
ASTEI	scaffold_00001	ASTEI00098	-	1442646	1448998	3	1442646-1442728:1443399-1443698:1448719-1448998
ASTEI	scaffold_00001	ASTEI00099	+	1457699	1471582	17	1457699-1457760:1458454-1459245:1460068-1460465:1460547-1461741:1461815-1464557:1464666-1465158:1465325-1465806:1465878-1466070:1466321-1466413:1466575-1468254:1468340-1468551:1468843-1470096:1470117-1470421:1470520-1470729:1470817-1470964:1471052-1471282:1471370-1471582
ASTEI	scaffold_00001	ASTEI00100	-	1474075	1488563	6	1474075-1474324:1476089-1476311:1476401-1476757:1476942-1479086:1483614-1488166:1488556-1488563
ASTEI	scaffold_00001	ASTEI00101	+	1494149	1495732	2	1494149-1495291:1495592-1495732
ASTEI	scaffold_00001	ASTEI00102	-	1510185	1510715	1	1510185-1510715
ASTEI	scaffold_00001	ASTEI00103	-	1518467	1523080	5	1518467-1518655:1518741-1518925:1519018-1519183:1519259-1519375:1520318-1523080
ASTEI	scaffold_00001	ASTEI00104	+	1557980	1559773	2	1557980-1558162:1558244-1559773
ASTEI	scaffold_00001	ASTEI00105	+	1578335	1579791	2	1578335-1579747:1579777-1579791
ASTEI	scaffold_00001	ASTEI00106	-	1650920	1651386	2	1650920-1651031:1651040-1651386
ASTEI	scaffold_00001	ASTEI00107	+	1652538	1668637	11	1652538-1652603:1652648-1652714:1653031-1654194:1654351-1654440:1654711-1654770:1654881-1655972:1663023-1663200:1663405-1663801:1663930-1664011:1664091-1664323:1664390-1668637
ASTEI	scaffold_00001	ASTEI00108	-	1674993	1676089	2	1674993-1675936:1676026-1676089
ASTEI	scaffold_00001	ASTEI00109	+	1686087	1687584	3	1686087-1686182:1686258-1686398:1686463-1687584
ASTEI	scaffold_00001	ASTEI00110	-	1687831	1688894	3	1687831-1688061:1688142-1688730:1688800-1688894
ASTEI	scaffold_00001	ASTEI00111	+	1689348	1690814	3	1689348-1689434:1689499-1689897:1689963-1690814
ASTEI	scaffold_00001	ASTEI00112	-	1696363	1697961	1	1696363-1697961
ASTEI	scaffold_00001	ASTEI00113	+	1711671	1716093	7	1711671-1711759:1712810-1712940:1713650-1713790:1713861-1714106:1714169-1714383:1714463-1715432:1715504-1716093
ASTEI	scaffold_00001	ASTEI00114	-	1717659	1719625	3	1717659-1717932:1718009-1719308:1719403-1719625
ASTEI	scaffold_00001	ASTEI00115	+	1720279	1721177	2	1720279-1720651:1720753-1721177
ASTEI	scaffold_00001	ASTEI00116	-	1721480	1722768	2	1721480-1722154:1722220-1722768
ASTEI	scaffold_00001	ASTEI00117	-	1724176	1727949	2	1724176-1725551:1725627-1727949
ASTEI	scaffold_00001	ASTEI00118	+	1729059	1730458	3	1729059-1729086:1729151-1729268:1729336-1730458
ASTEI	scaffold_00001	ASTEI00119	+	1730887	1731798	2	1730887-1731072:1731628-1731798
ASTEI	scaffold_00001	ASTEI00120	+	1742481	1746320	5	1742481-1742720:1744557-1745568:1745735-1745748:1745845-1746219:1746279-1746320
ASTEI	scaffold_00001	ASTEI00121	+	1754009	1786637	13	1754009-1754155:1757958-1758091:1759642-1759759:1764658-1764728:1766413-1766475:1766707-1766782:1767401-1767463:1771013-1771082:1775795-1775856:1784927-1785321:1785396-1785615:1785689-1785866:1786555-1786637
ASTEI	scaffold_00001	ASTEI00122	-	1778419	1780663	5	1778419-1778605:1778625-1779495:1779563-1780098:1780179-1780494:1780591-1780663
ASTEI	scaffold_00001	ASTEI00123	+	1794223	1796478	3	1794223-1794259:1794569-1795250:1795800-1796478
ASTEI	scaffold_00001	ASTEI00124	-	1798654	1799232	1	1798654-1799232
ASTEI	scaffold_00001	ASTEI00125	+	1800561	1803629	8	1800561-1800780:1800861-1801150:1801236-1801466:1801532-1801639:1801928-1802851:1802931-1803077:1803160-1803356:1803428-1803629
ASTEI	scaffold_00001	ASTEI00126	-	1804358	1805266	1	1804358-1805266
ASTEI	scaffold_00001	ASTEI00127	+	1806961	1808746	2	1806961-1808100:1808174-1808746
ASTEI	scaffold_00001	ASTEI00128	-	1809817	1810933	2	1809817-1810227:1810691-1810933
ASTEI	scaffold_00001	ASTEI00129	+	1965427	1972057	2	1965427-1965709:1970598-1972057
ASTEI	scaffold_00001	ASTEI00130	-	1975348	1992960	18	1975348-1975590:1977906-1978018:1982810-1982883:1983081-1983554:1983637-1983822:1984244-1984360:1984667-1984738:1984826-1984897:1984982-1985122:1985231-1985302:1985389-1985460:1985536-1985607:1987096-1987161:1987810-1987881:1988151-1988262:1988338-1988424:1988515-1988754:1992348-1992960
ASTEI	scaffold_00001	ASTEI00131	+	2021679	2023474	3	2021679-2021681:2021750-2021890:2021960-2023474
ASTEI	scaffold_00001	ASTEI00132	-	2027545	2029060	6	2027545-2027654:2027753-2027916:2027983-2028098:2028180-2028573:2028656-2028830:2028934-2029060
ASTEI	scaffold_00001	ASTEI00133	-	2031524	2033767	5	2031524-2031855:2031931-2032084:2033056-2033160:2033383-2033543:2033632-2033767
ASTEI	scaffold_00001	ASTEI00134	+	2033972	2034789	2	2033972-2034595:2034655-2034789
ASTEI	scaffold_00001	ASTEI00135	+	2034856	2039404	10	2034856-2035028:2035112-2035520:2035583-2035736:2035802-2036100:2037284-2037790:2037861-2037988:2038085-2038237:2038302-2038743:2038815-2038968:2039025-2039404
ASTEI	scaffold_00001	ASTEI00136	+	2040687	2046233	6	2040687-2040747:2040864-2040929:2044229-2044722:2044794-2045162:2045236-2045551:2045623-2046233
ASTEI	scaffold_00001	ASTEI00137	-	2046261	2047271	1	2046261-2047271
ASTEI	scaffold_00001	ASTEI00138	-	2047537	2049900	3	2047537-2048264:2048347-2048377:2049250-2049900
ASTEI	scaffold_00001	ASTEI00139	+	2051380	2052154	2	2051380-2051941:2052012-2052154
ASTEI	scaffold_00001	ASTEI00140	-	2052786	2059228	5	2052786-2053346:2053413-2053656:2053719-2053859:2053926-2059091:2059218-2059228
ASTEI	scaffold_00001	ASTEI00141	-	2066586	2067747	2	2066586-2067517:2067612-2067747
ASTEI	scaffold_00001	ASTEI00142	-	2068969	2070634	2	2068969-2070029:2070490-2070634
ASTEI	scaffold_00001	ASTEI00143	-	2071733	2072367	3	2071733-2071900:2071978-2072078:2072286-2072367
ASTEI	scaffold_00001	ASTEI00144	-	2078806	2079686	2	2078806-2079384:2079678-2079686
ASTEI	scaffold_00001	ASTEI00145	-	2105296	2105713	2	2105296-2105321:2105524-2105713
ASTEI	scaffold_00001	ASTEI00146	-	2111332	2118687	3	2111332-2111580:2118047-2118255:2118636-2118687
ASTEI	scaffold_00001	ASTEI00147	-	2161560	2165540	3	2161560-2161703:2165168-2165319:2165393-2165540
ASTEI	scaffold_00001	ASTEI00148	-	2175803	2190206	5	2175803-2175972:2181956-2182040:2184006-2184135:2189958-2190087:2190188-2190206
ASTEI	scaffold_00001	ASTEI00149	+	2176901	2180088	3	2176901-2177824:2178994-2179991:2180064-2180088
ASTEI	scaffold_00001	ASTEI00150	-	2274135	2284516	6	2274135-2274161:2274253-2274575:2274659-2274791:2274880-2280180:2280262-2280391:2280477-2284516
ASTEI	scaffold_00001	ASTEI00151	-	2406424	2407803	2	2406424-2406874:2406944-2407803
ASTEI	scaffold_00001	ASTEI00152	+	2408242	2408804	3	2408242-2408487:2408555-2408623:2408706-2408804
ASTEI	scaffold_00001	ASTEI00153	-	2408994	2409564	2	2408994-2409428:2409490-2409564
ASTEI	scaffold_00001	ASTEI00154	+	2411513	2414339	4	2411513-2412725:2412795-2412970:2413101-2413306:2413382-2414339
ASTEI	scaffold_00001	ASTEI00155	+	2421531	2423263	4	2421531-2422051:2422136-2422681:2422767-2423024:2423104-2423263
ASTEI	scaffold_00001	ASTEI00156	-	2424481	2425512	3	2424481-2424738:2424838-2424967:2425034-2425512
ASTEI	scaffold_00001	ASTEI00157	+	2427296	2429430	5	2427296-2428359:2428386-2428533:2428545-2429011:2429026-2429207:2429408-2429430
ASTEI	scaffold_00001	ASTEI00158	+	2430438	2431388	2	2430438-2430693:2431195-2431388
ASTEI	scaffold_00001	ASTEI00159	+	2431405	2432946	1	2431405-2432946
ASTEI	scaffold_00001	ASTEI00160	-	2435051	2436435	2	2435051-2435881:2436130-2436435
ASTEI	scaffold_00001	ASTEI00161	-	2452001	2453162	3	2452001-2452652:2452722-2452974:2453039-2453162
ASTEI	scaffold_00001	ASTEI00162	+	2454181	2457705	5	2454181-2454237:2454791-2456431:2456506-2456569:2456646-2457307:2457391-2457705
ASTEI	scaffold_00001	ASTEI00163	+	2458756	2459622	2	2458756-2458878:2458969-2459622
ASTEI	scaffold_00001	ASTEI00164	+	2461189	2464991	5	2461189-2462386:2462460-2463295:2463363-2463424:2463493-2464046:2464120-2464991
ASTEI	scaffold_00001	ASTEI00165	-	2466646	2480417	5	2466646-2466739:2466817-2468529:2469126-2469698:2470996-2471083:2480105-2480417
ASTEI	scaffold_00001	ASTEI00166	-	2496649	2498697	3	2496649-2498192:2498262-2498504:2498649-2498697
ASTEI	scaffold_00001	ASTEI00167	+	2499077	2503460	4	2499077-2499286:2499810-2502905:2502971-2503126:2503215-2503460
ASTEI	scaffold_00001	ASTEI00168	-	2505188	2510406	6	2505188-2505518:2505605-2505868:2505953-2506352:2506450-2507535:2507601-2508065:2510277-2510406
ASTEI	scaffold_00001	ASTEI00169	-	2528472	2528831	1	2528472-2528831
ASTEI	scaffold_00001	ASTEI00170	+	2530804	2537570	4	2530804-2531159:2531285-2532527:2533616-2535487:2537136-2537570
ASTEI	scaffold_00001	ASTEI00171	-	2537661	2539061	1	2537661-2539061
ASTEI	scaffold_00001	ASTEI00172	+	2539567	2541714	1	2539567-2541714
ASTEI	scaffold_00001	ASTEI00173	-	2555863	2565584	7	2555863-2555979:2556079-2556285:2556362-2556447:2556524-2556734:2560304-2560416:2565157-2565351:2565458-2565584
ASTEI	scaffold_00001	ASTEI00174	-	2577550	2578915	2	2577550-2577573:2578160-2578915
ASTEI	scaffold_00001	ASTEI00175	+	2612089	2612820	1	2612089-2612820
ASTEI	scaffold_00001	ASTEI00176	-	2612908	2613609	1	2612908-2613609
ASTEI	scaffold_00001	ASTEI00177	-	2727509	2730304	2	2727509-2727814:2728319-2730304
ASTEI	scaffold_00001	ASTEI00178	+	2741234	2741977	1	2741234-2741977
ASTEI	scaffold_00001	ASTEI00179	+	2782961	2788019	4	2782961-2783209:2784865-2785268:2785338-2786874:2787891-2788019
ASTEI	scaffold_00001	ASTEI00180	-	2794577	2795132	2	2794577-2794917:2795039-2795132
ASTEI	scaffold_00001	ASTEI00181	+	2795653	2799002	5	2795653-2795793:2795916-2796097:2796174-2797782:2797857-2797952:2798073-2799002
ASTEI	scaffold_00001	ASTEI00182	-	2799087	2800025	1	2799087-2800025
ASTEI	scaffold_00001	ASTEI00183	+	2802109	2809827	7	2802109-2802234:2803997-2804456:2804541-2804866:2805455-2806998:2807103-2807155:2809220-2809415:2809488-2809827
ASTEI	scaffold_00001	ASTEI00184	-	2810156	2810878	2	2810156-2810737:2810804-2810878
ASTEI	scaffold_00001	ASTEI00185	+	2811378	2813340	3	2811378-2811380:2811919-2812345:2812409-2813340
ASTEI	scaffold_00001	ASTEI00186	+	2814033	2815158	2	2814033-2814095:2814169-2815158
ASTEI	scaffold_00001	ASTEI00187	-	2815335	2816253	2	2815335-2816092:2816160-2816253
ASTEI	scaffold_00001	ASTEI00188	+	2816784	2820062	3	2816784-2817167:2817223-2819240:2819318-2820062
ASTEI	scaffold_00001	ASTEI00189	-	2821044	2826068	6	2821044-2821197:2821269-2821541:2821620-2821866:2821972-2822225:2822332-2822628:2822713-2826068
ASTEI	scaffold_00001	ASTEI00190	-	2858155	2858842	2	2858155-2858358:2858825-2858842
ASTEI	scaffold_00001	ASTEI00191	-	2874809	2876277	4	2874809-2874850:2874855-2874977:2875075-2875253:2876139-2876277
ASTEI	scaffold_00001	ASTEI00192	-	2956045	2957375	3	2956045-2956228:2956293-2956672:2956746-2957375
ASTEI	scaffold_00001	ASTEI00193	+	2958125	2959779	3	2958125-2959111:2959176-2959531:2959599-2959779
ASTEI	scaffold_00001	ASTEI00194	+	2961680	2963032	3	2961680-2961779:2962049-2962816:2962881-2963032
ASTEI	scaffold_00001	ASTEI00195	-	2965584	2967249	2	2965584-2965792:2965887-2967249
ASTEI	scaffold_00001	ASTEI00196	-	2986561	2995254	3	2986561-2986760:2994563-2994723:2994899-2995254
ASTEI	scaffold_00001	ASTEI00197	+	3146382	3151933	2	3146382-3147901:3150424-3151933
ASTEI	scaffold_00001	ASTEI00198	+	3177897	3178849	4	3177897-3177939:3177992-3178253:3178331-3178474:3178747-3178849
ASTEI	scaffold_00001	ASTEI00199	-	3179479	3180151	2	3179479-3179952:3180020-3180151
ASTEI	scaffold_00001	ASTEI00200	+	3202419	3216314	7	3202419-3202428:3203243-3203403:3203480-3203713:3203801-3204175:3204244-3212099:3212255-3212492:3212580-3216314
ASTEI	scaffold_00001	ASTEI00201	+	3222944	3225952	6	3222944-3223168:3224208-3224276:3224348-3225033:3225104-3225342:3225402-3225570:3225670-3225952
ASTEI	scaffold_00001	ASTEI00202	-	3227029	3228836	3	3227029-3227789:3228086-3228335:3228417-3228836
ASTEI	scaffold_00001	ASTEI00203	+	3242323	3246807	7	3242323-3242350:3242751-3243099:3243625-3244098:3245672-3245847:3245928-3246034:3246137-3246442:3246508-3246807
ASTEI	scaffold_00001	ASTEI00204	-	3266475	3267805	4	3266475-3266720:3266824-3266997:3267131-3267311:3267678-3267805
ASTEI	scaffold_00001	ASTEI00205	-	3282895	3287306	4	3282895-3283049:3286808-3286961:3287081-3287234:3287302-3287306
ASTEI	scaffold_00001	ASTEI00206	-	3302765	3304312	2	3302765-3302976:3304297-3304312
ASTEI	scaffold_00001	ASTEI00207	+	3353372	3354023	2	3353372-3353797:3353877-3354023
ASTEI	scaffold_00001	ASTEI00208	+	3483001	3484308	1	3483001-3484308
ASTEI	scaffold_00001	ASTEI00209	+	3488156	3488672	2	3488156-3488173:3488232-3488672
ASTEI	scaffold_00001	ASTEI00210	-	3488892	3490594	3	3488892-3489159:3489228-3489673:3489752-3490594
ASTEI	scaffold_00001	ASTEI00211	+	3528363	3534022	2	3528363-3528642:3533757-3534022
ASTEI	scaffold_00001	ASTEI00212	-	3534109	3544520	5	3534109-3535554:3540609-3541232:3541303-3541773:3541787-3542230:3544269-3544520
ASTEI	scaffold_00001	ASTEI00213	-	3545042	3545662	2	3545042-3545528:3545607-3545662
ASTEI	scaffold_00001	ASTEI00214	-	3547437	3549985	8	3547437-3547793:3547863-3548008:3548093-3548395:3548474-3548828:3548895-3549308:3549377-3549503:3549641-3549776:3549847-3549985
ASTEI	scaffold_00001	ASTEI00215	+	3562876	3563466	1	3562876-3563466
ASTEI	scaffold_00001	ASTEI00216	-	3563501	3564418	2	3563501-3564217:3564284-3564418
ASTEI	scaffold_00001	ASTEI00217	-	3583377	3585123	4	3583377-3583540:3583728-3583827:3583904-3584463:3584571-3585123
ASTEI	scaffold_00001	ASTEI00218	+	3588281	3590470	1	3588281-3590470
ASTEI	scaffold_00001	ASTEI002180	-	3603168	3605894	1	3603168-3605894
ASTEI	scaffold_00001	ASTEI002184	-	3626230	3627157	2	3626230-3626809:3626886-3627157
ASTEI	scaffold_00001	ASTEI00219	-	3591112	3594176	3	3591112-3591524:3591595-3593902:3593994-3594176
ASTEI	scaffold_00001	ASTEI00220	+	3594403	3595235	2	3594403-3594931:3594988-3595235
ASTEI	scaffold_00001	ASTEI00221	-	3596026	3596848	2	3596026-3596376:3596846-3596848
ASTEI	scaffold_00001	ASTEI00222	+	3598467	3601165	5	3598467-3598542:3599171-3599365:3599435-3600518:3600594-3600990:3601073-3601165
ASTEI	scaffold_00001	ASTEI00224	-	3611454	3619763	5	3611454-3611993:3612088-3612201:3618076-3618165:3618247-3618345:3619494-3619763
ASTEI	scaffold_00001	ASTEI00225	-	3623122	3624556	3	3623122-3623939:3624020-3624168:3624258-3624556
ASTEI	scaffold_00001	ASTEI00227	-	3627175	3629175	3	3627175-3627180:3627907-3628901:3628998-3629175
ASTEI	scaffold_00001	ASTEI00228	+	3629443	3632943	4	3629443-3630653:3630716-3630790:3631810-3631938:3632100-3632943
ASTEI	scaffold_00001	ASTEI00229	+	3660527	3664981	1	3660527-3664981
