#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
ASINC	AS2_scf7180000688913	ASIC000522	+	12570	13451	1	12570-13451
ASINC	AS2_scf7180000688913	ASIC000523	+	137280	137618	1	137280-137618
ASINC	AS2_scf7180000688913	ASIC000524	-	25913	26261	2	25913-26104:26142-26261
ASINC	AS2_scf7180000688913	ASIC000525	-	42109	42462	1	42109-42462
ASINC	AS2_scf7180000688913	ASIC000526	+	49088	50918	2	49088-49160:50188-50918
ASINC	AS2_scf7180000688913	ASIC000527	+	50984	53082	3	50984-51056:52241-52815:52897-53082
ASINC	AS2_scf7180000688913	ASIC000528	-	71645	71818	1	71645-71818
ASINC	AS2_scf7180000688913	ASIC000529	-	76624	76965	1	76624-76965
ASINC	AS2_scf7180000688913	ASIC000530	-	88061	88904	2	88061-88521:88586-88904
ASINC	AS2_scf7180000688936	ASIC000535	+	53	616	1	53-616
ASINC	AS2_scf7180000689026	ASIC000547	-	16414	16912	2	16414-16839:16901-16912
ASINC	AS2_scf7180000689026	ASIC000548	-	17153	18200	2	17153-17548:18135-18200
ASINC	AS2_scf7180000689180	ASIC000567	-	7119	8299	2	7119-7584:8223-8299
ASINC	AS2_scf7180000689180	ASIC000568	-	87306	87458	1	87306-87458
ASINC	AS2_scf7180000689180	ASIC000569	+	90002	101453	10	90002-90146:91297-92275:94533-94983:95051-95175:96556-98695:98785-99081:99153-99806:99875-100952:101093-101265:101340-101453
ASINC	AS2_scf7180000689180	ASIC000570	-	109038	111160	5	109038-109210:109456-109668:109729-110116:110626-110741:110809-111160
ASINC	AS2_scf7180000689180	ASIC000571	-	113319	113909	1	113319-113909
ASINC	AS2_scf7180000689180	ASIC000572	+	121304	121821	2	121304-121332:121659-121821
ASINC	AS2_scf7180000689180	ASIC000573	+	121866	124711	5	121866-122445:122521-122588:122661-123413:124008-124344:124557-124711
ASINC	AS2_scf7180000689180	ASIC000574	-	130241	130429	1	130241-130429
ASINC	AS2_scf7180000689180	ASIC000575	+	130444	130644	1	130444-130644
ASINC	AS2_scf7180000689180	ASIC000576	+	132219	132655	2	132219-132454:132481-132655
ASINC	AS2_scf7180000689180	ASIC000577	+	133127	134803	3	133127-133187:133775-134404:134475-134803
ASINC	AS2_scf7180000689180	ASIC000579	+	135761	136243	2	135761-135776:135945-136243
ASINC	AS2_scf7180000689180	ASIC000580	+	136309	138585	3	136309-136432:137556-138185:138257-138585
ASINC	AS2_scf7180000689180	ASIC000581	-	145159	145832	2	145159-145500:145593-145832
ASINC	AS2_scf7180000689180	ASIC000582	+	145974	148176	3	145974-146042:146349-146602:146679-148176
ASINC	AS2_scf7180000689180	ASIC000583	-	153828	154109	1	153828-154109
ASINC	AS2_scf7180000689180	ASIC000584	-	163316	167073	3	163316-163424:163521-163807:163891-167073
ASINC	AS2_scf7180000689180	ASIC000585	+	168196	169873	2	168196-168217:168285-169873
ASINC	AS2_scf7180000689180	ASIC000586	+	171697	181253	10	171697-172923:172989-173126:175391-175520:175645-175804:177984-178080:178148-178616:178734-178843:179248-179994:180020-181110:181181-181253
ASINC	AS2_scf7180000689180	ASIC000587	-	182426	186275	4	182426-182716:183292-183877:183955-184786:185984-186275
ASINC	AS2_scf7180000689180	ASIC000588	-	188612	189212	2	188612-188838:189041-189212
ASINC	AS2_scf7180000689180	ASIC000589	-	36295	36528	1	36295-36528
ASINC	AS2_scf7180000689180	ASIC000590	-	205985	209944	5	205985-206025:206095-207694:208848-209383:209469-209571:209648-209944
ASINC	AS2_scf7180000689180	ASIC000591	+	232557	235229	3	232557-233451:234709-234933:235126-235229
ASINC	AS2_scf7180000689180	ASIC000592	+	237905	238197	2	237905-238087:238129-238197
ASINC	AS2_scf7180000689180	ASIC000593	+	247634	248795	2	247634-247652:247717-248795
ASINC	AS2_scf7180000689180	ASIC000594	-	253059	259350	7	253059-253568:255359-255570:256683-257118:257325-257531:257896-258007:258463-258601:258885-259350
ASINC	AS2_scf7180000689180	ASIC000595	-	273771	274124	1	273771-274124
ASINC	AS2_scf7180000689180	ASIC000596	+	276065	277456	4	276065-276165:276291-276371:276449-277197:277341-277456
ASINC	AS2_scf7180000689180	ASIC000597	+	277657	278364	2	277657-277861:278198-278364
ASINC	AS2_scf7180000689180	ASIC000598	+	285661	291846	7	285661-285864:286120-286275:286606-286947:289211-290234:290912-291060:291132-291577:291651-291846
ASINC	AS2_scf7180000689180	ASIC000599	-	292838	296987	3	292838-293250:295604-296412:296872-296987
ASINC	AS2_scf7180000689180	ASIC000600	+	37704	38043	2	37704-37906:38028-38043
ASINC	AS2_scf7180000689180	ASIC000601	-	297783	300517	3	297783-298325:298385-299225:300441-300517
ASINC	AS2_scf7180000689180	ASIC000602	-	300777	302401	3	300777-300872:301232-302021:302097-302401
ASINC	AS2_scf7180000689180	ASIC000603	+	304272	308788	5	304272-305316:305394-307690:307817-308219:308315-308398:308676-308788
ASINC	AS2_scf7180000689180	ASIC000604	-	324610	325032	1	324610-325032
ASINC	AS2_scf7180000689180	ASIC000605	+	342775	344077	4	342775-342957:343130-343293:343515-343689:343820-344077
ASINC	AS2_scf7180000689180	ASIC000606	+	347732	349432	5	347732-347880:348230-348404:348508-348588:348665-348739:348818-349432
ASINC	AS2_scf7180000689180	ASIC000607	-	351506	356064	4	351506-352996:353785-354690:354853-355920:355990-356064
ASINC	AS2_scf7180000689180	ASIC000608	+	375947	376183	1	375947-376183
ASINC	AS2_scf7180000689180	ASIC000609	+	385108	386067	3	385108-385174:385434-385731:385797-386067
ASINC	AS2_scf7180000689180	ASIC000610	+	392102	393422	2	392102-392165:393103-393422
ASINC	AS2_scf7180000689180	ASIC000611	+	44753	47076	4	44753-44850:44903-45024:46684-46781:46888-47076
ASINC	AS2_scf7180000689180	ASIC000612	-	400328	400624	1	400328-400624
ASINC	AS2_scf7180000689180	ASIC000613	+	408735	411369	4	408735-408806:408928-409295:409984-410618:411233-411369
ASINC	AS2_scf7180000689180	ASIC000614	+	420340	420492	1	420340-420492
ASINC	AS2_scf7180000689180	ASIC000615	-	432538	432732	1	432538-432732
ASINC	AS2_scf7180000689180	ASIC000616	-	434882	435409	2	434882-435322:435404-435409
ASINC	AS2_scf7180000689180	ASIC000617	+	470366	471154	3	470366-470395:470444-470884:471044-471154
ASINC	AS2_scf7180000689180	ASIC000618	+	482686	483134	2	482686-482994:483045-483134
ASINC	AS2_scf7180000689180	ASIC000619	-	489127	489384	1	489127-489384
ASINC	AS2_scf7180000689180	ASIC000620	+	492226	492384	1	492226-492384
ASINC	AS2_scf7180000689180	ASIC000622	+	53071	57116	3	53071-53084:53195-56960:57024-57116
ASINC	AS2_scf7180000689180	ASIC000623	-	61926	62342	2	61926-62109:62257-62342
ASINC	AS2_scf7180000689180	ASIC000624	+	63400	70287	7	63400-63477:64914-65706:65778-66031:66164-66259:66675-66750:66969-69349:70099-70287
ASINC	AS2_scf7180000689235	ASIC000632	+	76	462	1	76-462
ASINC	AS2_scf7180000689237	ASIC000635	-	70792	76946	6	70792-70852:72635-73102:73998-75982:76063-76265:76348-76816:76896-76946
ASINC	AS2_scf7180000689237	ASIC000637	-	19044	19433	1	19044-19433
ASINC	AS2_scf7180000689237	ASIC000638	-	26738	27097	1	26738-27097
ASINC	AS2_scf7180000689237	ASIC000639	-	37718	38190	2	37718-37956:38058-38190
ASINC	AS2_scf7180000689237	ASIC000640	-	49769	55508	9	49769-49800:50190-50399:50482-50619:50766-50862:50924-51874:52541-53058:53810-54065:54150-54907:55286-55508
ASINC	AS2_scf7180000689237	ASIC000641	+	57392	61254	4	57392-57588:57767-57894:57955-58154:60271-61254
ASINC	AS2_scf7180000689237	ASIC000642	-	61690	63966	2	61690-63382:63452-63966
ASINC	AS2_scf7180000689237	ASIC000643	+	65812	66445	2	65812-65865:65915-66445
ASINC	AS2_scf7180000689277	ASIC000647	-	1683	1883	1	1683-1883
ASINC	AS2_scf7180000689293	ASIC000650	-	8952	11016	4	8952-8962:9343-10581:10688-10802:10828-11016
ASINC	AS2_scf7180000689293	ASIC000651	-	12794	14530	2	12794-14296:14396-14530
ASINC	AS2_scf7180000689293	ASIC000652	-	14883	16569	2	14883-16373:16444-16569
ASINC	AS2_scf7180000689324	ASIC000659	-	22678	23162	2	22678-22900:23062-23162
ASINC	AS2_scf7180000689324	ASIC000660	-	44292	44822	2	44292-44484:44803-44822
ASINC	AS2_scf7180000689390	ASIC000672	+	300	4065	5	300-437:504-859:2781-2877:3656-3756:3909-4065
ASINC	AS2_scf7180000689518	ASIC000692	+	10795	11064	1	10795-11064
ASINC	AS2_scf7180000689518	ASIC000693	-	14400	19213	2	14400-14732:19052-19213
ASINC	AS2_scf7180000689563	ASIC000701	+	7802	8384	2	7802-7885:7986-8384
ASINC	AS2_scf7180000689563	ASIC000702	-	20536	23061	1	20536-23061
ASINC	AS2_scf7180000689563	ASIC000703	+	30439	30989	2	30439-30506:30689-30989
ASINC	AS2_scf7180000689694	ASIC000720	+	86034	88558	4	86034-86160:86223-86339:86402-86547:86618-88558
ASINC	AS2_scf7180000689694	ASIC000721	-	90872	97229	6	90872-92839:94985-95206:95568-95659:96099-96958:97029-97097:97162-97229
ASINC	AS2_scf7180000689694	ASIC000722	+	102899	103186	1	102899-103186
ASINC	AS2_scf7180000689694	ASIC000723	+	113240	117171	5	113240-113384:113468-113815:113914-114048:115460-116316:116338-117171
ASINC	AS2_scf7180000689694	ASIC000724	-	122883	123152	1	122883-123152
ASINC	AS2_scf7180000689694	ASIC000725	+	123902	127994	10	123902-123970:124042-124300:124374-124918:125000-125167:125914-126005:126788-126904:127028-127119:127277-127373:127696-127841:127906-127994
ASINC	AS2_scf7180000689694	ASIC000726	+	133036	134226	3	133036-133353:133490-133684:133735-134226
ASINC	AS2_scf7180000689694	ASIC000727	+	135875	141865	5	135875-136244:136348-136678:136749-136869:140658-141365:141434-141865
ASINC	AS2_scf7180000689694	ASIC000728	-	144315	148164	5	144315-144566:144640-144908:144998-145181:145260-145476:147920-148164
ASINC	AS2_scf7180000689694	ASIC000729	+	7994	16720	6	7994-8046:8092-8861:8905-9067:13671-13745:14054-14284:16408-16720
ASINC	AS2_scf7180000689694	ASIC000730	-	57214	57363	1	57214-57363
ASINC	AS2_scf7180000689694	ASIC000731	+	63942	65651	2	63942-64127:65475-65651
ASINC	AS2_scf7180000689694	ASIC000732	+	65923	66438	1	65923-66438
ASINC	AS2_scf7180000689694	ASIC000733	-	69414	69694	2	69414-69577:69616-69694
ASINC	AS2_scf7180000689694	ASIC000734	+	71452	72527	3	71452-71553:72121-72276:72459-72527
ASINC	AS2_scf7180000689694	ASIC000735	+	76756	78718	2	76756-76921:78003-78718
ASINC	AS2_scf7180000689762	ASIC000741	-	1434	1680	2	1434-1535:1576-1680
ASINC	AS2_scf7180000689793	ASIC000744	+	39	191	1	39-191
ASINC	AS2_scf7180000689846	ASIC000753	-	4540	4749	1	4540-4749
ASINC	AS2_scf7180000689884	ASIC000766	-	6074	8374	5	6074-6126:6186-6698:6773-7097:7136-7526:7560-8374
ASINC	AS2_scf7180000689904	ASIC000769	-	172	327	1	172-327
ASINC	AS2_scf7180000689904	ASIC000770	+	9228	9452	1	9228-9452
ASINC	AS2_scf7180000689931	ASIC000775	+	5119	6546	2	5119-6144:6343-6546
ASINC	AS2_scf7180000689941	ASIC000779	-	12402	12686	1	12402-12686
ASINC	AS2_scf7180000689953	ASIC000783	+	533	895	1	533-895
ASINC	AS2_scf7180000689989	ASIC000793	+	21545	21760	1	21545-21760
ASINC	AS2_scf7180000689993	ASIC000797	+	9819	10073	1	9819-10073
ASINC	AS2_scf7180000689993	ASIC000798	+	12419	13356	2	12419-12632:12839-13356
ASINC	AS2_scf7180000689993	ASIC000799	-	17523	23762	6	17523-18576:22274-22378:22455-22595:22660-23359:23429-23561:23637-23762
ASINC	AS2_scf7180000690005	ASIC000803	+	24324	39512	19	24324-24576:24653-24739:24820-24931:25180-25251:25876-25941:27026-27097:27175-27246:27321-27392:27460-27600:27684-27755:28026-28097:28188-28304:28643-28828:28894-29367:29451-29524:37417-37529:37601-37677:38881-38935:39045-39512
ASINC	AS2_scf7180000690005	ASIC000804	+	188504	189465	2	188504-188746:189055-189465
ASINC	AS2_scf7180000690005	ASIC000805	-	190539	192302	2	190539-191111:191193-192302
ASINC	AS2_scf7180000690005	ASIC000806	+	193427	194853	2	193427-194014:194071-194853
ASINC	AS2_scf7180000690005	ASIC000807	-	195611	198689	8	195611-195812:195881-196077:196146-196292:196363-197286:197642-197749:197816-198046:198116-198405:198470-198689
ASINC	AS2_scf7180000690005	ASIC000808	+	200793	202470	2	200793-200922:200981-202470
ASINC	AS2_scf7180000690005	ASIC000809	+	205714	209532	12	205714-206150:206221-206658:206728-207415:207514-207687:207768-207979:208047-208197:208283-208405:208489-208605:208675-208848:208925-209146:209223-209341:209409-209532
ASINC	AS2_scf7180000690005	ASIC000810	-	214469	215996	5	214469-214617:214693-214960:215033-215198:215465-215647:215944-215996
ASINC	AS2_scf7180000690005	ASIC000811	+	216664	218244	1	216664-218244
ASINC	AS2_scf7180000690005	ASIC000812	+	218557	228335	15	218557-218693:218771-219106:220002-220096:223391-223611:224545-224717:224787-225006:225075-225296:225366-225675:225743-225922:225985-226124:226195-227385:227455-227579:227644-227823:227895-228172:228247-228335
ASINC	AS2_scf7180000690005	ASIC000813	-	230486	231423	3	230486-231043:231111-231301:231363-231423
ASINC	AS2_scf7180000690005	ASIC000814	-	42465	44662	3	42465-43933:44314-44330:44616-44662
