#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
Anopheles_farauti	KI421697	AFAF000053	-	45341	60146	7	45341-45522:45990-46293:48035-48142:51712-51862:52542-52713:55034-55191:60040-60146
Anopheles_farauti	KI421643	AFAF000054	-	317182	325870	6	317182-317521:320185-320304:320593-320788:324458-324556:324721-324924:325867-325870
Anopheles_farauti	KI421587	AFAF000056	-	104328	106379	4	104328-104449:104541-105590:105665-105915:106270-106379
Anopheles_farauti	KI421633	AFAF000057	+	579970	581090	3	579970-580044:580108-580250:580337-581090
Anopheles_farauti	KI421552	AFAF000058	-	460600	461156	2	460600-460888:460954-461156
Anopheles_farauti	KI421665	AFAF000059	-	367569	372095	4	367569-367846:367918-368223:368521-369258:372056-372095
Anopheles_farauti	KI421793	AFAF000061	+	54364	54793	2	54364-54561:54659-54793
Anopheles_farauti	KI421628	AFAF000063	-	350051	351338	3	350051-350181:350250-351203:351281-351338
Anopheles_farauti	KI421570	AFAF000064	-	1245487	1253819	5	1245487-1245627:1248037-1248078:1251555-1251639:1252164-1252217:1253764-1253819
Anopheles_farauti	KI421742	AFAF000065	-	21066	22886	5	21066-21238:21349-21432:21518-21604:21689-22721:22821-22886
Anopheles_farauti	KI421632	AFAF000066	-	657518	660609	6	657518-657700:657772-659413:659498-659769:659837-660367:660454-660503:660573-660609
Anopheles_farauti	KI421555	AFAF000068	+	1629404	1630523	2	1629404-1630189:1630263-1630523
Anopheles_farauti	KI421719	AFAF000070	-	80613	83466	8	80613-80716:80787-80925:80992-81099:81164-81317:81417-81680:81752-82019:82093-82310:83132-83466
Anopheles_farauti	KI421583	AFAF000072	+	814750	820904	7	814750-814869:815040-815197:819215-819611:819686-819982:820065-820268:820348-820526:820637-820904
Anopheles_farauti	KI421551	AFAF000073	+	1617716	1629401	5	1617716-1617901:1623344-1623482:1623567-1623775:1628819-1628958:1629044-1629401
Anopheles_farauti	KI421540	AFAF000074	-	2808929	2809644	3	2808929-2809207:2809279-2809443:2809573-2809644
Anopheles_farauti	KI421561	AFAF000076	+	1430496	1433335	7	1430496-1430884:1430957-1431237:1431317-1431477:1432447-1432671:1432743-1432861:1432922-1433093:1433186-1433335
Anopheles_farauti	KI421547	AFAF000078	+	125717	128547	7	125717-125790:127115-127208:127442-127737:127834-128054:128135-128226:128328-128437:128520-128547
Anopheles_farauti	KI421564	AFAF000080	+	1027007	1029538	5	1027007-1027046:1027108-1027202:1027837-1028032:1028663-1029099:1029104-1029538
Anopheles_farauti	KI421549	AFAF000082	-	1463486	1474505	4	1463486-1463592:1471032-1471080:1473285-1473470:1474419-1474505
Anopheles_farauti	KI421568	AFAF000083	-	246274	281802	12	246274-246937:248684-248970:251190-251337:258910-259032:263227-263422:264353-264516:267049-267164:277598-277759:277950-278126:281040-281188:281276-281482:281571-281802
Anopheles_farauti	KI421582	AFAF000084	-	798829	804886	4	798829-798942:800355-800544:800628-800761:804848-804886
Anopheles_farauti	KI421560	AFAF000091	+	643767	651538	8	643767-643886:645301-645718:648032-648102:648170-648406:650053-650758:650831-651083:651167-651256:651334-651538
Anopheles_farauti	KI421678	AFAF000092	+	246679	250485	5	246679-246757:248694-249022:249084-249603:249667-249774:250328-250485
Anopheles_farauti	KI421562	AFAF000093	-	205804	206592	1	205804-206592
Anopheles_farauti	KI421569	AFAF000094	+	417943	418477	2	417943-417957:418046-418477
Anopheles_farauti	KI421586	AFAF000095	-	458807	461332	2	458807-458824:461108-461332
Anopheles_farauti	KI421539	AFAF000096	-	2222781	2224090	5	2222781-2222929:2222998-2223265:2223334-2223499:2223584-2223766:2224038-2224090
Anopheles_farauti	KI421589	AFAF000098	+	761601	765262	2	761601-765119:765194-765262
Anopheles_farauti	KI421572	AFAF000099	-	83961	86404	6	83961-84264:84349-84655:84740-84977:85046-85228:85305-85469:86381-86404
Anopheles_farauti	KI421720	AFAF000100	-	53936	56949	3	53936-54016:54683-55210:56944-56949
Anopheles_farauti	KI421566	AFAF000101	+	505	11760	2	505-615:11512-11760
Anopheles_farauti	KI421563	AFAF000102	-	1523716	1525050	4	1523716-1523820:1523968-1524318:1524481-1524601:1524692-1525050
Anopheles_farauti	KI421541	AFAF000103	+	2428559	2439675	5	2428559-2428746:2429589-2429778:2435443-2435554:2437491-2437585:2439595-2439675
Anopheles_farauti	KI421612	AFAF000104	-	387076	390312	2	387076-387481:390068-390312
Anopheles_farauti	KI421575	AFAF000105	+	445192	446662	2	445192-446568:446633-446662
Anopheles_farauti	KI421702	AFAF000106	+	170042	170836	2	170042-170221:170612-170836
Anopheles_farauti	KI421685	AFAF000107	+	84819	92317	8	84819-85720:85793-85979:86047-89250:89318-89504:89581-90089:91072-91742:91817-92151:92211-92317
Anopheles_farauti	KI421542	AFAF000108	+	2610818	2611739	2	2610818-2610888:2610953-2611739
Anopheles_farauti	KI421543	AFAF000109	+	2106686	2117155	4	2106686-2106825:2109699-2109809:2110637-2113913:2116961-2117155
Anopheles_farauti	KI421591	AFAF000110	+	947932	956953	6	947932-948048:951366-951509:955637-955846:955926-956006:956100-956165:956741-956953
Anopheles_farauti	KI421617	AFAF000111	+	399280	403040	3	399280-399378:399771-400069:402920-403040
Anopheles_farauti	KI421579	AFAF000112	+	131270	133536	3	131270-131362:132313-132408:132490-133536
Anopheles_farauti	KI421566	AFAF000114	-	1434947	1437827	5	1434947-1435787:1435863-1435967:1436264-1436404:1436472-1437171:1437815-1437827
Anopheles_farauti	KI421614	AFAF000116	-	319608	325155	4	319608-319749:323786-323970:324156-324322:325149-325155
Anopheles_farauti	KI421544	AFAF000117	+	1324832	1325111	2	1324832-1324898:1324978-1325111
Anopheles_farauti	KI421620	AFAF000118	+	156400	157853	4	156400-156485:156678-156806:156875-157400:157476-157853
Anopheles_farauti	KI421591	AFAF000120	+	793087	793715	2	793087-793146:793437-793715
Anopheles_farauti	KI421553	AFAF000121	+	331047	335464	5	331047-331059:331673-332460:332548-332710:332796-334175:334560-335464
Anopheles_farauti	KI421622	AFAF000123	+	689941	691778	3	689941-690444:690506-691004:691078-691778
Anopheles_farauti	KI421543	AFAF000124	+	1791177	1791984	2	1791177-1791221:1791325-1791984
Anopheles_farauti	KI421578	AFAF000125	+	1363009	1364541	4	1363009-1363078:1363157-1363944:1364019-1364351:1364422-1364541
Anopheles_farauti	KI421625	AFAF000126	+	527525	528220	3	527525-527617:527683-527988:528062-528220
Anopheles_farauti	KI421562	AFAF000127	-	1669602	1671138	2	1669602-1669855:1670973-1671138
Anopheles_farauti	KI421677	AFAF000131	-	319083	329068	5	319083-319182:323171-323457:323512-323683:325367-325438:328983-329068
Anopheles_farauti	KI421673	AFAF000132	+	821	1250	2	821-1018:1116-1250
Anopheles_farauti	KI421595	AFAF000134	-	162247	162983	2	162247-162831:162909-162983
Anopheles_farauti	KI421544	AFAF000136	-	679033	679863	5	679033-679074:679154-679359:679441-679522:679666-679734:679810-679863
Anopheles_farauti	KI421559	AFAF000137	-	1440601	1447470	4	1440601-1440925:1440996-1441555:1443664-1443764:1447461-1447470
Anopheles_farauti	KI421544	AFAF000138	+	1009610	1012752	8	1009610-1009711:1010253-1010404:1010487-1010738:1010827-1011088:1011251-1011377:1011507-1011722:1011946-1012166:1012570-1012752
Anopheles_farauti	KI421704	AFAF000139	+	190869	201768	5	190869-191044:198772-198989:199076-199294:199386-199532:201503-201768
Anopheles_farauti	KI421606	AFAF000140	+	248363	273254	19	248363-249855:250204-252570:252647-253303:253695-254373:255690-255791:256926-257518:258417-260364:260434-260556:261783-261999:262664-263064:263139-264210:264316-264454:264533-264913:264989-267194:268540-271828:271906-272109:272193-272323:272401-272945:273035-273254
Anopheles_farauti	KI421556	AFAF000141	-	469426	470690	2	469426-469530:470493-470690
Anopheles_farauti	KI421588	AFAF000142	-	476094	485152	8	476094-476281:476356-476478:476561-476734:477022-481075:481449-482139:482559-484352:484587-485014:485117-485152
Anopheles_farauti	KI421715	AFAF000143	-	175594	186448	3	175594-175634:180307-180603:186334-186448
Anopheles_farauti	KI421605	AFAF000145	-	190098	199490	3	190098-190345:198169-198385:198978-199490
Anopheles_farauti	KI421736	AFAF000146	-	173068	175755	4	173068-173562:173635-174311:174551-175452:175532-175755
Anopheles_farauti	KI421582	AFAF000147	+	962478	966420	6	962478-962541:962810-963736:963804-963939:964021-964346:965093-965106:965698-966420
Anopheles_farauti	KI421565	AFAF000148	+	1269798	1275696	4	1269798-1269835:1271172-1271490:1271875-1271953:1275110-1275696
Anopheles_farauti	KI421541	AFAF000151	-	985018	986858	4	985018-985035:985201-985312:985397-985591:986629-986858
Anopheles_farauti	KI421634	AFAF000152	+	514713	520841	8	514713-514755:518579-518670:518772-519278:519442-519707:519778-520058:520132-520250:520336-520458:520542-520841
Anopheles_farauti	KI421604	AFAF000153	+	522272	538153	11	522272-522334:529106-529273:531532-531693:535223-535467:535558-535711:535791-535932:536000-536319:536384-536528:536593-537587:537722-537874:537944-538153
Anopheles_farauti	KI421597	AFAF000157	-	906589	908006	5	906589-906773:906845-907033:907101-907430:907524-907735:907810-908006
Anopheles_farauti	KI421648	AFAF000158	-	385810	387846	5	385810-385938:386600-386722:386803-386900:386982-387245:387354-387846
Anopheles_farauti	KI421561	AFAF000159	+	713393	720120	4	713393-713428:718780-718929:719774-719854:719929-720120
Anopheles_farauti	KI421623	AFAF000160	+	156632	159188	4	156632-156853:156942-157132:157204-158395:158475-159188
Anopheles_farauti	KI421650	AFAF000161	-	492153	499887	13	492153-492262:493767-493829:493968-494158:494232-494345:494445-494614:494680-494850:494927-495017:495097-495210:495292-495358:495427-495499:496099-497772:498024-498327:499763-499887
Anopheles_farauti	KI421571	AFAF000162	-	651307	652283	3	651307-651438:651512-651645:652100-652283
Anopheles_farauti	KI421571	AFAF000163	-	842405	843064	1	842405-843064
Anopheles_farauti	KI421548	AFAF000164	+	496046	497342	2	496046-497017:497094-497342
Anopheles_farauti	KI421787	AFAF000166	-	7694	10592	3	7694-8850:9823-10014:10124-10592
Anopheles_farauti	KI421579	AFAF000167	-	1126375	1131972	7	1126375-1129415:1129496-1129943:1130038-1130292:1130371-1130702:1130778-1131438:1131498-1131860:1131952-1131972
Anopheles_farauti	KI421617	AFAF000168	+	552887	566721	3	552887-552912:566381-566594:566641-566721
Anopheles_farauti	KI421793	AFAF000169	-	23245	27181	2	23245-25193:26893-27181
Anopheles_farauti	KI421694	AFAF000171	+	279395	280221	4	279395-279397:279598-279776:279868-279976:280051-280221
Anopheles_farauti	KI421616	AFAF000172	-	462860	463912	1	462860-463912
Anopheles_farauti	KI421543	AFAF000173	-	1071698	1072645	4	1071698-1071760:1071839-1071882:1071974-1072147:1072567-1072645
Anopheles_farauti	KI421663	AFAF000174	+	359245	365836	9	359245-359370:361478-361607:361679-363003:363364-363662:364412-364673:364752-364879:364941-365064:365443-365572:365637-365836
Anopheles_farauti	KI421754	AFAF000176	+	52344	58742	5	52344-52444:56704-56918:57000-57109:57174-57288:58546-58742
Anopheles_farauti	KI421634	AFAF000177	-	490460	495976	2	490460-490620:495610-495976
Anopheles_farauti	KI421593	AFAF000178	-	152256	153617	1	152256-153617
Anopheles_farauti	KI421550	AFAF000179	+	1781545	1784744	4	1781545-1782042:1782128-1782307:1783875-1784060:1784568-1784744
Anopheles_farauti	AXCN01002128	AFAF000180	-	25020	25424	1	25020-25424
Anopheles_farauti	KI421556	AFAF000181	-	1321046	1322070	2	1321046-1321200:1321518-1322070
Anopheles_farauti	KI421556	AFAF000183	+	189772	191296	2	189772-191070:191126-191296
Anopheles_farauti	KI421548	AFAF000187	-	1679611	1687879	8	1679611-1679649:1680162-1680346:1680431-1680584:1680674-1682283:1682380-1682687:1683384-1683630:1684917-1684981:1687686-1687879
Anopheles_farauti	KI421551	AFAF000188	-	812359	813558	4	812359-812409:812477-812834:812906-813371:813435-813558
Anopheles_farauti	KI421641	AFAF000190	-	478055	478809	2	478055-478639:478798-478809
Anopheles_farauti	KI421549	AFAF000191	+	131324	132122	3	131324-131357:131456-131653:131737-132122
Anopheles_farauti	KI421576	AFAF000193	-	1121329	1134433	5	1121329-1121562:1124079-1124213:1132260-1132442:1132527-1132631:1134326-1134433
Anopheles_farauti	KI421551	AFAF000194	+	2008149	2009753	3	2008149-2008247:2008332-2009090:2009364-2009753
Anopheles_farauti	KI421713	AFAF000196	+	31371	33468	4	31371-31566:31636-32578:32649-33172:33242-33468
Anopheles_farauti	KI421576	AFAF000199	-	103583	105574	4	103583-103721:103794-103944:104268-105282:105539-105574
Anopheles_farauti	KI421553	AFAF000200	+	1106732	1131530	13	1106732-1106901:1107393-1107418:1110079-1110298:1110531-1110788:1115977-1116088:1116571-1116717:1119686-1119816:1119882-1120063:1129367-1129590:1129684-1129987:1130563-1130778:1130847-1131163:1131240-1131530
Anopheles_farauti	KI421597	AFAF000201	+	373205	374512	3	373205-373792:373857-374251:374323-374512
Anopheles_farauti	KI421614	AFAF000202	+	519109	535923	4	519109-519170:523869-523914:525069-525167:535786-535923
Anopheles_farauti	KI421567	AFAF000203	-	603944	618604	7	603944-604012:606545-606634:606791-607261:609313-609419:609626-609806:610187-610475:618564-618604
Anopheles_farauti	KI421552	AFAF000204	-	1772002	1773453	2	1772002-1772548:1772612-1773453
Anopheles_farauti	KI421575	AFAF000208	-	154472	177665	4	154472-154642:161632-161716:163431-163594:177618-177665
Anopheles_farauti	KI421541	AFAF000210	-	890255	891758	3	890255-890909:890976-891187:891246-891758
Anopheles_farauti	KI421570	AFAF000211	+	8424	26404	6	8424-8516:8606-8853:8956-11416:11492-25407:25483-26272:26387-26404
Anopheles_farauti	KI421668	AFAF000213	+	114900	116306	1	114900-116306
Anopheles_farauti	KI421539	AFAF000215	-	189987	205072	12	189987-190103:190365-190561:195592-195768:195837-196006:196159-196353:196576-196940:197016-197114:197986-198065:199131-199438:199609-199844:199953-200146:204355-205072
Anopheles_farauti	KI421623	AFAF000217	+	350782	358935	3	350782-350981:352343-352758:358301-358935
Anopheles_farauti	KI421599	AFAF000218	+	633692	638445	8	633692-633872:634456-634649:634733-634877:634951-635094:635161-635456:635535-637680:637851-637996:638239-638445
Anopheles_farauti	KI421556	AFAF000219	-	749571	753335	6	749571-749786:750312-750674:752672-752850:752911-753015:753104-753213:753322-753335
Anopheles_farauti	KI421544	AFAF000220	-	351814	352531	2	351814-352329:352400-352531
Anopheles_farauti	KI421823	AFAF000221	-	20909	25527	4	20909-21100:24735-24937:25008-25308:25474-25527
Anopheles_farauti	KI421715	AFAF000222	+	232418	246798	7	232418-232514:236911-236954:242586-242684:243154-244099:244651-244807:244892-245659:246054-246798
Anopheles_farauti	KI421576	AFAF000223	-	99164	100692	2	99164-100568:100643-100692
Anopheles_farauti	KI421560	AFAF000224	-	1358025	1361516	3	1358025-1359545:1359622-1359816:1359891-1361516
Anopheles_farauti	KI421541	AFAF000226	-	723109	726942	3	723109-723129:723764-724213:726808-726942
Anopheles_farauti	KI421560	AFAF000227	+	342778	356360	18	342778-342836:343929-343975:344048-344220:344274-344790:344865-345194:345265-345515:345582-346043:348957-349142:349208-349295:349363-349949:350049-350461:350535-350745:351342-351514:352116-352162:352221-352393:352454-352891:354282-355622:355701-356360
Anopheles_farauti	KI421690	AFAF000229	+	89589	93454	2	89589-89686:91726-93454
Anopheles_farauti	KI421660	AFAF000230	-	118781	130823	8	118781-118893:118967-119143:119207-119437:119523-119649:119732-119886:121230-121395:122491-122572:130678-130823
Anopheles_farauti	KI421670	AFAF000239	+	27559	28075	2	27559-27608:27676-28075
Anopheles_farauti	KI421573	AFAF000240	+	1416638	1424173	3	1416638-1416934:1417225-1417533:1424051-1424173
Anopheles_farauti	KI421671	AFAF000241	-	290399	302179	3	290399-290618:295260-295431:302122-302179
Anopheles_farauti	KI421567	AFAF000243	+	166843	180960	5	166843-167032:169035-169175:169947-170076:180337-180465:180624-180960
Anopheles_farauti	KI421554	AFAF000244	-	964691	966284	3	964691-964886:964954-965911:965987-966284
Anopheles_farauti	KI421682	AFAF000246	+	119912	130592	9	119912-121756:121938-122030:124644-127310:127847-128017:128087-128821:128897-129133:129194-130150:130227-130364:130497-130592
Anopheles_farauti	KI421610	AFAF000247	+	464864	474700	7	464864-465007:470325-472176:472248-472735:472830-473281:473420-473928:474033-474141:474466-474700
Anopheles_farauti	KI421581	AFAF000248	-	352505	353675	3	352505-352688:352816-352925:353652-353675
Anopheles_farauti	KI421542	AFAF000250	-	314483	320122	7	314483-314692:315158-315375:316177-316342:318171-318312:319388-319614:319797-319967:320078-320122
Anopheles_farauti	KI421577	AFAF000253	-	1071741	1076469	2	1071741-1071804:1075577-1076469
Anopheles_farauti	KI421545	AFAF000254	+	607498	610314	5	607498-607542:608255-608455:608531-608769:608850-609155:609228-610314
Anopheles_farauti	KI421539	AFAF000255	-	1187491	1190726	7	1187491-1187643:1187657-1188322:1188920-1189395:1189883-1189977:1190081-1190334:1190397-1190493:1190515-1190726
Anopheles_farauti	KI421552	AFAF000256	+	1246443	1246991	1	1246443-1246991
Anopheles_farauti	KI421573	AFAF000258	+	928659	935648	2	928659-930118:930389-935648
Anopheles_farauti	KI421559	AFAF000260	+	449771	456807	5	449771-449838:450250-450471:451077-454294:454800-455258:455648-456807
Anopheles_farauti	KI421684	AFAF000261	+	15022	17097	2	15022-15347:16848-17097
Anopheles_farauti	KI421551	AFAF000262	-	1436058	1452270	4	1436058-1436513:1436644-1436761:1436800-1436914:1452255-1452270
Anopheles_farauti	KI421724	AFAF000263	-	105566	107767	1	105566-107767
Anopheles_farauti	KI421609	AFAF000264	+	645312	647286	5	645312-646038:646107-646271:646333-646377:646540-647006:647071-647286
Anopheles_farauti	KI421637	AFAF000265	+	136974	139620	2	136974-137490:139592-139620
Anopheles_farauti	KI421590	AFAF000266	+	623108	636459	9	623108-623224:626167-626214:628912-629265:629621-629748:632906-633118:633187-633590:633676-633822:635993-636015:636433-636459
Anopheles_farauti	KI421571	AFAF000267	+	325709	327268	2	325709-327025:327122-327268
Anopheles_farauti	KI421587	AFAF000269	+	99365	101398	5	99365-99502:99576-100188:100719-100906:100971-101136:101370-101398
Anopheles_farauti	KI421597	AFAF000270	-	809724	814907	7	809724-809998:813436-813697:813766-813944:814022-814228:814318-814446:814514-814725:814834-814907
Anopheles_farauti	KI421555	AFAF000274	-	418001	419170	2	418001-419017:419099-419170
Anopheles_farauti	KI421604	AFAF000276	+	227202	233232	4	227202-227343:227724-227914:228016-228197:233208-233232
Anopheles_farauti	KI421621	AFAF000277	+	100107	101298	4	100107-100159:100251-100799:100869-101028:101092-101298
Anopheles_farauti	KI421557	AFAF000278	-	628031	630224	4	628031-628315:628584-629508:629577-629767:630099-630224
Anopheles_farauti	KI421553	AFAF000279	+	1203812	1207240	3	1203812-1203993:1204066-1206157:1206317-1207240
Anopheles_farauti	KI421665	AFAF000280	-	286549	297965	4	286549-287184:293735-293794:295820-295967:297760-297965
Anopheles_farauti	KI421550	AFAF000283	-	1553938	1554282	1	1553938-1554282
Anopheles_farauti	KI421547	AFAF000284	+	1417591	1422369	7	1417591-1417790:1418436-1418571:1419475-1419906:1419986-1420912:1420994-1421428:1421502-1421671:1421748-1422369
Anopheles_farauti	KI421634	AFAF000285	+	414095	421670	3	414095-415357:416402-416577:421664-421670
Anopheles_farauti	KI421645	AFAF000286	+	375586	376853	2	375586-376645:376729-376853
Anopheles_farauti	KI421552	AFAF000288	+	284034	285755	3	284034-284158:284238-285024:285240-285755
Anopheles_farauti	KI421582	AFAF000289	+	851753	853825	7	851753-852006:852074-852266:852333-852689:852755-852823:852899-853305:853373-853624:853699-853825
Anopheles_farauti	KI421547	AFAF000291	-	1302498	1304249	4	1302498-1302656:1302732-1302822:1302900-1303741:1303812-1304249
Anopheles_farauti	KI421620	AFAF000292	+	171571	173026	2	171571-171869:172246-173026
Anopheles_farauti	KI421572	AFAF000293	-	342344	351491	2	342344-343284:351431-351491
Anopheles_farauti	KI421556	AFAF000295	+	123201	126210	5	123201-123350:123424-124523:124605-124808:124884-125825:125946-126210
Anopheles_farauti	KI421683	AFAF000296	+	312560	313279	1	312560-313279
Anopheles_farauti	KI421557	AFAF000297	-	35735	41699	4	35735-36225:36379-37253:38183-39484:40885-41699
Anopheles_farauti	KI421548	AFAF000298	-	1923786	1933142	10	1923786-1926475:1926541-1926906:1926980-1927280:1927348-1928886:1928952-1929111:1929178-1930436:1930526-1930927:1930991-1931221:1931286-1931482:1933064-1933142
Anopheles_farauti	KI421625	AFAF000299	-	332257	333855	1	332257-333855
Anopheles_farauti	KI421590	AFAF000300	+	565020	567800	3	565020-565053:565175-566274:567660-567800
Anopheles_farauti	KI421553	AFAF000301	+	1615720	1618903	4	1615720-1616092:1616233-1616496:1618554-1618678:1618751-1618903
Anopheles_farauti	KI421541	AFAF000302	+	3016790	3021130	3	3016790-3017104:3019055-3019932:3020344-3021130
Anopheles_farauti	KI421645	AFAF000303	+	144645	151154	9	144645-144831:146195-146605:146684-147270:147335-147450:148745-148865:148939-149256:149340-149549:149693-149872:151104-151154
Anopheles_farauti	KI421550	AFAF000305	-	1424068	1429464	13	1424068-1424191:1424264-1424391:1424900-1424962:1425385-1425537:1426418-1426798:1426870-1426956:1427017-1427383:1427874-1428200:1428279-1428532:1428595-1428935:1428999-1429146:1429208-1429302:1429371-1429464
Anopheles_farauti	KI421614	AFAF000308	+	367503	373889	3	367503-367553:367659-367771:373676-373889
Anopheles_farauti	KI421664	AFAF000312	-	2605	11199	5	2605-2725:7405-7452:8323-8723:8743-8896:11189-11199
Anopheles_farauti	KI421552	AFAF000313	+	1901757	1903748	6	1901757-1901764:1902109-1902770:1902856-1902935:1903097-1903268:1903347-1903516:1903593-1903748
Anopheles_farauti	KI421618	AFAF000315	+	504795	506492	6	504795-504956:505027-505209:505280-505377:505447-505621:506122-506226:506298-506492
Anopheles_farauti	KI421575	AFAF000316	+	737695	744065	2	737695-737779:743815-744065
Anopheles_farauti	KI421599	AFAF000317	+	350590	360953	4	350590-350613:351325-351681:359516-359700:360812-360953
Anopheles_farauti	KI421783	AFAF000318	+	56497	66285	15	56497-56607:56956-56988:57662-57937:58009-58613:58690-58765:60304-60441:60515-60663:60802-61063:61200-61302:63029-63070:63842-63925:65196-65342:65654-65936:66015-66106:66179-66285
Anopheles_farauti	KI421658	AFAF000320	+	52770	54258	5	52770-52918:53061-53185:53276-53367:53513-53726:53825-54258
Anopheles_farauti	KI421540	AFAF000322	+	194487	195752	1	194487-195752
Anopheles_farauti	KI421569	AFAF000324	-	1061298	1063267	2	1061298-1061467:1062808-1063267
Anopheles_farauti	KI421569	AFAF000325	-	637968	640383	3	637968-638692:639975-640113:640261-640383
Anopheles_farauti	KI421539	AFAF000326	+	3831138	3833276	2	3831138-3831342:3831409-3833276
