#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
Anopheles_maculatus	KI433444	AMAM000040	+	81	7366	9	81-108:241-371:461-574:652-770:843-1490:1567-3536:4469-4652:4734-7090:7161-7366
Anopheles_maculatus	KI434364	AMAM000041	+	159	5132	14	159-347:419-577:651-776:845-1012:1082-1363:1474-1695:2684-2808:2882-3170:3250-3396:3468-3699:3777-3875:3953-4115:4208-4334:5010-5132
Anopheles_maculatus	AXCL01019332	AMAM000043	+	561	1374	3	561-602:714-881:1060-1374
Anopheles_maculatus	KI433770	AMAM000044	+	10762	11127	1	10762-11127
Anopheles_maculatus	AXCL01037520	AMAM000045	-	845	1465	1	845-1465
Anopheles_maculatus	AXCL01004535	AMAM000046	-	5274	6016	2	5274-5578:5755-6016
Anopheles_maculatus	AXCL01016689	AMAM000048	+	10	2643	1	10-2643
Anopheles_maculatus	AXCL01030114	AMAM000049	+	656	1345	1	656-1345
Anopheles_maculatus	AXCL01005137	AMAM000050	-	942	3388	2	942-1216:3229-3388
Anopheles_maculatus	AXCL01031791	AMAM000052	+	45	1177	2	45-266:347-1177
Anopheles_maculatus	AXCL01006220	AMAM000053	+	222	1884	6	222-255:370-484:548-754:826-951:1244-1354:1413-1884
Anopheles_maculatus	AXCL01048279	AMAM000054	+	155	526	1	155-526
Anopheles_maculatus	KI437063	AMAM000057	+	125	784	1	125-784
Anopheles_maculatus	AXCL01047189	AMAM000058	+	48	1120	2	48-571:643-1120
Anopheles_maculatus	AXCL01015602	AMAM000059	+	29	926	2	29-347:415-926
Anopheles_maculatus	AXCL01017936	AMAM000060	-	597	2120	1	597-2120
Anopheles_maculatus	AXCL01007227	AMAM000061	-	1709	4967	3	1709-4497:4580-4742:4827-4967
Anopheles_maculatus	AXCL01010177	AMAM000063	+	3202	4343	5	3202-3204:3277-3427:3531-3586:3651-3886:3983-4343
Anopheles_maculatus	AXCL01051086	AMAM000065	-	3	746	1	3-746
Anopheles_maculatus	AXCL01007221	AMAM000066	-	2368	3055	2	2368-2679:2768-3055
Anopheles_maculatus	AXCL01035971	AMAM000069	+	443	1282	1	443-1282
Anopheles_maculatus	AXCL01004946	AMAM000070	+	383	1815	3	383-854:947-1234:1304-1815
Anopheles_maculatus	KI435168	AMAM000071	+	586	1080	2	586-849:967-1080
Anopheles_maculatus	AXCL01021819	AMAM000072	+	536	2451	2	536-601:2134-2451
Anopheles_maculatus	AXCL01028911	AMAM000073	-	3	1893	2	3-604:1629-1893
Anopheles_maculatus	AXCL01029165	AMAM000074	+	831	1786	3	831-1200:1301-1453:1521-1786
Anopheles_maculatus	AXCL01021533	AMAM000076	-	475	2336	6	475-942:1005-1193:1272-1518:1639-1760:1842-2038:2126-2336
Anopheles_maculatus	KI433650	AMAM000078	+	10064	12856	5	10064-10075:10412-10512:10595-10712:10784-10917:10981-12856
Anopheles_maculatus	KI434112	AMAM000079	+	481	2052	1	481-2052
Anopheles_maculatus	AXCL01021649	AMAM000080	+	438	1045	3	438-614:679-871:948-1045
Anopheles_maculatus	AXCL01013135	AMAM000081	-	1493	2668	3	1493-1980:2076-2357:2581-2668
Anopheles_maculatus	AXCL01040248	AMAM000082	-	2	997	2	2-889:968-997
Anopheles_maculatus	AXCL01005600	AMAM000083	-	1612	3048	1	1612-3048
Anopheles_maculatus	AXCL01001234	AMAM000084	-	2700	7882	4	2700-2832:3159-4746:5388-7493:7759-7882
Anopheles_maculatus	AXCL01012513	AMAM000085	-	282	3181	4	282-509:590-734:1813-2072:3149-3181
Anopheles_maculatus	AXCL01049233	AMAM000089	-	2	823	1	2-823
Anopheles_maculatus	AXCL01050685	AMAM000090	-	3	1049	1	3-1049
Anopheles_maculatus	KI435942	AMAM000091	-	759	2072	2	759-1353:1945-2072
Anopheles_maculatus	AXCL01042741	AMAM000093	-	73	693	2	73-363:574-693
Anopheles_maculatus	KI435256	AMAM000096	+	333	3692	3	333-781:2231-2441:2541-3692
Anopheles_maculatus	AXCL01009618	AMAM000097	+	2704	3979	3	2704-2913:2984-3106:3212-3979
Anopheles_maculatus	AXCL01042235	AMAM000098	+	149	1221	4	149-277:343-642:710-926:1001-1221
Anopheles_maculatus	AXCL01047727	AMAM000101	-	111	1199	1	111-1199
Anopheles_maculatus	AXCL01031302	AMAM000102	+	172	1245	3	172-681:696-1045:1119-1245
Anopheles_maculatus	AXCL01031782	AMAM000103	-	1003	1732	2	1003-1194:1571-1732
Anopheles_maculatus	AXCL01053437	AMAM000104	+	478	1014	1	478-1014
Anopheles_maculatus	AXCL01027525	AMAM000105	-	35	2134	5	35-462:888-1077:1154-1816:1888-1978:2043-2134
Anopheles_maculatus	KI437935	AMAM000108	-	465	3607	3	465-555:602-852:3407-3607
Anopheles_maculatus	AXCL01044213	AMAM000109	+	280	1002	1	280-1002
Anopheles_maculatus	AXCL01014811	AMAM000110	-	914	3152	4	914-1040:1504-1691:1763-2195:2263-3152
Anopheles_maculatus	AXCL01029819	AMAM000112	-	51	1450	2	51-1257:1332-1450
Anopheles_maculatus	AXCL01027915	AMAM000114	-	2	2011	1	2-2011
Anopheles_maculatus	AXCL01030586	AMAM000117	-	171	1705	3	171-975:1166-1249:1323-1705
Anopheles_maculatus	AXCL01029840	AMAM000118	+	3	958	2	3-851:917-958
Anopheles_maculatus	AXCL01005330	AMAM000119	-	1283	3545	2	1283-2512:3489-3545
Anopheles_maculatus	KI434490	AMAM000121	-	118	8077	9	118-339:412-1761:2010-2166:2335-2696:4377-5553:5692-6404:6476-6677:6753-7699:7769-8077
Anopheles_maculatus	AXCL01003601	AMAM000122	+	986	1339	1	986-1339
Anopheles_maculatus	AXCL01013288	AMAM000123	+	736	2977	2	736-1602:1751-2977
Anopheles_maculatus	AXCL01037598	AMAM000124	+	1001	1985	2	1001-1141:1194-1985
Anopheles_maculatus	AXCL01007125	AMAM000129	+	1417	3637	3	1417-1476:1782-2858:3605-3637
Anopheles_maculatus	AXCL01012168	AMAM000130	+	1266	3594	3	1266-1307:1374-3432:3512-3594
Anopheles_maculatus	AXCL01008804	AMAM000131	-	1096	3356	5	1096-1236:1399-1747:1816-2100:2174-3132:3213-3356
Anopheles_maculatus	KI435836	AMAM000132	+	3262	4149	1	3262-4149
Anopheles_maculatus	KI434319	AMAM000133	-	1244	2324	4	1244-1369:1549-1721:1972-2175:2279-2324
Anopheles_maculatus	AXCL01001388	AMAM000136	+	4749	5232	3	4749-4806:4891-5060:5140-5232
Anopheles_maculatus	AXCL01010525	AMAM000137	+	163	2541	5	163-278:641-794:1985-2161:2245-2317:2486-2541
Anopheles_maculatus	KI435946	AMAM000138	+	3132	4295	1	3132-4295
Anopheles_maculatus	AXCL01022848	AMAM000140	-	3	1951	2	3-1858:1924-1951
Anopheles_maculatus	AXCL01014172	AMAM000141	-	475	1685	2	475-738:1578-1685
Anopheles_maculatus	AXCL01018079	AMAM000142	-	239	2496	5	239-1155:1217-1452:1514-1680:1756-2142:2212-2496
Anopheles_maculatus	AXCL01028871	AMAM000145	-	11	603	2	11-246:489-603
Anopheles_maculatus	AXCL01021668	AMAM000146	+	776	2403	4	776-970:1372-1515:1733-2081:2342-2403
Anopheles_maculatus	AXCL01012376	AMAM000147	+	2224	2888	2	2224-2346:2688-2888
Anopheles_maculatus	AXCL01014028	AMAM000153	+	41	3039	3	41-2042:2121-2412:2490-3039
Anopheles_maculatus	AXCL01035926	AMAM000155	-	710	1590	2	710-973:1231-1590
Anopheles_maculatus	AXCL01034904	AMAM000160	-	24	1626	2	24-1473:1553-1626
Anopheles_maculatus	AXCL01018685	AMAM000161	+	293	2412	4	293-1350:1813-1997:2153-2302:2372-2412
Anopheles_maculatus	KI434466	AMAM000163	-	1	5425	8	1-95:176-280:2845-3024:3311-3374:3466-3587:3698-3855:3974-4791:5414-5425
Anopheles_maculatus	AXCL01048160	AMAM000165	+	7	975	1	7-975
Anopheles_maculatus	AXCL01004315	AMAM000167	+	2114	5588	2	2114-2286:5363-5588
Anopheles_maculatus	AXCL01045497	AMAM000168	-	2	688	1	2-688
Anopheles_maculatus	AXCL01012435	AMAM000169	-	253	1848	4	253-483:568-760:1092-1216:1636-1848
Anopheles_maculatus	AXCL01027080	AMAM000170	+	816	1615	3	816-879:985-1100:1187-1615
Anopheles_maculatus	AXCL01018797	AMAM000171	-	614	2747	3	614-907:1763-2002:2481-2747
Anopheles_maculatus	KI436527	AMAM000172	-	4270	5148	1	4270-5148
Anopheles_maculatus	AXCL01007397	AMAM000175	+	1953	3154	4	1953-2005:2094-2520:2587-2858:2944-3154
Anopheles_maculatus	AXCL01045897	AMAM000177	+	553	912	1	553-912
Anopheles_maculatus	AXCL01017586	AMAM000178	-	24	2428	4	24-234:552-818:1087-1232:2354-2428
Anopheles_maculatus	AXCL01044436	AMAM000179	+	134	664	1	134-664
Anopheles_maculatus	AXCL01020583	AMAM000180	-	61	2454	2	61-644:927-2454
Anopheles_maculatus	AXCL01013363	AMAM000181	-	982	3453	3	982-2024:2093-2542:3294-3453
Anopheles_maculatus	AXCL01051983	AMAM000182	+	256	780	1	256-780
Anopheles_maculatus	AXCL01018048	AMAM000183	-	630	2822	5	630-734:808-931:1001-1569:1642-1890:2607-2822
Anopheles_maculatus	AXCL01005439	AMAM000184	+	1206	5672	3	1206-1955:4293-4500:4924-5672
Anopheles_maculatus	AXCL01024054	AMAM000185	-	65	1862	4	65-322:397-639:708-1679:1758-1862
Anopheles_maculatus	AXCL01009733	AMAM000186	-	2	3258	3	2-1759:1846-2160:3250-3258
Anopheles_maculatus	AXCL01009987	AMAM000188	+	392	736	1	392-736
Anopheles_maculatus	AXCL01042138	AMAM000189	+	604	1253	2	604-742:898-1253
Anopheles_maculatus	KI433474	AMAM000190	-	9480	10271	1	9480-10271
Anopheles_maculatus	AXCL01021162	AMAM000191	+	3	1151	1	3-1151
Anopheles_maculatus	AXCL01007495	AMAM000192	-	5	4915	4	5-1775:3016-3270:4748-4836:4913-4915
Anopheles_maculatus	AXCL01022993	AMAM000193	+	1028	2059	1	1028-2059
Anopheles_maculatus	AXCL01004047	AMAM000194	-	556	5027	5	556-762:839-1120:1201-1296:1381-1900:4165-5027
Anopheles_maculatus	AXCL01005334	AMAM000195	+	96	3140	14	96-152:223-348:436-528:598-667:744-820:897-975:1057-1250:1313-1407:1484-1553:1868-1969:2041-2442:2506-2664:2749-2883:2961-3140
Anopheles_maculatus	AXCL01016063	AMAM000198	+	210	2738	1	210-2738
Anopheles_maculatus	AXCL01008006	AMAM000200	-	4104	4424	1	4104-4424
Anopheles_maculatus	AXCL01014437	AMAM000201	+	338	3274	2	338-865:959-3274
Anopheles_maculatus	AXCL01036601	AMAM000202	-	305	1147	4	305-514:582-693:776-992:1144-1147
Anopheles_maculatus	AXCL01036486	AMAM000203	-	180	668	1	180-668
Anopheles_maculatus	AXCL01002663	AMAM000204	+	2543	6175	3	2543-2635:5279-5474:6141-6175
Anopheles_maculatus	AXCL01022730	AMAM000207	-	86	1878	3	86-258:322-1727:1823-1878
Anopheles_maculatus	AXCL01005719	AMAM000208	+	1694	3415	5	1694-2488:2562-2671:2736-2907:2982-3118:3187-3415
Anopheles_maculatus	AXCL01026705	AMAM000211	-	482	1698	2	482-1450:1540-1698
Anopheles_maculatus	AXCL01051478	AMAM000212	+	314	979	2	314-336:409-979
Anopheles_maculatus	AXCL01006086	AMAM000213	-	3584	5392	1	3584-5392
Anopheles_maculatus	AXCL01035941	AMAM000214	+	22	1266	1	22-1266
Anopheles_maculatus	AXCL01017521	AMAM000215	+	26	2948	6	26-326:415-599:743-1030:1105-1240:1310-1542:2676-2948
Anopheles_maculatus	AXCL01053535	AMAM000216	-	2	611	2	2-323:397-611
Anopheles_maculatus	AXCL01005534	AMAM000218	+	879	2424	5	879-1028:1119-1337:1419-1523:1867-2210:2301-2424
Anopheles_maculatus	AXCL01017467	AMAM000219	+	1075	1952	2	1075-1510:1918-1952
Anopheles_maculatus	KI434802	AMAM000220	+	6	2041	5	6-56:120-299:366-891:973-1435:1519-2041
Anopheles_maculatus	AXCL01016031	AMAM000221	-	820	2073	2	820-1299:1918-2073
Anopheles_maculatus	AXCL01021868	AMAM000222	-	1058	2124	2	1058-1793:1871-2124
Anopheles_maculatus	AXCL01031933	AMAM000223	-	29	1781	3	29-578:589-1053:1126-1781
Anopheles_maculatus	AXCL01001898	AMAM000228	+	5785	7875	1	5785-7875
Anopheles_maculatus	AXCL01015385	AMAM000230	-	84	649	2	84-261:339-649
Anopheles_maculatus	AXCL01037587	AMAM000233	-	299	1525	4	299-843:909-1094:1171-1270:1466-1525
Anopheles_maculatus	AXCL01024007	AMAM000234	+	546	2017	4	546-639:721-838:917-1103:1187-2017
Anopheles_maculatus	AXCL01011818	AMAM000236	-	3	3817	4	3-337:416-753:843-1066:2231-3817
Anopheles_maculatus	AXCL01037420	AMAM000238	+	473	1368	3	473-521:637-775:1197-1368
Anopheles_maculatus	AXCL01001724	AMAM000239	-	475	1743	1	475-1743
Anopheles_maculatus	AXCL01034088	AMAM000240	+	712	1560	2	712-970:1034-1560
Anopheles_maculatus	AXCL01004115	AMAM000243	+	2	4740	5	2-148:213-586:648-869:946-1925:1994-4740
Anopheles_maculatus	AXCL01019998	AMAM000244	-	1	2848	4	1-802:871-1193:2069-2192:2478-2848
Anopheles_maculatus	AXCL01012498	AMAM000246	+	761	2909	3	761-874:2570-2763:2831-2909
Anopheles_maculatus	AXCL01051893	AMAM000247	-	3	917	1	3-917
Anopheles_maculatus	KI436672	AMAM000249	+	34	3592	4	34-540:615-760:834-881:3103-3592
Anopheles_maculatus	AXCL01038708	AMAM000251	-	3	771	3	3-234:315-470:641-771
Anopheles_maculatus	KI436518	AMAM000253	-	1	1450	3	1-906:968-1111:1175-1450
Anopheles_maculatus	AXCL01012686	AMAM000255	+	33	371	1	33-371
Anopheles_maculatus	AXCL01032249	AMAM000257	-	3	1498	3	3-158:269-1179:1249-1498
Anopheles_maculatus	KI434238	AMAM000259	-	6769	8802	4	6769-7260:7335-8141:8332-8518:8639-8802
Anopheles_maculatus	AXCL01034630	AMAM000261	+	5	335	2	5-100:186-335
Anopheles_maculatus	AXCL01050712	AMAM000262	+	375	1025	1	375-1025
Anopheles_maculatus	AXCL01020634	AMAM000264	+	1678	2313	1	1678-2313
Anopheles_maculatus	KI434099	AMAM000265	+	7902	9470	3	7902-7949:8872-9203:9290-9470
Anopheles_maculatus	AXCL01004837	AMAM000267	-	2382	3355	2	2382-3184:3310-3355
Anopheles_maculatus	AXCL01021653	AMAM000268	+	1222	2336	2	1222-1284:2016-2336
Anopheles_maculatus	AXCL01035633	AMAM000269	+	545	1624	2	545-1086:1165-1624
Anopheles_maculatus	AXCL01042254	AMAM000271	+	19	1371	1	19-1371
Anopheles_maculatus	KI436633	AMAM000272	-	3401	4864	3	3401-3523:3842-3988:4121-4864
Anopheles_maculatus	KI435731	AMAM000273	-	100	2591	2	100-1629:1695-2591
Anopheles_maculatus	AXCL01010787	AMAM000275	+	693	4037	5	693-1555:1629-1956:2042-2362:3474-3748:3818-4037
Anopheles_maculatus	AXCL01026768	AMAM000276	-	1044	1773	2	1044-1235:1657-1773
Anopheles_maculatus	AXCL01011638	AMAM000278	-	1709	3597	7	1709-1817:1879-2263:2333-2522:2597-2850:2924-3292:3364-3474:3540-3597
Anopheles_maculatus	AXCL01012586	AMAM000280	+	688	1520	4	688-787:853-1074:1155-1305:1466-1520
Anopheles_maculatus	AXCL01011073	AMAM000281	+	301	1185	1	301-1185
Anopheles_maculatus	AXCL01011314	AMAM000283	+	59	1441	5	59-82:458-688:780-1034:1119-1208:1289-1441
Anopheles_maculatus	KI435471	AMAM000284	+	829	4193	2	829-1324:3070-4193
Anopheles_maculatus	AXCL01044115	AMAM000285	+	991	1311	1	991-1311
Anopheles_maculatus	AXCL01049417	AMAM000287	+	73	1100	2	73-672:765-1100
Anopheles_maculatus	AXCL01002975	AMAM000291	-	273	805	2	273-658:739-805
Anopheles_maculatus	KI436123	AMAM000292	+	3149	5522	3	3149-3169:3357-5306:5379-5522
Anopheles_maculatus	AXCL01009962	AMAM000296	+	2450	3844	3	2450-2458:2895-3588:3687-3844
Anopheles_maculatus	AXCL01013500	AMAM000298	-	1113	3868	7	1113-1415:1507-1671:1747-1991:2055-2522:2618-3167:3248-3568:3644-3868
Anopheles_maculatus	AXCL01019269	AMAM000304	+	2	2663	3	2-1703:1782-2458:2529-2663
Anopheles_maculatus	KI434268	AMAM000306	+	54	209	1	54-209
Anopheles_maculatus	AXCL01043431	AMAM000307	+	134	691	2	134-223:386-691
Anopheles_maculatus	AXCL01046512	AMAM000309	+	86	796	1	86-796
Anopheles_maculatus	AXCL01042280	AMAM000311	+	337	1322	2	337-454:523-1322
Anopheles_maculatus	KI434414	AMAM000312	-	3811	8955	9	3811-3979:4051-4253:4322-4393:4473-4577:4661-4735:4813-4893:7378-7461:7719-7859:7933-8955
Anopheles_maculatus	KI435762	AMAM000315	-	4303	5809	3	4303-4482:4639-5376:5441-5809
Anopheles_maculatus	AXCL01013716	AMAM000319	-	1663	2865	4	1663-1981:2207-2343:2420-2588:2765-2865
Anopheles_maculatus	KI434206	AMAM000320	+	218	1732	4	218-325:617-688:758-856:1619-1732
Anopheles_maculatus	AXCL01012396	AMAM000321	-	920	3640	1	920-3640
Anopheles_maculatus	AXCL01002716	AMAM000322	+	1592	7570	3	1592-1611:1698-5155:6156-7570
Anopheles_maculatus	AXCL01013472	AMAM000323	+	60	3212	3	60-319:437-2325:2401-3212
Anopheles_maculatus	AXCL01007081	AMAM000324	+	113	1525	2	113-1002:1084-1525
Anopheles_maculatus	AXCL01052691	AMAM000325	-	19	1013	2	19-307:397-1013
Anopheles_maculatus	AXCL01053270	AMAM000327	+	59	592	1	59-592
Anopheles_maculatus	AXCL01025700	AMAM000329	+	68	2275	4	68-81:161-787:857-1975:2050-2275
Anopheles_maculatus	AXCL01018310	AMAM000331	+	828	2853	3	828-865:2357-2593:2676-2853
Anopheles_maculatus	AXCL01023701	AMAM000333	-	4	2281	2	4-484:963-2281
Anopheles_maculatus	KI438457	AMAM000335	+	330	1210	3	330-533:616-737:910-1210
Anopheles_maculatus	AXCL01021527	AMAM000336	-	203	2298	2	203-2107:2194-2298
Anopheles_maculatus	AXCL01043472	AMAM000340	+	408	1230	4	408-413:621-718:810-1022:1101-1230
Anopheles_maculatus	AXCL01009808	AMAM000341	+	18	1458	4	18-418:491-784:988-1336:1405-1458
Anopheles_maculatus	AXCL01030857	AMAM000343	+	112	1092	1	112-1092
Anopheles_maculatus	AXCL01006760	AMAM000345	-	2413	4016	2	2413-2424:2514-4016
Anopheles_maculatus	AXCL01043885	AMAM000346	+	79	498	1	79-498
Anopheles_maculatus	KI433701	AMAM000347	-	39	1046	4	39-233:321-515:621-820:908-1046
Anopheles_maculatus	AXCL01036293	AMAM000348	-	781	1497	1	781-1497
Anopheles_maculatus	AXCL01050734	AMAM000349	-	3	581	1	3-581
Anopheles_maculatus	AXCL01016312	AMAM000350	-	52	1825	3	52-891:959-1611:1699-1825
Anopheles_maculatus	AXCL01045215	AMAM000351	-	517	939	1	517-939
Anopheles_maculatus	AXCL01015934	AMAM000352	-	1093	3042	1	1093-3042
Anopheles_maculatus	AXCL01016820	AMAM000354	-	2251	2684	2	2251-2532:2622-2684
Anopheles_maculatus	AXCL01013409	AMAM000355	-	1619	2917	1	1619-2917
Anopheles_maculatus	KI434048	AMAM000356	-	3460	7212	7	3460-3551:3632-3875:4212-5555:5629-6157:6295-6602:6674-6875:6944-7212
Anopheles_maculatus	AXCL01027128	AMAM000357	+	1042	2083	2	1042-1284:1361-2083
Anopheles_maculatus	AXCL01007249	AMAM000359	-	3383	5000	3	3383-4373:4455-4896:4955-5000
Anopheles_maculatus	KI434219	AMAM000361	-	6950	9401	3	6950-7168:7247-8815:9354-9401
Anopheles_maculatus	KI435163	AMAM000363	+	1172	5252	4	1172-1781:1848-2807:3446-3978:4617-5252
Anopheles_maculatus	AXCL01005304	AMAM000364	-	13	474	2	13-235:314-474
Anopheles_maculatus	AXCL01023451	AMAM000366	+	1	1689	1	1-1689
Anopheles_maculatus	AXCL01020744	AMAM000367	-	1888	2591	2	1888-1959:2298-2591
Anopheles_maculatus	KI434773	AMAM000368	+	2189	4224	2	2189-2231:3221-4224
Anopheles_maculatus	AXCL01009207	AMAM000371	+	2018	4514	4	2018-2057:2159-2269:4037-4407:4497-4514
Anopheles_maculatus	AXCL01013805	AMAM000372	-	1807	2907	3	1807-1892:2233-2314:2719-2907
Anopheles_maculatus	AXCL01002224	AMAM000375	+	6660	7961	1	6660-7961
Anopheles_maculatus	AXCL01025047	AMAM000376	+	1	324	1	1-324
Anopheles_maculatus	AXCL01005007	AMAM000377	-	3	3417	3	3-697:780-1008:1192-3417
Anopheles_maculatus	AXCL01003376	AMAM000379	-	995	1798	1	995-1798
Anopheles_maculatus	AXCL01010657	AMAM000381	+	244	3755	4	244-414:646-813:884-2827:2901-3755
Anopheles_maculatus	AXCL01020944	AMAM000382	+	43	2346	2	43-761:1527-2346
Anopheles_maculatus	AXCL01033650	AMAM000383	+	1038	1518	2	1038-1247:1327-1518
Anopheles_maculatus	KI434268	AMAM000384	+	1704	2624	1	1704-2624
Anopheles_maculatus	KI434631	AMAM000389	+	40	1378	4	40-727:792-862:948-1076:1154-1378
Anopheles_maculatus	KI434412	AMAM000391	-	10360	10995	1	10360-10995
Anopheles_maculatus	AXCL01030450	AMAM000393	+	552	1891	3	552-697:777-972:1745-1891
Anopheles_maculatus	AXCL01021970	AMAM000394	+	396	2447	5	396-520:654-906:1456-1545:2104-2251:2326-2447
Anopheles_maculatus	AXCL01048827	AMAM000395	-	15	1040	1	15-1040
Anopheles_maculatus	AXCL01030495	AMAM000396	+	445	1584	4	445-585:754-890:1252-1414:1501-1584
Anopheles_maculatus	AXCL01010732	AMAM000397	+	1725	2641	2	1725-2087:2429-2641
Anopheles_maculatus	AXCL01018221	AMAM000399	-	58	2852	2	58-941:1025-2852
Anopheles_maculatus	AXCL01023237	AMAM000400	+	966	1992	3	966-1213:1291-1400:1901-1992
Anopheles_maculatus	AXCL01034651	AMAM000403	+	491	965	2	491-795:911-965
Anopheles_maculatus	AXCL01035842	AMAM000404	-	196	1299	1	196-1299
Anopheles_maculatus	AXCL01031072	AMAM000405	-	200	1858	1	200-1858
Anopheles_maculatus	AXCL01014814	AMAM000408	-	526	3222	1	526-3222
Anopheles_maculatus	AXCL01017204	AMAM000409	-	153	2103	2	153-1504:1581-2103
Anopheles_maculatus	AXCL01041173	AMAM000411	-	729	1288	2	729-869:953-1288
Anopheles_maculatus	KI435779	AMAM000413	-	1865	2315	2	1865-1890:1967-2315
Anopheles_maculatus	AXCL01035000	AMAM000416	-	741	1473	3	741-947:1004-1146:1224-1473
Anopheles_maculatus	KI436234	AMAM000418	+	590	968	2	590-782:856-968
Anopheles_maculatus	AXCL01049728	AMAM000419	+	14	1059	2	14-235:685-1059
Anopheles_maculatus	KI435366	AMAM000420	+	4056	5090	1	4056-5090
Anopheles_maculatus	AXCL01002869	AMAM000421	-	4253	5358	2	4253-4262:4892-5358
Anopheles_maculatus	AXCL01003804	AMAM000422	-	1858	5359	4	1858-2233:3802-3947:4583-4596:5266-5359
Anopheles_maculatus	AXCL01052929	AMAM000423	+	35	580	1	35-580
Anopheles_maculatus	AXCL01036094	AMAM000426	+	818	1579	3	818-1008:1035-1240:1485-1579
Anopheles_maculatus	KI434565	AMAM000428	+	986	3001	1	986-3001
Anopheles_maculatus	AXCL01001099	AMAM000430	+	3320	9934	5	3320-3390:3816-4126:5495-5579:5928-8472:8843-9934
Anopheles_maculatus	AXCL01003835	AMAM000431	+	1928	3819	2	1928-2042:2609-3819
Anopheles_maculatus	KI437366	AMAM000433	-	541	3738	4	541-690:773-858:3212-3376:3729-3738
Anopheles_maculatus	KI438001	AMAM000435	-	336	723	2	336-464:544-723
Anopheles_maculatus	KI434877	AMAM000436	+	915	2269	3	915-1035:1109-2065:2148-2269
Anopheles_maculatus	AXCL01034131	AMAM000438	-	3	1592	2	3-655:1349-1592
Anopheles_maculatus	AXCL01046797	AMAM000439	+	573	923	1	573-923
Anopheles_maculatus	AXCL01025746	AMAM000440	-	111	1920	3	111-1661:1762-1823:1887-1920
Anopheles_maculatus	AXCL01036011	AMAM000442	+	1062	1526	1	1062-1526
Anopheles_maculatus	AXCL01053046	AMAM000443	+	7	597	1	7-597
Anopheles_maculatus	AXCL01000043	AMAM000444	+	84	1441	2	84-787:1318-1441
Anopheles_maculatus	AXCL01011361	AMAM000445	+	3166	3855	2	3166-3220:3287-3855
Anopheles_maculatus	KI433523	AMAM000446	-	12303	13012	2	12303-12633:12975-13012
Anopheles_maculatus	AXCL01003532	AMAM000447	+	5776	6774	4	5776-5872:5946-6044:6121-6281:6343-6774
Anopheles_maculatus	AXCL01000209	AMAM000448	+	7307	7793	2	7307-7369:7452-7793
Anopheles_maculatus	AXCL01003565	AMAM000449	-	177	1028	2	177-490:851-1028
Anopheles_maculatus	AXCL01022452	AMAM000451	-	309	2443	5	309-456:519-1091:1400-1529:1632-1770:1841-2443
Anopheles_maculatus	AXCL01030293	AMAM000452	+	57	1436	1	57-1436
Anopheles_maculatus	KI435998	AMAM000455	+	3061	5211	2	3061-3270:3328-5211
Anopheles_maculatus	AXCL01039715	AMAM000456	+	41	788	2	41-471:548-788
