#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
Anopheles_christyi	KB701570	ACHR000033	-	1726	30139	19	1726-2001:2087-2806:2890-10001:10194-12435:12508-12618:14046-14478:14556-14662:14792-17266:18617-20579:20973-21040:22247-22449:22556-22827:23149-23882:23962-27171:27251-27494:27573-27959:28023-28211:28340-28955:30022-30139
Anopheles_christyi	KB701570	ACHR000034	+	32351	33574	1	32351-33574
Anopheles_christyi	KB701570	ACHR000035	+	34193	35370	3	34193-34656:34733-34965:35042-35370
Anopheles_christyi	KB701570	ACHR000036	-	35952	37928	5	35952-36038:36126-36520:36837-37550:37609-37762:37860-37928
Anopheles_christyi	KB696716	ACHR000037	-	2054	2281	1	2054-2281
Anopheles_christyi	KB696716	ACHR000038	+	3779	4970	2	3779-3801:3932-4970
Anopheles_christyi	KB696716	ACHR000039	-	5933	10594	5	5933-6133:6202-6582:6660-8180:10278-10385:10520-10594
Anopheles_christyi	KB696716	ACHR000040	+	17937	18524	2	17937-17959:18071-18524
Anopheles_christyi	KB696716	ACHR000041	-	19315	24902	5	19315-21642:21713-21898:24168-24338:24418-24550:24883-24902
Anopheles_christyi	KB684312	ACHR000042	-	14397	26565	15	14397-14517:14984-15413:15478-15686:15751-15923:15986-16053:16886-17056:17925-18274:18342-19225:19293-19562:19635-20810:20884-21867:21953-22251:22353-22705:24753-24776:26498-26565
Anopheles_christyi	KB682645	ACHR000043	+	55517	61182	2	55517-56295:61092-61182
Anopheles_christyi	KB697671	ACHR000044	+	17244	17495	1	17244-17495
Anopheles_christyi	KB697671	ACHR000045	+	25755	32649	4	25755-25803:27631-27825:30518-30638:32316-32649
Anopheles_christyi	KB702015	ACHR000046	+	1497	2191	3	1497-1745:1836-1937:2051-2191
Anopheles_christyi	KB702015	ACHR000047	+	6997	9155	5	6997-7012:7460-7725:8219-8328:8418-8903:8981-9155
Anopheles_christyi	KB702015	ACHR000048	+	11353	16628	6	11353-11365:13597-13815:14094-14368:14435-15034:15047-15107:16096-16628
Anopheles_christyi	KB702015	ACHR000049	-	16943	18361	2	16943-17421:17860-18361
Anopheles_christyi	KB702015	ACHR000050	-	18874	21483	1	18874-21483
Anopheles_christyi	KB702015	ACHR000051	+	21948	23135	1	21948-23135
Anopheles_christyi	KB702015	ACHR000052	-	23740	25192	5	23740-23804:23879-24439:24508-24587:24652-24997:25081-25192
Anopheles_christyi	KB702015	ACHR000053	-	26159	34432	9	26159-27009:27825-28015:28752-29551:30699-30705:30823-32387:32463-32870:32951-33067:33997-34049:34426-34432
Anopheles_christyi	KB702015	ACHR000054	+	27847	28368	2	27847-28019:28116-28368
Anopheles_christyi	KB702015	ACHR000055	+	36385	37301	2	36385-36500:36608-37301
Anopheles_christyi	KB698360	ACHR000056	+	2713	22128	19	2713-2919:3405-3548:3817-3960:4585-4965:5046-5208:6766-6873:7551-7654:8168-8575:8809-8979:9626-9796:10858-11028:11780-12369:14627-14744:15400-15663:17069-17485:17607-18493:19269-19347:19945-21120:21205-22128
Anopheles_christyi	KB698360	ACHR000057	-	27017	28512	4	27017-27389:27469-27885:27951-28342:28462-28512
Anopheles_christyi	KB676868	ACHR000058	+	12662	18250	5	12662-12691:15110-15372:16100-16803:16868-17024:17092-18250
Anopheles_christyi	KB676868	ACHR000059	+	20608	22316	2	20608-20712:22029-22316
Anopheles_christyi	KB676868	ACHR000060	+	22335	31659	21	22335-22571:22682-22844:22957-23156:23254-23423:23490-23658:24013-24206:24294-24444:24531-24717:24792-24934:25022-25136:25208-25304:28831-28969:29062-29202:29380-29545:29625-29759:29849-29991:30110-30279:30346-30708:30786-30936:31017-31349:31423-31659
Anopheles_christyi	KB676868	ACHR000061	-	32197	37002	8	32197-32698:32768-32828:33097-33871:34169-34308:35563-36020:36088-36167:36233-36565:36634-37002
Anopheles_christyi	KB676868	ACHR000062	+	39019	41992	8	39019-39219:39414-39557:40026-40194:40281-40373:40438-41164:41236-41386:41455-41641:41706-41992
Anopheles_christyi	KB697282	ACHR000063	+	4185	6407	3	4185-5710:5782-5974:6048-6407
Anopheles_christyi	KB697282	ACHR000064	-	6651	7200	2	6651-7034:7135-7200
Anopheles_christyi	KB697282	ACHR000065	+	8049	10912	6	8049-8130:8193-8362:8681-9532:9627-9920:9995-10288:10706-10912
Anopheles_christyi	KB697282	ACHR000066	+	14420	16829	5	14420-14504:14790-15327:15435-15624:15775-16542:16605-16829
Anopheles_christyi	KB697282	ACHR000067	-	20240	27069	13	20240-20451:20529-20646:20745-20913:20994-21921:22040-22234:22384-22566:22648-22822:22898-23154:23236-23348:26047-26176:26250-26609:26690-26755:26820-27069
Anopheles_christyi	KB697282	ACHR000068	+	27755	29723	5	27755-28534:28605-28743:28810-29132:29210-29340:29417-29723
Anopheles_christyi	KB704014	ACHR000069	+	730	1944	1	730-1944
Anopheles_christyi	KB704014	ACHR000070	-	5528	12947	11	5528-5911:5985-6090:6162-6850:6919-7090:7159-7856:7923-8627:8698-8904:8964-11558:11732-12400:12505-12736:12943-12947
Anopheles_christyi	KB704014	ACHR000071	+	14544	17540	5	14544-15003:15102-15247:15322-15611:15718-17012:17095-17540
Anopheles_christyi	KB704014	ACHR000072	+	18239	19871	4	18239-18352:18474-19080:19149-19283:19351-19871
Anopheles_christyi	KB704014	ACHR000073	-	19979	28553	9	19979-20891:20915-22080:22142-23695:23791-24380:24618-25244:25285-26424:26495-27377:27450-28033:28115-28553
Anopheles_christyi	KB704014	ACHR000074	-	30562	31769	4	30562-31111:31200-31409:31499-31542:31611-31769
Anopheles_christyi	KB704014	ACHR000075	-	32879	33300	2	32879-32982:33216-33300
Anopheles_christyi	KB704014	ACHR000076	+	34812	36428	5	34812-34884:34966-35003:35078-35251:35336-35475:35549-36428
Anopheles_christyi	KB704014	ACHR000077	-	37094	38334	3	37094-37224:37698-38136:38332-38334
Anopheles_christyi	KB704014	ACHR000078	+	40238	42825	5	40238-40242:41414-41561:41641-42015:42095-42275:42356-42825
Anopheles_christyi	KB704014	ACHR000079	-	43482	45090	2	43482-44947:45066-45090
Anopheles_christyi	KB698404	ACHR000080	-	11741	12204	2	11741-11923:12133-12204
Anopheles_christyi	KB698404	ACHR000081	-	27416	28150	1	27416-28150
Anopheles_christyi	KB699348	ACHR000082	+	2534	4316	4	2534-2596:2748-3297:3370-3587:3660-4316
Anopheles_christyi	KB699348	ACHR000083	-	8204	9286	3	8204-8294:8369-8624:8710-9286
Anopheles_christyi	KB699348	ACHR000084	+	10990	19458	8	10990-11203:11434-11576:11659-12388:14751-15263:16408-16976:17474-17480:17772-18020:18788-19458
Anopheles_christyi	KB699348	ACHR000085	+	19992	21615	5	19992-19997:20073-20418:20732-20822:20921-21100:21324-21615
Anopheles_christyi	KB699348	ACHR000086	+	21945	23310	3	21945-22158:22401-22696:23026-23310
Anopheles_christyi	KB699348	ACHR000087	+	23317	25956	5	23317-23326:23689-24099:24607-24915:25140-25415:25739-25956
Anopheles_christyi	KB699348	ACHR000088	+	27359	27769	1	27359-27769
Anopheles_christyi	KB699348	ACHR000089	+	27953	31952	6	27953-27962:28059-28475:28821-29069:30257-30435:30925-31105:31594-31952
Anopheles_christyi	KB699348	ACHR000090	+	31976	32444	2	31976-32060:32194-32444
Anopheles_christyi	KB699348	ACHR000091	+	32499	36697	7	32499-32511:32677-32929:33473-33648:33999-34394:34671-34891:35344-35653:36327-36697
Anopheles_christyi	KB699348	ACHR000092	+	37174	37706	2	37174-37180:37477-37706
Anopheles_christyi	KB699348	ACHR000093	+	37993	38904	2	37993-38029:38546-38904
Anopheles_christyi	KB699348	ACHR000094	+	39882	41203	2	39882-40364:40742-41203
Anopheles_christyi	KB699348	ACHR000095	+	41519	42088	3	41519-41637:41724-41873:42070-42088
Anopheles_christyi	KB699348	ACHR000096	+	44530	47752	6	44530-44615:45023-45336:45662-45993:47013-47243:47314-47482:47595-47752
Anopheles_christyi	KB699348	ACHR000097	+	48071	50528	8	48071-48077:48218-48489:48563-48731:48842-48859:49309-49403:49484-49652:49735-49836:50479-50528
Anopheles_christyi	KB699348	ACHR000098	+	53122	54908	3	53122-53439:53509-53791:54598-54908
Anopheles_christyi	KB686535	ACHR000099	-	6911	9598	1	6911-9598
Anopheles_christyi	KB686535	ACHR000100	+	10962	14571	2	10962-11009:11083-14571
Anopheles_christyi	KB686535	ACHR000101	+	14934	16617	3	14934-15050:15113-16402:16462-16617
Anopheles_christyi	KB686535	ACHR000102	-	17212	19165	3	17212-17435:17519-17877:17958-19165
Anopheles_christyi	KB686535	ACHR000103	+	21405	22272	2	21405-21432:21521-22272
Anopheles_christyi	KB686535	ACHR000104	-	23647	23889	1	23647-23889
Anopheles_christyi	KB686535	ACHR000105	-	24572	26173	7	24572-24758:24835-25169:25238-25449:25522-25621:25683-25912:25976-26060:26129-26173
Anopheles_christyi	KB686535	ACHR000106	+	26893	28694	3	26893-27999:28077-28402:28478-28694
Anopheles_christyi	KB686535	ACHR000107	+	29325	29924	2	29325-29789:29832-29924
Anopheles_christyi	KB686535	ACHR000108	-	30378	32318	5	30378-30593:30692-31158:31236-31280:31359-31523:31595-32318
Anopheles_christyi	KB691090	ACHR000109	-	1242	5348	5	1242-1372:1733-1791:3166-3374:4214-4591:5124-5348
Anopheles_christyi	KB691090	ACHR000110	-	10201	11478	4	10201-10241:10811-10942:11075-11215:11460-11478
Anopheles_christyi	KB691090	ACHR000111	-	22480	22910	2	22480-22688:22820-22910
Anopheles_christyi	KB697149	ACHR000112	+	4048	14212	12	4048-4081:4388-4400:4841-4947:5849-6142:7981-8914:9372-9951:10026-10171:10683-10817:11620-11759:13728-13890:13955-14096:14156-14212
Anopheles_christyi	KB687090	ACHR000113	+	739	6364	7	739-1041:1107-2655:2726-2905:2971-3292:3370-3584:3654-3784:3854-6364
Anopheles_christyi	KB687090	ACHR000114	-	6553	8161	5	6553-6567:6607-6815:6885-7161:7218-7607:7670-8161
Anopheles_christyi	KB687090	ACHR000115	+	9410	11706	3	9410-9614:9672-9898:9967-11706
Anopheles_christyi	KB687090	ACHR000116	-	12677	14598	2	12677-12970:14509-14598
Anopheles_christyi	KB687090	ACHR000117	+	15400	17161	2	15400-15876:15950-17161
Anopheles_christyi	KB687090	ACHR000118	-	17519	44273	20	17519-17598:17667-17869:17933-21258:21331-21498:22010-22054:22139-22413:22617-22745:23953-24103:24183-24386:24474-24628:24851-26302:26652-26961:27070-27924:28762-28967:29044-30807:34693-35008:37780-37881:37986-38162:38286-39028:44258-44273
Anopheles_christyi	KB687090	ACHR000119	+	45632	47970	7	45632-45841:45904-46520:46798-47073:47149-47246:47305-47582:47648-47773:47851-47970
Anopheles_christyi	KB687090	ACHR000120	-	48203	50196	5	48203-48400:48470-48655:48736-48918:48993-49330:50076-50196
Anopheles_christyi	KB687090	ACHR000121	+	53651	60921	8	53651-53738:53821-53941:54009-54304:54361-55158:55234-55764:55845-58359:58430-60792:60857-60921
Anopheles_christyi	KB687090	ACHR000122	-	62451	64384	2	62451-64165:64258-64384
Anopheles_christyi	KB697982	ACHR000123	-	2633	9302	4	2633-2825:2992-7720:7789-8072:8137-9302
Anopheles_christyi	KB697982	ACHR000124	+	10407	11228	1	10407-11228
Anopheles_christyi	KB697982	ACHR000125	-	13584	20663	8	13584-13851:14235-14398:14969-15518:15674-15821:15911-16231:16310-17643:17729-17867:20561-20663
Anopheles_christyi	KB697982	ACHR000126	-	25648	29771	4	25648-26741:27543-27706:27810-27942:29651-29771
Anopheles_christyi	KB696560	ACHR000127	+	395	1657	3	395-608:706-979:1072-1657
Anopheles_christyi	KB696560	ACHR000128	+	6808	9450	4	6808-6820:7439-7624:7726-8244:9089-9450
Anopheles_christyi	KB696560	ACHR000129	-	10838	11170	1	10838-11170
Anopheles_christyi	KB696560	ACHR000130	-	13945	16317	6	13945-14235:14299-14415:14486-15077:15153-15769:15849-15963:16031-16317
Anopheles_christyi	KB696560	ACHR000131	+	16919	19458	6	16919-16963:17036-17525:17597-18027:18092-18246:18533-19272:19328-19458
Anopheles_christyi	KB696560	ACHR000132	+	19474	19727	2	19474-19575:19650-19727
Anopheles_christyi	KB696560	ACHR000133	+	20527	21522	3	20527-21181:21240-21316:21376-21522
Anopheles_christyi	KB696560	ACHR000134	-	21687	23968	3	21687-21807:21897-22061:22170-23968
Anopheles_christyi	KB696560	ACHR000135	-	27597	31340	3	27597-28189:29005-29233:31212-31340
Anopheles_christyi	KB696494	ACHR000136	-	2717	10016	11	2717-4880:5704-5817:6342-6546:7117-7199:7280-7344:7415-7585:7690-7839:8173-8318:8423-8555:8636-9068:9877-10016
Anopheles_christyi	KB696494	ACHR000137	+	12210	12858	2	12210-12268:12348-12858
Anopheles_christyi	KB696494	ACHR000138	-	14134	16721	5	14134-14533:14613-14846:14937-15544:15626-15708:16652-16721
Anopheles_christyi	KB696494	ACHR000139	+	18539	23820	6	18539-18604:19286-21519:21603-21873:21960-22343:22430-23066:23138-23820
Anopheles_christyi	KB696627	ACHR000140	-	9389	10407	2	9389-9735:10398-10407
Anopheles_christyi	KB677535	ACHR000141	-	25530	26180	1	25530-26180
Anopheles_christyi	KB677535	ACHR000142	+	27963	28453	2	27963-28096:28165-28453
Anopheles_christyi	KB677535	ACHR000143	+	29297	33267	5	29297-29795:30357-30501:31942-32084:32167-32382:32525-33267
Anopheles_christyi	KB689312	ACHR000144	-	5778	6554	2	5778-5999:6531-6554
Anopheles_christyi	KB689312	ACHR000145	-	9073	10139	2	9073-9960:10026-10139
Anopheles_christyi	KB689312	ACHR000146	-	11084	16221	12	11084-11870:11934-12150:12210-12734:12815-13146:13214-13368:13482-13601:13687-14074:14139-14363:14440-14552:14629-15284:15353-16046:16126-16221
Anopheles_christyi	KB689312	ACHR000147	+	17076	18168	4	17076-17402:17472-17642:17710-17946:18043-18168
Anopheles_christyi	KB689312	ACHR000148	+	19204	19828	3	19204-19297:19397-19617:19691-19828
Anopheles_christyi	KB689312	ACHR000149	-	20253	21362	6	20253-20321:20392-20531:20595-20697:20761-20937:21026-21214:21297-21362
Anopheles_christyi	KB689312	ACHR000150	+	24171	25028	3	24171-24218:24293-24773:24865-25028
Anopheles_christyi	KB689312	ACHR000151	-	26038	30262	4	26038-26247:26341-27417:28986-29194:30253-30262
Anopheles_christyi	KB689312	ACHR000152	+	35230	35888	2	35230-35236:35554-35888
Anopheles_christyi	KB689312	ACHR000153	-	36688	37132	2	36688-36871:36933-37132
Anopheles_christyi	KB689312	ACHR000154	+	38054	38486	2	38054-38158:38226-38486
Anopheles_christyi	KB689312	ACHR000155	-	53386	54854	2	53386-53930:54833-54854
Anopheles_christyi	KB697393	ACHR000156	+	27173	28991	2	27173-27259:27357-28991
Anopheles_christyi	KB677757	ACHR000157	+	1713	5918	3	1713-2080:4293-4962:5118-5918
Anopheles_christyi	KB677757	ACHR000158	+	13041	22226	13	13041-13367:13461-14668:15088-15355:16817-16835:17710-18017:18137-18477:18894-19101:19182-19999:20072-20585:20660-21193:21280-21728:21823-22016:22138-22226
Anopheles_christyi	KB677757	ACHR000159	+	32014	36295	9	32014-32378:32449-32572:33164-33756:33819-34046:34113-34629:34703-35317:35386-35813:35902-36101:36180-36295
Anopheles_christyi	KB677757	ACHR000160	-	37259	38560	4	37259-37382:37456-37615:37697-38158:38413-38560
Anopheles_christyi	KB695867	ACHR000161	-	11729	15147	4	11729-11919:12053-12424:12537-12905:12984-15147
Anopheles_christyi	KB695867	ACHR000162	-	27981	29008	4	27981-28176:28268-28528:28615-28804:28951-29008
Anopheles_christyi	KB696605	ACHR000163	-	929	10864	16	929-1523:1592-1980:2113-2142:3028-3610:3693-3943:4059-4220:5081-5663:5741-5991:6062-6256:7241-7802:7885-8132:8219-8419:9404-9986:10075-10325:10557-10720:10795-10864
Anopheles_christyi	KB696605	ACHR000164	+	12842	16815	8	12842-12917:12993-13325:13401-13503:13580-14130:15511-15903:15975-16074:16138-16439:16508-16815
Anopheles_christyi	KB696605	ACHR000165	-	16920	18371	5	16920-17242:17321-17604:17666-17762:17823-18215:18281-18371
Anopheles_christyi	KB696605	ACHR000166	-	19943	29186	19	19943-20294:20354-20508:20573-21380:22600-22685:23090-23255:23331-23952:24027-24293:25429-25510:25608-25917:25984-26422:26490-26687:26756-26981:27394-27438:27553-27642:27705-27867:27933-28210:28272-28639:28756-28947:29069-29186
Anopheles_christyi	KB696605	ACHR000167	-	30541	31341	3	30541-30696:30763-31185:31252-31341
Anopheles_christyi	KB683645	ACHR000168	+	11114	11631	2	11114-11120:11375-11631
Anopheles_christyi	KB683645	ACHR000169	+	37885	38094	1	37885-38094
Anopheles_christyi	KB697793	ACHR000170	-	28770	32791	4	28770-28950:29042-29160:29299-29516:31036-32791
Anopheles_christyi	KB697793	ACHR000171	-	33039	33475	2	33039-33244:33340-33475
Anopheles_christyi	KB697793	ACHR000172	-	34197	47260	7	34197-35035:36406-38166:38650-39544:39767-40442:40724-41230:41915-42036:46916-47260
Anopheles_christyi	KB698093	ACHR000173	-	1578	9426	10	1578-1910:1972-2050:3734-4219:4289-4572:4653-4728:4791-5029:5103-6863:6927-7224:7331-8343:9376-9426
Anopheles_christyi	KB698093	ACHR000174	+	10197	10525	2	10197-10298:10370-10525
Anopheles_christyi	KB698093	ACHR000175	-	10868	13161	2	10868-12729:13131-13161
Anopheles_christyi	KB698093	ACHR000176	+	14224	14760	1	14224-14760
Anopheles_christyi	KB698093	ACHR000177	+	15561	25465	10	15561-17423:17489-18180:18279-19979:20986-21070:21137-21859:21927-22114:22189-22471:22537-24004:24079-25230:25305-25465
Anopheles_christyi	KB698093	ACHR000178	+	25897	26619	4	25897-25962:26065-26230:26308-26408:26503-26619
Anopheles_christyi	KB697960	ACHR000179	-	2096	6549	6	2096-2225:2303-4525:5440-5554:5774-6000:6073-6276:6395-6549
Anopheles_christyi	KB697960	ACHR000180	+	8006	8635	1	8006-8635
Anopheles_christyi	KB697960	ACHR000181	-	9547	12883	5	9547-10846:10922-12019:12091-12442:12527-12798:12879-12883
Anopheles_christyi	KB697960	ACHR000182	+	13579	14733	3	13579-13584:13694-13787:13859-14733
Anopheles_christyi	KB697960	ACHR000183	-	15460	16848	2	15460-16727:16827-16848
Anopheles_christyi	KB697960	ACHR000184	+	17840	19247	5	17840-18108:18190-18544:18618-18860:18932-19048:19110-19247
Anopheles_christyi	KB697960	ACHR000185	+	19715	29366	11	19715-19884:19947-20398:20470-20911:20977-21611:21683-23531:23605-24881:24962-25559:25633-27996:28072-28213:28286-29022:29099-29366
Anopheles_christyi	KB696671	ACHR000186	+	377	2406	2	377-500:581-2406
Anopheles_christyi	KB696671	ACHR000187	+	2979	13149	12	2979-3022:3574-4150:4531-5265:5342-6262:6346-6811:6894-7086:8506-8727:9330-9643:10448-10506:10624-10747:10822-12787:13020-13149
Anopheles_christyi	KB696671	ACHR000188	+	14109	14991	2	14109-14309:14395-14991
Anopheles_christyi	KB696671	ACHR000189	+	18576	22524	4	18576-19383:20280-20404:20486-20819:20972-22524
Anopheles_christyi	KB696671	ACHR000190	-	25025	27409	4	25025-25376:25458-27143:27211-27311:27380-27409
Anopheles_christyi	KB696671	ACHR000191	+	27637	28430	2	27637-28054:28165-28430
Anopheles_christyi	KB696091	ACHR000192	+	14321	16681	3	14321-14334:15707-15717:16389-16681
Anopheles_christyi	KB701126	ACHR000193	+	1262	3889	3	1262-1387:1464-1886:3206-3889
Anopheles_christyi	KB701126	ACHR000194	+	9025	17402	2	9025-14405:14492-17402
Anopheles_christyi	KB701126	ACHR000195	+	19291	33828	11	19291-22524:24875-25222:25308-25436:25508-25851:25917-26019:26107-26140:26296-26470:26805-26921:30856-32688:32716-32756:33521-33828
Anopheles_christyi	KB701126	ACHR000196	-	34125	35766	3	34125-34353:34417-35432:35494-35766
Anopheles_christyi	KB701126	ACHR000197	+	36615	42971	7	36615-37152:38254-38402:38481-40187:40261-40401:40478-40614:40685-40824:40894-42971
Anopheles_christyi	KB701126	ACHR000198	+	45790	49090	4	45790-45834:47344-47858:47931-48147:48233-49090
Anopheles_christyi	KB701126	ACHR000199	-	49450	50007	2	49450-49845:49924-50007
Anopheles_christyi	KB684980	ACHR000200	+	12846	13246	2	12846-12977:13043-13246
Anopheles_christyi	KB684980	ACHR000201	-	13688	16605	4	13688-14873:14950-15056:15763-16233:16303-16605
Anopheles_christyi	KB684980	ACHR000202	-	18207	25794	7	18207-18767:19195-20055:20152-20249:21940-22100:23396-23823:24420-24601:24723-25794
Anopheles_christyi	KB698015	ACHR000203	-	4623	5623	3	4623-4769:4818-5264:5396-5623
Anopheles_christyi	KB696649	ACHR000204	-	297	3129	4	297-969:1159-1983:2066-2187:3079-3129
Anopheles_christyi	KB696649	ACHR000205	+	10688	15657	6	10688-10846:10912-13392:13461-13617:13883-14128:14685-15156:15342-15657
Anopheles_christyi	KB696649	ACHR000206	+	19907	29489	11	19907-20035:20111-21226:21298-21621:22142-22279:23573-23720:25715-25879:25951-26118:26200-26481:26539-26712:27899-28071:28449-29489
Anopheles_christyi	KB696649	ACHR000207	-	30705	33996	4	30705-31256:31400-31653:31724-33772:33852-33996
Anopheles_christyi	KB700904	ACHR000208	+	1702	2365	2	1702-1902:2150-2365
Anopheles_christyi	KB700904	ACHR000209	+	8322	10557	5	8322-8403:8933-9157:9233-9727:9809-10113:10198-10557
Anopheles_christyi	KB700904	ACHR000210	-	12160	21430	11	12160-12240:12314-12789:12861-13143:13222-13362:13441-13820:14340-14460:14527-14788:15771-15783:17461-18258:19874-19928:20789-21430
Anopheles_christyi	KB700904	ACHR000211	-	23674	35365	15	23674-23818:23996-24534:24618-24743:24827-25071:26188-26455:26561-27201:27283-27666:28521-28644:28713-29530:29612-29832:29912-30526:30859-30910:32161-33189:33283-33503:34737-35365
Anopheles_christyi	KB700904	ACHR000212	+	40396	41613	3	40396-40417:40476-41123:41192-41613
Anopheles_christyi	KB696793	ACHR000213	+	1493	6332	10	1493-1636:1716-1856:2448-2972:3037-3161:3330-3761:3835-3988:4043-4236:4313-4979:5043-5311:5375-6332
Anopheles_christyi	KB696793	ACHR000214	+	6758	7796	2	6758-6871:7098-7796
Anopheles_christyi	KB696793	ACHR000215	+	19800	24932	4	19800-19843:23439-23531:23615-24427:24524-24932
Anopheles_christyi	KB696793	ACHR000216	-	27129	28330	2	27129-27450:27513-28330
Anopheles_christyi	KB696793	ACHR000217	+	28894	29664	1	28894-29664
Anopheles_christyi	KB696793	ACHR000218	+	39666	40243	2	39666-40065:40233-40243
Anopheles_christyi	KB696793	ACHR000219	+	43075	48616	5	43075-43422:43531-45890:45959-46310:46379-46482:48361-48616
Anopheles_christyi	KB696793	ACHR000220	+	50595	52052	1	50595-52052
Anopheles_christyi	KB696793	ACHR000221	-	52707	54720	2	52707-54371:54448-54720
Anopheles_christyi	KB690423	ACHR000222	-	3065	11231	10	3065-3740:3815-4690:4748-5653:5718-6576:6645-6876:7441-8089:8157-9023:9095-9976:10057-10918:10988-11231
Anopheles_christyi	KB690423	ACHR000223	-	30726	31798	2	30726-31603:31678-31798
Anopheles_christyi	KB690423	ACHR000224	+	32651	33007	1	32651-33007
Anopheles_christyi	KB690423	ACHR000225	-	33847	39659	7	33847-33996:34071-34211:34306-34476:34558-37362:37615-38501:38592-38686:39349-39659
Anopheles_christyi	KB690423	ACHR000226	+	49690	52805	5	49690-50074:50149-50659:50756-51674:52378-52491:52626-52805
Anopheles_christyi	KB690423	ACHR000227	-	53085	56709	5	53085-53711:53789-54637:56285-56356:56425-56528:56619-56709
