#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
Anopheles_dirus	KB673312	ADIR000015	-	291193	292652	5	291193-291261:291498-291811:292149-292326:292413-292526:292611-292652
Anopheles_dirus	KB673312	ADIR000016	+	306772	313688	6	306772-306898:309319-310752:310831-311013:311090-311201:311353-312964:313374-313688
Anopheles_dirus	KB673312	ADIR000017	+	315727	317607	3	315727-315865:315930-317397:317484-317607
Anopheles_dirus	KB673312	ADIR000018	+	328726	336039	3	328726-329399:330966-331768:333101-336039
Anopheles_dirus	KB673312	ADIR000019	+	369215	376759	9	369215-369309:369395-369607:370524-370636:371706-372258:372423-372546:374905-375408:375474-375629:376389-376501:376573-376759
Anopheles_dirus	KB673312	ADIR000020	-	372559	374918	4	372559-372683:372749-372871:374053-374547:374909-374918
Anopheles_dirus	KB673312	ADIR000021	-	378727	379115	2	378727-378987:379062-379115
Anopheles_dirus	KB673312	ADIR000022	-	380065	383878	5	380065-380409:380476-380623:381108-382752:383004-383419:383490-383878
Anopheles_dirus	KB673312	ADIR000023	+	388057	389822	4	388057-388237:388317-388426:388509-388623:389626-389822
Anopheles_dirus	KB673312	ADIR000024	-	393333	399909	4	393333-393809:396926-397171:397266-398088:399779-399909
Anopheles_dirus	KB673312	ADIR000025	-	404499	405875	4	404499-404762:404961-405336:405445-405740:405801-405875
Anopheles_dirus	KB673312	ADIR000026	+	408141	412500	6	408141-408614:408681-408881:408964-409212:410053-410529:411970-412170:412243-412500
Anopheles_dirus	KB673312	ADIR000027	-	412827	415886	3	412827-413285:413765-414264:415541-415886
Anopheles_dirus	KB673312	ADIR000028	-	424135	442260	14	424135-425832:426153-426546:426620-426929:427007-427172:427266-427598:430144-430437:432892-433088:433173-433350:433803-434022:434685-434839:435870-436079:438672-438740:440575-440579:441663-442260
Anopheles_dirus	KB673312	ADIR000029	-	514653	536087	15	514653-514860:514919-516233:517969-518215:518271-518555:520111-520298:520374-520464:522523-522534:523846-523993:524071-524216:527256-527327:528948-529198:530769-530955:531220-531342:531412-531650:535841-536087
Anopheles_dirus	KB673312	ADIR000030	+	577802	585784	10	577802-577897:577972-578207:578279-578683:578774-578946:579059-579504:580145-581362:581503-582676:583047-584062:584275-585549:585635-585784
Anopheles_dirus	KB673312	ADIR000031	-	586578	588029	3	586578-586742:586833-587936:588000-588029
Anopheles_dirus	KB673312	ADIR000032	+	593054	597946	5	593054-593088:593192-593291:593379-595349:596074-597135:597278-597946
Anopheles_dirus	KB673312	ADIR000033	-	599400	612478	15	599400-599580:599652-600672:600744-601100:601174-601435:601868-604312:604393-604671:604740-604944:605011-605224:606734-606779:607110-607278:607351-609023:609100-609309:609372-611618:611704-612193:612267-612478
Anopheles_dirus	KB673312	ADIR000034	+	618763	626000	5	618763-618798:623610-623688:623763-623991:624060-625413:625539-626000
Anopheles_dirus	KB673312	ADIR000035	-	627729	629450	4	627729-627929:628004-628387:628452-629345:629424-629450
Anopheles_dirus	KB673312	ADIR000036	+	637633	644105	8	637633-637959:638158-638392:638892-638971:641024-641033:643441-643520:643654-643808:643869-643966:644032-644105
Anopheles_dirus	KB673312	ADIR000037	-	646468	648105	1	646468-648105
Anopheles_dirus	KB673312	ADIR000038	-	651581	659972	7	651581-651714:656693-656777:656863-657198:657279-657731:657800-658058:659290-659687:659964-659972
Anopheles_dirus	KB673312	ADIR000039	+	660584	663093	6	660584-660671:660747-660905:660968-661190:661255-661607:662686-662887:662958-663093
Anopheles_dirus	KB673312	ADIR000040	-	661766	662090	2	661766-661874:661954-662090
Anopheles_dirus	KB673312	ADIR000041	-	663243	664369	2	663243-663520:663580-664369
Anopheles_dirus	KB673312	ADIR000042	+	664621	666486	5	664621-665005:665087-665291:665356-665610:665691-666054:666148-666486
Anopheles_dirus	KB673312	ADIR000043	-	667540	680986	11	667540-667724:668910-668941:669615-669997:671872-672889:672960-673125:673211-674188:674333-675752:675921-676319:676386-676578:680007-680041:680897-680986
Anopheles_dirus	KB673312	ADIR000044	+	707193	709384	4	707193-707838:707918-708263:708381-708670:709380-709384
Anopheles_dirus	KB673312	ADIR000045	-	710104	713186	4	710104-710198:710287-710605:711326-712872:713096-713186
Anopheles_dirus	KB673312	ADIR000046	+	713878	715807	5	713878-713880:713992-714072:714149-714949:715025-715168:715700-715807
Anopheles_dirus	KB673312	ADIR000047	-	722065	723134	3	722065-722424:722505-722638:723056-723134
Anopheles_dirus	KB673312	ADIR000048	+	723633	724189	2	723633-723701:723773-724189
Anopheles_dirus	KB673312	ADIR000049	-	724375	725087	4	724375-724549:724617-724704:724776-724882:724951-725087
Anopheles_dirus	KB673312	ADIR000050	+	725670	729619	4	725670-725841:725910-726753:727597-729357:729571-729619
Anopheles_dirus	KB673312	ADIR000051	+	740629	745470	4	740629-740747:740814-741115:744707-744951:745015-745470
Anopheles_dirus	KB673312	ADIR000052	+	745488	746103	2	745488-745865:745870-746103
Anopheles_dirus	KB673312	ADIR000053	+	749589	750804	2	749589-750152:750232-750804
Anopheles_dirus	KB673312	ADIR000054	-	752239	771189	7	752239-754185:756223-756897:758274-758896:761518-761934:764754-765134:769918-771120:771183-771189
Anopheles_dirus	KB673312	ADIR000055	+	759652	760323	2	759652-759658:759722-760323
Anopheles_dirus	KB673312	ADIR000056	+	768046	768558	1	768046-768558
Anopheles_dirus	KB673312	ADIR000057	-	774025	774654	2	774025-774190:774263-774654
Anopheles_dirus	KB673312	ADIR000058	-	802245	803306	1	802245-803306
Anopheles_dirus	KB673312	ADIR000059	-	810600	811444	2	810600-811406:811421-811444
Anopheles_dirus	KB673312	ADIR000060	+	815665	823076	10	815665-815675:816545-816598:816680-817106:817180-817451:817526-817732:821301-821396:821475-821594:822142-822529:822818-822973:823044-823076
Anopheles_dirus	KB673312	ADIR000061	-	824861	827344	1	824861-827344
Anopheles_dirus	KB673312	ADIR000062	-	832207	832845	1	832207-832845
Anopheles_dirus	KB673312	ADIR000063	-	833758	834502	3	833758-833786:833857-834272:834381-834502
Anopheles_dirus	KB673312	ADIR000064	+	835483	836727	2	835483-835875:836140-836727
Anopheles_dirus	KB673312	ADIR000065	-	837017	837530	2	837017-837309:837377-837530
Anopheles_dirus	KB673312	ADIR000066	+	857548	870054	11	857548-857563:862791-863027:865053-865968:866806-867461:867606-868054:868139-868362:868450-868646:868792-868981:869077-869276:869346-869509:869770-870054
Anopheles_dirus	KB673312	ADIR000067	-	875338	881144	4	875338-876117:876187-876382:876577-880657:880850-881144
Anopheles_dirus	KB673312	ADIR000068	+	892067	893968	2	892067-893538:893614-893968
Anopheles_dirus	KB673312	ADIR000069	+	911538	912600	2	911538-912444:912596-912600
Anopheles_dirus	KB673312	ADIR000070	-	953681	960126	3	953681-954608:956622-956782:959329-960126
Anopheles_dirus	KB673312	ADIR000071	+	958162	959128	2	958162-959065:959124-959128
Anopheles_dirus	KB673312	ADIR000072	+	1153854	1156905	2	1153854-1154675:1156741-1156905
Anopheles_dirus	KB673312	ADIR000073	+	1162233	1163574	2	1162233-1162258:1162416-1163574
Anopheles_dirus	KB673312	ADIR000074	-	1342063	1345524	4	1342063-1342994:1343077-1343196:1344529-1344671:1345355-1345524
Anopheles_dirus	KB673312	ADIR000075	-	1346672	1349162	3	1346672-1347417:1347503-1348486:1348577-1349162
Anopheles_dirus	KB673312	ADIR000076	+	1351167	1352566	5	1351167-1351269:1351334-1351467:1351541-1351649:1351895-1352303:1352383-1352566
Anopheles_dirus	KB673312	ADIR000077	+	1354142	1359194	7	1354142-1354274:1356264-1356287:1356293-1358153:1358222-1358366:1358434-1358540:1358745-1358926:1358995-1359194
Anopheles_dirus	KB673312	ADIR000078	-	1361715	1371801	10	1361715-1363001:1363168-1365457:1367682-1368011:1368412-1368489:1368573-1368692:1368768-1369163:1369236-1370445:1370541-1371022:1371293-1371554:1371636-1371801
Anopheles_dirus	KB673312	ADIR000079	-	1376249	1378034	3	1376249-1376936:1376997-1377932:1377961-1378034
Anopheles_dirus	KB673312	ADIR000080	+	1388726	1403836	17	1388726-1390608:1390947-1391251:1394994-1395417:1396933-1397256:1397908-1398104:1398281-1398540:1398616-1399107:1399178-1399546:1399698-1399829:1399907-1400065:1400143-1400760:1401085-1401303:1402427-1402638:1402733-1402817:1402881-1403295:1403522-1403712:1403777-1403836
Anopheles_dirus	KB673312	ADIR000081	-	1392175	1394385	3	1392175-1392519:1392631-1392785:1392843-1394385
Anopheles_dirus	KB673312	ADIR000082	-	1405303	1405905	1	1405303-1405905
Anopheles_dirus	KB673312	ADIR000083	+	1407520	1410260	7	1407520-1407642:1407702-1407845:1407978-1408090:1408164-1409042:1409191-1409308:1409790-1410004:1410083-1410260
Anopheles_dirus	KB673312	ADIR000084	+	1429902	1439362	8	1429902-1429931:1433755-1433917:1433996-1434180:1434732-1434905:1437690-1437789:1438402-1438603:1438779-1439118:1439189-1439362
Anopheles_dirus	KB673312	ADIR000085	+	1444368	1450009	5	1444368-1444540:1444815-1445262:1445722-1446521:1448018-1449229:1449397-1450009
Anopheles_dirus	KB673312	ADIR000086	+	1525068	1532213	5	1525068-1525298:1525370-1525508:1527877-1528088:1528197-1529250:1530001-1532213
Anopheles_dirus	KB673312	ADIR000087	-	1536401	1539231	3	1536401-1536665:1536782-1537537:1537652-1539231
Anopheles_dirus	KB673312	ADIR000088	+	1546990	1548743	2	1546990-1547202:1547574-1548743
Anopheles_dirus	KB673312	ADIR000089	+	1549968	1551453	3	1549968-1550244:1550313-1551174:1551240-1551453
Anopheles_dirus	KB673312	ADIR000090	+	1553643	1569111	17	1553643-1553911:1553986-1554439:1554517-1554747:1554839-1554937:1558703-1558838:1560630-1561019:1561674-1561723:1562566-1562707:1564299-1564507:1564588-1564678:1564770-1565155:1565231-1565637:1565714-1565867:1566153-1568067:1568157-1568295:1568439-1568796:1568866-1569111
Anopheles_dirus	KB673312	ADIR000091	-	1571398	1572471	6	1571398-1571492:1571558-1571664:1571737-1571924:1572020-1572143:1572215-1572386:1572465-1572471
Anopheles_dirus	KB673312	ADIR000092	+	1576151	1578896	3	1576151-1577715:1577796-1578548:1578632-1578896
Anopheles_dirus	KB673312	ADIR000093	+	1610521	1611615	1	1610521-1611615
Anopheles_dirus	KB673312	ADIR000094	+	1712834	1715586	4	1712834-1712870:1712914-1713114:1713447-1713568:1715440-1715586
Anopheles_dirus	KB673312	ADIR000095	-	1715661	1719162	7	1715661-1716072:1716157-1716369:1716453-1716770:1716843-1716964:1717051-1717201:1717280-1717339:1719104-1719162
Anopheles_dirus	KB673312	ADIR000096	+	1722833	1739039	5	1722833-1722928:1726106-1726227:1730323-1730503:1733679-1733849:1738860-1739039
Anopheles_dirus	KB673312	ADIR000097	+	1865258	1867015	3	1865258-1865578:1865640-1865787:1866876-1867015
Anopheles_dirus	KB673312	ADIR000098	+	1879295	1884194	4	1879295-1879413:1879561-1879741:1881436-1881606:1884009-1884194
Anopheles_dirus	KB673312	ADIR000099	-	1925201	1955881	19	1925201-1925476:1925793-1926512:1926976-1934468:1934964-1936635:1936717-1936827:1939277-1939337:1939435-1939538:1939610-1940644:1941026-1941861:1941926-1942064:1943692-1945749:1947043-1947245:1947435-1947616:1948011-1948738:1949038-1952292:1952384-1952627:1952768-1953457:1953549-1954176:1955770-1955881
Anopheles_dirus	KB673312	ADIR000100	+	1957820	1959163	1	1957820-1959163
Anopheles_dirus	KB673312	ADIR000101	+	1959935	1961093	3	1959935-1960398:1960463-1960695:1960768-1961093
Anopheles_dirus	KB673312	ADIR000102	-	1961663	1964019	5	1961663-1961749:1961830-1962224:1962922-1963635:1963702-1963855:1963951-1964019
Anopheles_dirus	KB673312	ADIR000103	-	1985039	1987580	7	1985039-1985110:1985210-1985284:1985370-1985580:1985659-1986458:1986606-1986797:1986867-1987093:1987559-1987580
Anopheles_dirus	KB673312	ADIR000104	-	2010236	2012270	3	2010236-2010433:2010494-2010724:2012151-2012270
Anopheles_dirus	KB673312	ADIR000105	+	2081969	2085945	8	2081969-2082048:2082634-2082786:2082853-2083078:2083142-2083317:2083385-2083615:2083674-2083827:2085324-2085602:2085664-2085945
Anopheles_dirus	KB673312	ADIR000106	-	2087588	2101816	16	2087588-2087930:2088009-2088228:2088291-2088415:2088490-2089214:2090037-2090317:2092746-2093029:2093108-2093327:2093390-2093514:2093590-2094314:2095520-2096049:2097902-2097920:2098557-2098863:2098942-2099098:2099169-2099369:2099434-2100049:2101394-2101816
Anopheles_dirus	KB673312	ADIR000107	-	2105694	2110528	5	2105694-2106000:2106065-2106425:2106903-2107264:2107368-2107597:2110199-2110528
Anopheles_dirus	KB673312	ADIR000108	+	2140658	2148436	2	2140658-2142685:2142974-2148436
Anopheles_dirus	KB673312	ADIR000109	+	2190282	2191258	2	2190282-2190479:2190548-2191258
Anopheles_dirus	KB673312	ADIR000110	+	2226301	2230949	5	2226301-2228511:2228579-2228938:2229428-2230252:2230337-2230543:2230908-2230949
Anopheles_dirus	KB673312	ADIR000111	+	2232618	2233268	1	2232618-2233268
Anopheles_dirus	KB673312	ADIR000112	-	2234071	2234456	2	2234071-2234282:2234357-2234456
Anopheles_dirus	KB673312	ADIR000113	+	2234568	2235318	2	2234568-2234721:2234795-2235318
Anopheles_dirus	KB673312	ADIR000114	-	2236000	2237224	4	2236000-2236156:2236232-2236563:2236629-2237028:2237109-2237224
Anopheles_dirus	KB673312	ADIR000115	+	2237951	2239362	3	2237951-2238136:2238204-2238826:2238909-2239362
Anopheles_dirus	KB673312	ADIR000116	+	2240360	2241740	3	2240360-2240663:2240724-2241487:2241558-2241740
Anopheles_dirus	KB673312	ADIR000117	-	2266479	2266813	2	2266479-2266677:2266740-2266813
Anopheles_dirus	KB673312	ADIR000118	-	2313674	2314036	1	2313674-2314036
Anopheles_dirus	KB673312	ADIR000119	+	2324588	2327791	5	2324588-2324642:2324725-2324783:2324873-2325158:2325231-2326423:2326751-2327791
Anopheles_dirus	KB673312	ADIR000120	+	2329666	2332465	4	2329666-2329707:2330067-2330216:2331069-2332241:2332310-2332465
Anopheles_dirus	KB673312	ADIR000121	+	2334891	2341681	8	2334891-2334933:2337246-2337562:2338625-2339104:2340144-2340308:2340391-2340612:2340687-2340791:2341080-2341456:2341540-2341681
Anopheles_dirus	KB673312	ADIR000122	-	2345934	2347751	5	2345934-2346227:2346311-2346418:2346977-2347125:2347205-2347517:2347683-2347751
Anopheles_dirus	KB673312	ADIR000123	-	2350822	2361447	7	2350822-2350932:2351812-2351979:2352062-2352326:2352600-2352798:2356443-2356650:2359308-2359778:2361403-2361447
Anopheles_dirus	KB673312	ADIR000124	-	2386317	2387203	2	2386317-2386325:2386712-2387203
Anopheles_dirus	KB673312	ADIR000125	+	2499746	2503802	5	2499746-2499798:2499868-2500009:2500069-2500625:2500836-2502810:2503407-2503802
Anopheles_dirus	KB673312	ADIR000126	+	2537857	2541965	8	2537857-2537877:2539149-2539280:2539356-2540208:2540286-2540435:2541401-2541520:2541581-2541766:2541817-2541842:2541936-2541965
Anopheles_dirus	KB673312	ADIR000127	-	2612090	2618155	6	2612090-2613817:2613882-2614421:2614485-2615609:2616226-2616324:2616386-2617284:2617759-2618155
Anopheles_dirus	KB673312	ADIR000128	+	2633019	2633582	1	2633019-2633582
Anopheles_dirus	KB673312	ADIR000129	-	2645988	2648794	2	2645988-2647505:2647865-2648794
Anopheles_dirus	KB673312	ADIR000130	-	2671667	2672989	2	2671667-2671972:2672933-2672989
Anopheles_dirus	KB673312	ADIR000131	-	2688343	2698398	5	2688343-2688482:2688643-2688805:2688886-2689383:2693317-2693496:2698135-2698398
Anopheles_dirus	KB673312	ADIR000132	-	2703415	2705288	3	2703415-2703453:2703948-2704106:2705226-2705288
Anopheles_dirus	KB673312	ADIR000133	-	2719425	2719757	1	2719425-2719757
Anopheles_dirus	KB673312	ADIR000134	+	2740508	2747449	3	2740508-2743509:2743924-2744049:2745793-2747449
Anopheles_dirus	KB673312	ADIR000135	-	2748890	2749591	1	2748890-2749591
Anopheles_dirus	KB673312	ADIR000136	+	2751065	2751937	1	2751065-2751937
Anopheles_dirus	KB673312	ADIR000137	+	2829165	2830453	2	2829165-2829419:2830433-2830453
Anopheles_dirus	KB673312	ADIR000138	+	2839913	2844634	5	2839913-2840068:2841023-2841301:2841418-2841603:2842558-2843385:2844299-2844634
Anopheles_dirus	KB673312	ADIR000139	-	2905303	2907283	5	2905303-2905600:2905675-2906204:2906262-2906700:2906762-2907007:2907084-2907283
Anopheles_dirus	KB673312	ADIR000140	+	2910165	2912138	5	2910165-2910352:2910410-2910661:2910719-2911157:2911240-2911757:2911823-2912138
Anopheles_dirus	KB673312	ADIR000141	-	2994119	2999554	5	2994119-2994517:2996127-2996295:2996386-2997053:2999029-2999214:2999537-2999554
Anopheles_dirus	KB673312	ADIR000142	-	3011968	3013734	3	3011968-3011985:3012314-3012469:3013660-3013734
Anopheles_dirus	KB673312	ADIR000143	-	3049370	3049784	2	3049370-3049667:3049753-3049784
Anopheles_dirus	KB673312	ADIR000144	+	3093643	3094569	1	3093643-3094569
Anopheles_dirus	KB673312	ADIR000145	-	3094669	3095633	2	3094669-3095430:3095529-3095633
Anopheles_dirus	KB673312	ADIR000146	-	3156895	3159397	2	3156895-3159251:3159340-3159397
Anopheles_dirus	KB673312	ADIR000147	+	3160591	3161331	1	3160591-3161331
Anopheles_dirus	KB673312	ADIR000148	+	3256049	3259295	6	3256049-3256222:3256910-3257196:3257261-3258157:3258223-3258451:3258909-3259082:3259158-3259295
Anopheles_dirus	KB673312	ADIR000149	+	3539866	3543219	4	3539866-3539983:3542084-3542681:3542781-3542891:3543144-3543219
Anopheles_dirus	KB673312	ADIR000150	-	3724808	3725650	2	3724808-3725457:3725521-3725650
Anopheles_dirus	KB673312	ADIR000151	-	3725981	3726790	2	3725981-3726510:3726571-3726790
Anopheles_dirus	KB673312	ADIR000152	+	3777774	3778940	2	3777774-3777828:3777922-3778940
Anopheles_dirus	KB673312	ADIR000153	-	3834503	3837064	4	3834503-3834649:3834727-3834967:3836584-3836762:3836861-3837064
Anopheles_dirus	KB673312	ADIR000154	-	3842180	3845110	4	3842180-3842204:3842964-3843151:3843458-3844970:3845067-3845110
Anopheles_dirus	KB673312	ADIR000155	+	3847891	3854334	8	3847891-3847974:3848104-3850461:3850696-3852372:3852534-3852677:3853116-3853244:3853320-3853692:3853767-3853886:3854219-3854334
Anopheles_dirus	KB673312	ADIR000156	+	3869211	3873560	5	3869211-3869258:3870868-3871353:3871428-3872466:3872567-3873396:3873465-3873560
Anopheles_dirus	KB673312	ADIR000157	-	3879621	3891201	13	3879621-3879788:3879898-3880770:3880822-3880923:3881139-3881485:3881634-3881786:3881869-3882229:3882740-3883021:3886155-3886317:3889837-3889995:3890064-3890353:3890428-3890786:3890872-3891007:3891130-3891201
Anopheles_dirus	KB673312	ADIR000158	-	3892381	3900236	4	3892381-3892648:3892727-3893239:3893312-3899365:3900196-3900236
Anopheles_dirus	KB673312	ADIR000159	+	3900315	3900884	1	3900315-3900884
Anopheles_dirus	KB673312	ADIR000160	-	3901326	3902114	2	3901326-3901920:3902044-3902114
Anopheles_dirus	KB673312	ADIR000161	-	3929309	3930001	2	3929309-3929913:3929992-3930001
Anopheles_dirus	KB673312	ADIR000162	-	3989479	3992990	4	3989479-3989659:3991643-3991748:3992529-3992700:3992796-3992990
Anopheles_dirus	KB673312	ADIR000163	-	4181317	4188899	4	4181317-4181599:4186384-4187414:4188304-4188513:4188609-4188899
Anopheles_dirus	KB673312	ADIR000164	-	4201146	4201483	2	4201146-4201311:4201416-4201483
Anopheles_dirus	KB673312	ADIR000165	-	4206927	4211192	3	4206927-4207929:4210147-4210546:4210613-4211192
Anopheles_dirus	KB673312	ADIR000166	+	4212405	4217705	5	4212405-4212705:4216508-4216867:4216939-4217090:4217173-4217421:4217505-4217705
Anopheles_dirus	KB673312	ADIR000167	+	4233324	4236811	3	4233324-4233413:4236453-4236583:4236691-4236811
Anopheles_dirus	KB673312	ADIR000168	+	4240421	4243570	4	4240421-4240486:4240736-4241788:4241934-4242024:4242099-4243570
Anopheles_dirus	KB673312	ADIR000169	-	4247688	4247861	1	4247688-4247861
Anopheles_dirus	KB673312	ADIR000170	-	4254068	4257546	3	4254068-4254296:4254869-4255090:4257029-4257546
Anopheles_dirus	KB673312	ADIR000171	-	4266507	4266803	1	4266507-4266803
Anopheles_dirus	KB673312	ADIR000172	-	4276643	4279845	5	4276643-4277850:4278806-4279289:4279377-4279514:4279586-4279746:4279812-4279845
Anopheles_dirus	KB673312	ADIR000173	+	4306179	4311638	8	4306179-4306321:4306403-4306470:4307106-4307297:4307398-4307537:4307637-4307747:4308943-4309123:4310276-4310427:4311552-4311638
Anopheles_dirus	KB673312	ADIR000174	+	4364271	4364942	1	4364271-4364942
Anopheles_dirus	KB673312	ADIR000175	-	4373964	4375631	3	4373964-4374846:4374911-4375328:4375394-4375631
Anopheles_dirus	KB673312	ADIR000176	+	4393383	4393871	3	4393383-4393528:4393601-4393709:4393782-4393871
Anopheles_dirus	KB673312	ADIR000177	+	4401629	4405768	6	4401629-4401652:4401736-4402026:4402093-4402662:4402947-4403340:4403409-4403512:4403570-4405768
Anopheles_dirus	KB673312	ADIR000178	-	4414548	4416797	4	4414548-4414570:4414639-4415378:4415565-4415657:4416673-4416797
Anopheles_dirus	KB673312	ADIR000179	-	4417941	4432586	21	4417941-4418156:4418231-4418605:4419380-4419463:4419532-4419772:4420171-4420204:4420285-4420717:4421243-4421377:4421549-4421800:4421883-4422225:4422309-4422533:4423974-4424054:4424581-4425478:4427827-4428040:4428110-4429375:4429461-4429592:4429659-4430244:4430317-4430625:4430689-4430802:4430865-4430966:4431985-4432384:4432454-4432586
Anopheles_dirus	KB673312	ADIR000180	+	4570630	4574808	2	4570630-4570800:4574695-4574808
Anopheles_dirus	KB673312	ADIR000181	+	4771542	4772910	2	4771542-4771568:4772545-4772910
Anopheles_dirus	KB673312	ADIR000182	+	4777916	4790685	4	4777916-4777969:4782151-4782366:4785241-4785432:4789012-4790685
Anopheles_dirus	KB673312	ADIR000183	+	4809227	4816893	2	4809227-4809260:4816736-4816893
Anopheles_dirus	KB673312	ADIR000184	-	4852964	4855834	3	4852964-4853302:4853372-4853637:4854550-4855834
Anopheles_dirus	KB673312	ADIR000185	+	4861886	4865231	5	4861886-4862443:4862518-4862826:4862887-4863011:4864231-4864510:4864605-4865231
Anopheles_dirus	KB673312	ADIR000186	-	4866444	4873415	9	4866444-4866632:4866701-4866772:4866847-4867302:4868331-4868435:4869174-4870570:4870648-4870900:4871702-4871817:4871896-4872139:4872219-4873415
Anopheles_dirus	KB673312	ADIR000187	+	4872384	4876663	3	4872384-4873189:4873269-4873416:4876583-4876663
Anopheles_dirus	KB673312	ADIR000188	-	4876579	4877595	2	4876579-4877489:4877559-4877595
Anopheles_dirus	KB673312	ADIR000189	+	4882970	4884647	2	4882970-4884278:4884346-4884647
Anopheles_dirus	KB673312	ADIR000190	-	4886364	4891110	6	4886364-4886658:4886720-4887579:4887653-4887898:4888027-4888253:4888345-4891032:4891095-4891110
Anopheles_dirus	KB673312	ADIR000191	-	4909234	4910647	2	4909234-4909835:4910620-4910647
Anopheles_dirus	KB673312	ADIR000192	-	4952033	4953260	2	4952033-4952136:4952771-4953260
Anopheles_dirus	KB673312	ADIR000193	-	4963673	4964992	2	4963673-4964737:4964819-4964992
Anopheles_dirus	KB673312	ADIR000194	+	4965603	4970890	5	4965603-4965605:4965784-4965904:4967367-4967574:4967642-4967749:4970701-4970890
Anopheles_dirus	KB673312	ADIR000195	+	4973141	4976602	3	4973141-4973481:4973581-4976281:4976360-4976602
Anopheles_dirus	KB673312	ADIR000196	-	4977440	4986011	7	4977440-4977574:4980535-4982367:4982446-4982573:4982641-4982740:4983802-4985625:4985693-4985820:4985897-4986011
Anopheles_dirus	KB673312	ADIR000197	-	4986623	5003766	20	4986623-4986815:4986884-4987230:4987266-4987506:4988101-4988292:4988401-4988729:4988795-4989077:4991170-4991480:4991552-4991641:4994344-4994503:4994583-4994893:4994965-4995230:4996388-4996563:4996644-4996954:4997035-4997270:4998476-4998639:4998715-4999052:4999131-4999393:5002832-5002995:5003072-5003409:5003473-5003766
Anopheles_dirus	KB673312	ADIR000198	+	4992030	4992998	3	4992030-4992329:4992414-4992724:4992803-4992998
Anopheles_dirus	KB673312	ADIR000199	+	5005553	5007478	4	5005553-5005579:5005654-5006826:5006894-5007095:5007180-5007478
Anopheles_dirus	KB673312	ADIR000200	+	5017399	5025253	9	5017399-5017404:5017706-5017962:5018031-5018315:5018390-5018786:5020618-5020818:5020965-5021946:5022014-5022192:5022495-5022750:5024766-5025253
Anopheles_dirus	KB673312	ADIR000201	-	5027773	5029378	5	5027773-5027798:5027876-5027936:5028666-5028913:5028990-5029056:5029373-5029378
Anopheles_dirus	KB673312	ADIR000202	+	5030800	5032464	2	5030800-5030923:5030987-5032464
Anopheles_dirus	KB673312	ADIR000203	-	5038078	5039069	3	5038078-5038190:5038319-5038491:5038597-5039069
Anopheles_dirus	KB673312	ADIR000204	+	5040316	5048072	9	5040316-5040337:5042211-5042310:5042645-5042759:5042830-5042960:5043030-5043239:5043358-5043450:5043719-5044128:5044683-5045646:5045816-5048072
Anopheles_dirus	KB673312	ADIR000205	+	5140281	5142486	3	5140281-5140295:5141084-5141322:5142480-5142486
Anopheles_dirus	KB673312	ADIR000206	+	5171134	5171580	3	5171134-5171243:5171334-5171487:5171578-5171580
Anopheles_dirus	KB673312	ADIR000207	+	5234133	5239085	4	5234133-5234279:5236000-5236146:5236219-5236295:5238758-5239085
Anopheles_dirus	KB673312	ADIR000208	+	5249213	5250393	2	5249213-5249405:5249519-5250393
