#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
Anopheles_darlingi	scaffold_1	ADAC009703	+	434296	436727	7	434296-434358:434450-434622:434758-434972:435047-435211:435288-435398:435469-435855:435922-436727
Anopheles_darlingi	scaffold_1	ADAC009702	+	437734	440177	8	437734-437814:437901-438058:438142-438356:438437-438601:438672-438776:438851-439197:439278-439556:439629-440177
Anopheles_darlingi	scaffold_1	ADAC009741	-	440339	441132	3	440339-440696:440769-440909:440966-441132
Anopheles_darlingi	scaffold_1	ADAC009694	+	441570	444512	3	441570-441802:441868-442793:442861-444512
Anopheles_darlingi	scaffold_1	ADAC009678	-	445475	452273	10	445475-445686:445756-445842:445919-446095:446170-446258:446352-446716:446806-447040:448123-448490:448573-448792:448866-449162:452164-452273
Anopheles_darlingi	scaffold_1	ADAC009726	+	463926	465095	1	463926-465095
Anopheles_darlingi	scaffold_1	ADAC009740	-	465532	466386	2	465532-465614:465684-466386
Anopheles_darlingi	scaffold_1	ADAC009737	+	467130	468061	3	467130-467143:467228-467388:467589-468061
Anopheles_darlingi	scaffold_1	ADAC009729	-	469546	470611	4	469546-469744:469813-469908:469987-470313:470397-470611
Anopheles_darlingi	scaffold_1	ADAC009730	+	471267	472313	2	471267-471314:471381-472313
Anopheles_darlingi	scaffold_1	ADAC009718	-	472583	474163	2	472583-474091:474161-474163
Anopheles_darlingi	scaffold_1	ADAC009743	+	474903	475688	2	474903-474905:475341-475688
Anopheles_darlingi	scaffold_1	ADAC009739	-	476211	477067	2	476211-476458:476530-477067
Anopheles_darlingi	scaffold_1	ADAC009693	+	477180	480259	3	477180-477362:477424-479728:479808-480259
Anopheles_darlingi	scaffold_1	ADAC009673	+	489816	498434	7	489816-489899:494352-496221:496300-496805:496904-497376:497451-497932:498006-498114:498203-498434
Anopheles_darlingi	scaffold_1	ADAC009731	+	503958	505004	3	503958-504054:504615-504826:504915-505004
Anopheles_darlingi	scaffold_1	ADAC009713	-	506388	508232	1	506388-508232
Anopheles_darlingi	scaffold_1	ADAC009719	+	511979	513539	4	511979-512760:512832-513019:513128-513321:513399-513539
Anopheles_darlingi	scaffold_1	ADAC009706	-	515837	518066	7	515837-515930:516017-516126:516478-516495:516684-516866:516941-517678:517759-517914:518061-518066
Anopheles_darlingi	scaffold_1	ADAC009710	+	518806	520791	1	518806-520791
Anopheles_darlingi	scaffold_1	ADAC009698	+	521927	524551	4	521927-521987:523338-523449:523531-523612:523679-524551
Anopheles_darlingi	scaffold_1	ADAC009715	+	525632	527305	3	525632-525677:525748-526210:526282-527305
Anopheles_darlingi	scaffold_1	ADAC009700	+	527715	530312	2	527715-530216:530286-530312
Anopheles_darlingi	scaffold_1	ADAC009735	-	531262	532233	2	531262-532109:532188-532233
Anopheles_darlingi	scaffold_1	ADAC009682	+	533771	538348	4	533771-533888:534131-536302:536437-538114:538339-538348
Anopheles_darlingi	scaffold_1	ADAC009685	+	553555	557357	3	553555-553943:554935-556281:556373-557357
Anopheles_darlingi	scaffold_1	ADAC009708	-	558723	560844	2	558723-560598:560681-560844
Anopheles_darlingi	scaffold_1	ADAC009711	+	561217	563158	2	561217-561232:561309-563158
Anopheles_darlingi	scaffold_1	ADAC009727	+	563689	564812	4	563689-563924:564005-564387:564463-564597:564673-564812
Anopheles_darlingi	scaffold_1	ADAC009684	-	566180	570041	5	566180-566235:566313-566448:566530-567459:568465-568786:569590-570041
Anopheles_darlingi	scaffold_1	ADAC009699	+	575056	577661	6	575056-575320:575400-576295:576694-576921:576998-577239:577309-577409:577489-577661
Anopheles_darlingi	scaffold_1	ADAC009670	-	595278	608587	12	595278-595457:595595-595770:598363-599802:600529-600647:600815-600988:601103-601289:601407-601612:601711-602192:603805-603933:604019-604243:605783-605851:608537-608587
Anopheles_darlingi	scaffold_1	ADAC009676	-	650239	657828	4	650239-650345:652326-652422:655058-655120:656956-657828
Anopheles_darlingi	scaffold_1	ADAC009671	-	734127	746815	14	734127-734279:734369-734492:734576-734732:734817-735303:735370-735614:735764-735895:735970-736198:736289-736761:737542-737991:738059-738311:738384-738698:742492-742593:743055-743555:746798-746815
Anopheles_darlingi	scaffold_1	ADAC009749	-	775750	776445	2	775750-776351:776421-776445
Anopheles_darlingi	scaffold_1	ADAC009696	-	777091	779937	2	777091-777549:779878-779937
Anopheles_darlingi	scaffold_1	ADAC009683	+	781881	786253	5	781881-781883:781949-783511:783621-785088:785164-785491:785578-786253
Anopheles_darlingi	scaffold_1	ADAC009758	+	787738	788225	2	787738-787965:788037-788225
Anopheles_darlingi	scaffold_1	ADAC009688	-	788615	792167	3	788615-788845:789431-791939:792028-792167
Anopheles_darlingi	scaffold_1	ADAC009744	-	793038	793809	3	793038-793186:793275-793661:793737-793809
Anopheles_darlingi	scaffold_1	ADAC009759	+	794134	794603	2	794134-794383:794455-794603
Anopheles_darlingi	scaffold_1	ADAC009686	-	795560	799321	5	795560-795727:795802-795908:795976-796729:796943-797795:797862-799321
Anopheles_darlingi	scaffold_1	ADAC009691	+	800237	803551	3	800237-800379:800445-800562:801794-803551
Anopheles_darlingi	scaffold_1	ADAC009705	-	805453	807781	4	805453-805571:805634-805796:805865-806715:807727-807781
Anopheles_darlingi	scaffold_1	ADAC009695	+	869667	872521	3	869667-869954:870025-870372:872489-872521
Anopheles_darlingi	scaffold_1	ADAC009666	+	893904	915982	13	893904-894102:894709-894765:896056-896449:896577-896707:898093-898269:899930-900055:901210-901701:903257-903433:904112-905418:905499-906151:907503-908134:911763-911807:915882-915982
Anopheles_darlingi	scaffold_1	ADAC009725	+	928069	929271	2	928069-928188:928759-929271
Anopheles_darlingi	scaffold_1	ADAC009732	+	931393	932414	3	931393-931571:931641-932037:932136-932414
Anopheles_darlingi	scaffold_1	ADAC009747	-	934024	934743	2	934024-934181:934263-934743
Anopheles_darlingi	scaffold_1	ADAC009728	-	948956	950032	3	948956-949663:949733-949925:949989-950032
Anopheles_darlingi	scaffold_1	ADAC009720	+	951017	952571	2	951017-952483:952530-952571
Anopheles_darlingi	scaffold_1	ADAC009709	+	952593	954683	1	952593-954683
Anopheles_darlingi	scaffold_1	ADAC009722	+	956140	957478	4	956140-956338:956407-957071:957137-957221:957345-957478
Anopheles_darlingi	scaffold_1	ADAC009724	-	972882	974142	2	972882-972977:973069-974142
Anopheles_darlingi	scaffold_1	ADAC009733	+	990959	991979	2	990959-990993:991064-991979
Anopheles_darlingi	scaffold_1	ADAC009736	+	1024815	1025747	3	1024815-1024817:1024886-1025482:1025562-1025747
Anopheles_darlingi	scaffold_1	ADAC009751	+	1055436	1075109	9	1055436-1055459:1056997-1057759:1058887-1058958:1061312-1061444:1064357-1064414:1067349-1067398:1069237-1069294:1071673-1071822:1075107-1075109
Anopheles_darlingi	scaffold_10	ADAC001954	+	10881	11523	3	10881-10952:11085-11258:11335-11523
Anopheles_darlingi	scaffold_10	ADAC001913	+	55188	60113	9	55188-55231:55315-55828:55920-56245:56414-56524:56602-56793:56882-57826:57850-58552:58617-58721:58806-60113
Anopheles_darlingi	scaffold_10	ADAC001906	+	63192	69966	8	63192-63323:64136-65012:65475-66863:66947-67144:67481-68897:68972-69221:69289-69676:69755-69966
Anopheles_darlingi	scaffold_10	ADAC001914	+	71320	76210	11	71320-71478:71559-71699:72261-72785:72870-72994:73073-73108:73190-73621:73689-73842:73922-74115:74180-74876:74933-75201:75265-76210
Anopheles_darlingi	scaffold_10	ADAC001945	+	76762	77730	3	76762-76863:76925-76984:77059-77730
Anopheles_darlingi	scaffold_10	ADAC001908	+	77965	83637	6	77965-77972:78303-78539:78623-79976:80036-80302:80373-82362:82424-83637
Anopheles_darlingi	scaffold_10	ADAC001923	-	86675	89675	7	86675-86780:86878-87230:87296-87521:87595-87935:87996-88209:88297-88419:89626-89675
Anopheles_darlingi	scaffold_10	ADAC001941	-	94003	95164	3	94003-94499:94580-94686:95160-95164
Anopheles_darlingi	scaffold_10	ADAC001916	+	95567	99755	10	95567-95572:95656-95772:95987-96080:96155-96534:96605-97146:97230-97457:97521-97950:98030-98910:98987-99547:99629-99755
Anopheles_darlingi	scaffold_10	ADAC001903	-	100929	111063	8	100929-102788:102836-103800:103872-104085:104166-104465:104537-104702:104778-104972:105053-106724:110997-111063
Anopheles_darlingi	scaffold_10	ADAC001931	+	131558	133482	7	131558-131708:131817-132000:132108-132400:132476-132659:132730-132929:133016-133173:133252-133482
Anopheles_darlingi	scaffold_10	ADAC001921	+	135389	138463	6	135389-135391:135743-136935:137001-137667:137757-137971:138039-138222:138299-138463
Anopheles_darlingi	scaffold_10	ADAC001915	-	141790	146156	11	141790-141907:141992-142186:142269-142404:142470-142662:142760-142851:143896-144054:144568-144662:144786-144908:145031-145180:145313-145414:146062-146156
Anopheles_darlingi	scaffold_10	ADAC001918	+	146337	149879	1	146337-149879
Anopheles_darlingi	scaffold_10	ADAC001905	-	156753	164103	4	156753-158288:161595-161621:162755-162927:163518-164103
Anopheles_darlingi	scaffold_10	ADAC001948	+	165928	166847	4	165928-166075:166169-166305:166401-166454:166557-166847
Anopheles_darlingi	scaffold_10	ADAC001935	+	173591	175259	6	173591-173695:173784-174247:174328-174504:174573-174722:174813-175076:175157-175259
Anopheles_darlingi	scaffold_10	ADAC001909	+	179369	184956	6	179369-179418:182038-182076:182156-182270:182337-183644:183722-184225:184291-184956
Anopheles_darlingi	scaffold_10	ADAC001924	-	185582	188492	5	185582-186259:186327-186830:186893-187552:187631-188399:188464-188492
Anopheles_darlingi	scaffold_10	ADAC001899	+	188909	203220	7	188909-189421:189494-195057:195131-196539:196605-197509:197596-202210:202294-203018:203095-203220
Anopheles_darlingi	scaffold_10	ADAC001925	-	204427	207246	7	204427-204531:204596-204811:205062-205532:205604-206508:206586-206798:206899-207121:207202-207246
Anopheles_darlingi	scaffold_10	ADAC001922	-	208721	211732	7	208721-208801:208888-208983:209072-210004:210082-210204:210291-210556:210634-211078:211547-211732
Anopheles_darlingi	scaffold_10	ADAC001928	-	217206	219770	3	217206-217320:217402-219283:219590-219770
Anopheles_darlingi	scaffold_10	ADAC001907	+	220458	226852	12	220458-221171:221233-221399:221471-221706:221771-222146:222221-222659:222738-223355:223438-224637:224698-224896:224980-225272:225359-225688:225765-226151:226223-226852
Anopheles_darlingi	scaffold_10	ADAC001911	+	227040	232553	5	227040-227843:227916-229526:229603-230848:230911-231136:231212-232553
Anopheles_darlingi	scaffold_10	ADAC001942	-	233225	234383	4	233225-233418:233502-233967:234030-234173:234231-234383
Anopheles_darlingi	scaffold_10	ADAC001927	+	235024	237750	3	235024-235351:235431-237533:237611-237750
Anopheles_darlingi	scaffold_10	ADAC001930	+	238463	240722	8	238463-238575:238647-238742:238914-239130:239204-239462:239535-239784:239844-240235:240301-240479:240543-240722
Anopheles_darlingi	scaffold_10	ADAC001932	-	241836	243607	4	241836-242195:242267-242515:242590-242933:243580-243607
Anopheles_darlingi	scaffold_10	ADAC001910	+	247767	253350	12	247767-248423:248495-248572:248651-250395:250462-251085:251167-251375:251447-251654:251724-251974:252041-252234:252327-252460:252535-252669:252735-253161:253276-253350
Anopheles_darlingi	scaffold_10	ADAC001947	+	253533	254465	1	253533-254465
Anopheles_darlingi	scaffold_10	ADAC001926	-	271009	273818	4	271009-272529:272601-273070:273135-273513:273576-273818
Anopheles_darlingi	scaffold_10	ADAC001937	+	274012	275515	4	274012-274021:274085-275021:275093-275198:275375-275515
Anopheles_darlingi	scaffold_10	ADAC001951	+	275719	276477	4	275719-275910:275974-276121:276193-276302:276367-276477
Anopheles_darlingi	scaffold_10	ADAC001952	-	276640	277383	2	276640-277251:277381-277383
Anopheles_darlingi	scaffold_10	ADAC001953	-	277709	278420	2	277709-278030:278101-278420
Anopheles_darlingi	scaffold_10	ADAC001936	+	280293	281905	4	280293-280757:280834-281471:281556-281719:281796-281905
Anopheles_darlingi	scaffold_10	ADAC001946	+	287766	288732	4	287766-287979:288053-288264:288336-288490:288558-288732
Anopheles_darlingi	scaffold_10	ADAC001934	-	289257	290927	3	289257-290568:290636-290756:290816-290927
Anopheles_darlingi	scaffold_10	ADAC001944	-	292376	293397	2	292376-292977:293058-293397
Anopheles_darlingi	scaffold_10	ADAC001956	+	309043	309354	1	309043-309354
Anopheles_darlingi	scaffold_10	ADAC001957	+	309396	309680	1	309396-309680
Anopheles_darlingi	scaffold_10	ADAC001919	+	317504	320855	9	317504-317622:317701-317794:319094-319348:319431-319576:319655-319957:320035-320277:320356-320507:320579-320684:320753-320855
Anopheles_darlingi	scaffold_10	ADAC001920	+	321395	324600	7	321395-321680:321743-321872:321957-322406:322483-322572:322744-322942:323021-323107:324424-324600
Anopheles_darlingi	scaffold_10	ADAC001950	-	325519	326320	3	325519-325832:325911-326157:326231-326320
Anopheles_darlingi	scaffold_10	ADAC001943	-	335870	337000	4	335870-336079:336163-336302:336393-336730:336816-337000
Anopheles_darlingi	scaffold_10	ADAC001940	-	339210	340412	5	339210-339383:339466-339608:339695-339938:340027-340120:340195-340412
Anopheles_darlingi	scaffold_10	ADAC001901	+	341690	353336	16	341690-341806:341892-342188:342264-342347:342433-342483:342609-342690:342774-342881:344747-344863:345236-345332:348764-348976:351349-351974:352051-352158:352229-352403:352506-352641:352735-352952:353050-353155:353247-353336
Anopheles_darlingi	scaffold_10	ADAC001904	-	356954	365639	5	356954-357496:359699-359801:361667-361756:364188-364303:365511-365639
Anopheles_darlingi	scaffold_10	ADAC001929	-	424207	426628	5	424207-424220:424430-424481:424557-424715:424809-424947:426603-426628
Anopheles_darlingi	scaffold_10	ADAC001955	+	428134	428736	2	428134-428318:428469-428736
Anopheles_darlingi	scaffold_10	ADAC001933	-	448449	450176	5	448449-448465:448683-448716:448901-449131:449222-449375:450079-450176
Anopheles_darlingi	scaffold_10	ADAC001939	-	478262	479553	3	478262-478683:478745-479273:479356-479553
Anopheles_darlingi	scaffold_10	ADAC001949	+	479858	480776	3	479858-480001:480073-480587:480665-480776
Anopheles_darlingi	scaffold_10	ADAC001917	-	480983	484982	3	480983-481541:481607-482159:482225-484982
Anopheles_darlingi	scaffold_10	ADAC001912	-	487689	507289	14	487689-487798:488183-488476:488557-488641:488714-488970:492286-492360:492424-492607:492696-492863:494999-495043:495628-495700:498353-498452:501738-501804:504000-504030:504588-504745:507254-507289
Anopheles_darlingi	scaffold_100	ADAC008434	-	32281	33186	3	32281-32352:32431-33030:33112-33186
Anopheles_darlingi	scaffold_100	ADAC008437	-	73288	74142	3	73288-73807:73902-73981:74050-74142
Anopheles_darlingi	scaffold_100	ADAC008421	+	74757	78607	4	74757-77646:77719-78058:78136-78412:78491-78607
Anopheles_darlingi	scaffold_100	ADAC008425	-	79522	81372	3	79522-79694:79778-81195:81317-81372
Anopheles_darlingi	scaffold_100	ADAC008430	-	81845	82936	3	81845-82175:82392-82697:82914-82936
Anopheles_darlingi	scaffold_100	ADAC008431	+	83768	84852	3	83768-83945:84016-84611:84691-84852
Anopheles_darlingi	scaffold_100	ADAC008424	-	86906	89424	2	86906-89210:89288-89424
Anopheles_darlingi	scaffold_100	ADAC008428	+	90190	91647	4	90190-90286:90375-90492:90583-90769:90835-91647
Anopheles_darlingi	scaffold_100	ADAC008429	-	92330	93667	1	92330-93667
Anopheles_darlingi	scaffold_100	ADAC008441	+	94258	94887	1	94258-94887
Anopheles_darlingi	scaffold_100	ADAC008422	+	111376	114885	5	111376-111381:111507-112517:112594-112833:113898-113987:114682-114885
Anopheles_darlingi	scaffold_100	ADAC008433	+	160244	161191	2	160244-160957:161021-161191
Anopheles_darlingi	scaffold_100	ADAC008420	+	176593	187533	9	176593-176620:178363-178608:182398-182448:182537-182666:184781-185069:185160-185356:185441-185618:187194-187472:187522-187533
Anopheles_darlingi	scaffold_100	ADAC008438	+	190918	191712	3	190918-191100:191182-191415:191512-191712
Anopheles_darlingi	scaffold_100	ADAC008436	-	195488	196369	1	195488-196369
Anopheles_darlingi	scaffold_100	ADAC008419	-	197784	209758	9	197784-197912:198012-198175:198248-198407:198469-198645:198748-198966:199072-202409:204424-204497:207123-207264:209674-209758
Anopheles_darlingi	scaffold_100	ADAC008439	+	211818	212476	3	211818-211948:212076-212218:212280-212476
Anopheles_darlingi	scaffold_100	ADAC008435	-	212674	213560	3	212674-213084:213181-213391:213460-213560
Anopheles_darlingi	scaffold_100	ADAC008432	+	214087	215064	2	214087-214656:214702-215064
Anopheles_darlingi	scaffold_100	ADAC008426	-	215389	217160	6	215389-215631:215708-215854:215930-216101:216173-216414:216513-216698:216771-217160
Anopheles_darlingi	scaffold_100	ADAC008423	-	221669	224530	4	221669-222014:222095-222246:224266-224358:224426-224530
Anopheles_darlingi	scaffold_100	ADAC008440	-	225618	226274	3	225618-225684:225818-225988:226138-226274
Anopheles_darlingi	scaffold_100	ADAC008442	+	229534	230124	2	229534-229854:229957-230124
Anopheles_darlingi	scaffold_100	ADAC008427	-	230434	232165	3	230434-230698:231418-231539:232157-232165
Anopheles_darlingi	scaffold_1000	ADAC005466	+	360	3393	8	360-462:932-1139:1269-1459:1581-1742:1832-2128:2201-2310:2401-2499:3319-3393
Anopheles_darlingi	scaffold_1000	ADAC005465	-	5397	21630	25	5397-5417:5483-5575:9098-9225:9298-9421:9656-9847:9942-10426:10515-10765:10855-10958:11041-11670:11865-12171:12248-12444:12515-12611:12671-15414:15507-15659:16199-16333:16397-17050:17254-17558:18009-19062:19390-19573:19675-19853:19959-20135:20266-20438:20497-20667:20958-21097:21584-21630
Anopheles_darlingi	scaffold_1000	ADAC005468	-	31860	33904	5	31860-32303:32452-32767:32839-33120:33224-33441:33773-33904
Anopheles_darlingi	scaffold_1000	ADAC005467	+	34808	37665	6	34808-35017:35140-35318:35423-35497:36639-36738:37078-37452:37546-37665
Anopheles_darlingi	scaffold_1001	ADAC001367	-	2865	5502	2	2865-3984:4007-5502
Anopheles_darlingi	scaffold_1001	ADAC001369	-	8770	10270	3	8770-8901:9810-9940:10072-10270
Anopheles_darlingi	scaffold_1001	ADAC001368	-	11281	13337	4	11281-11478:12438-12559:12658-12904:13290-13337
Anopheles_darlingi	scaffold_1002	ADAC003874	-	20995	22461	3	20995-21772:21950-22104:22189-22461
Anopheles_darlingi	scaffold_1002	ADAC003875	-	25010	26451	4	25010-25817:25895-26049:26134-26228:26295-26451
Anopheles_darlingi	scaffold_1002	ADAC003873	-	28310	30473	5	28310-28585:28669-29235:29317-29486:29565-30006:30159-30473
Anopheles_darlingi	scaffold_1002	ADAC003872	-	34579	37247	5	34579-34657:34726-34819:34889-35078:35975-36191:36757-37247
Anopheles_darlingi	scaffold_1003	ADAC008337	-	23495	29914	5	23495-23594:26618-26706:29262-29300:29339-29581:29663-29914
Anopheles_darlingi	scaffold_1004	ADAC008398	+	17686	21300	3	17686-17770:19664-20562:20677-21300
Anopheles_darlingi	scaffold_1004	ADAC008400	+	35037	35222	1	35037-35222
Anopheles_darlingi	scaffold_1005	ADAC005990	-	2255	3575	6	2255-2314:2387-2581:2648-2923:2999-3309:3381-3448:3523-3575
Anopheles_darlingi	scaffold_1005	ADAC005989	+	4466	5991	3	4466-4578:4651-4787:4853-5991
Anopheles_darlingi	scaffold_1005	ADAC005988	+	6456	10394	5	6456-6472:7457-7559:7916-9952:10047-10201:10286-10394
Anopheles_darlingi	scaffold_1005	ADAC005991	-	17723	18869	2	17723-18624:18704-18869
Anopheles_darlingi	scaffold_1006	ADAC002856	+	6118	7653	4	6118-6273:6334-6902:6982-7306:7381-7653
Anopheles_darlingi	scaffold_1006	ADAC002855	-	8141	13003	9	8141-8396:8467-8644:8719-9361:9431-10204:10278-10819:10895-11207:11283-12485:12552-12789:12897-13003
Anopheles_darlingi	scaffold_1006	ADAC002857	-	14977	29153	7	14977-15192:15263-15573:19414-19449:22149-22206:24221-24576:27791-28006:28304-29153
Anopheles_darlingi	scaffold_1007	ADAC001893	+	2385	8426	5	2385-2394:2562-2777:3059-4907:6390-6615:6657-8426
Anopheles_darlingi	scaffold_1008	ADAC002035	+	2104	5499	1	2104-5499
Anopheles_darlingi	scaffold_1008	ADAC002034	-	7484	31092	12	7484-7492:9315-9356:11816-11862:12849-14877:14945-16921:18046-19757:20535-20919:21546-21737:23943-24084:27646-27730:30209-30308:31084-31092
Anopheles_darlingi	scaffold_101	ADAC002450	-	43195	47064	5	43195-43407:43480-44406:44503-44654:46536-46748:46866-47064
Anopheles_darlingi	scaffold_101	ADAC002454	-	77616	78904	2	77616-78692:78764-78904
Anopheles_darlingi	scaffold_101	ADAC002448	+	138268	143459	6	138268-138405:138857-138997:140035-140202:140275-140636:140725-141396:142952-143459
Anopheles_darlingi	scaffold_101	ADAC002460	+	163709	164289	3	163709-163721:163830-163987:164062-164289
Anopheles_darlingi	scaffold_101	ADAC002456	+	166764	167736	3	166764-166827:166911-167206:167293-167736
Anopheles_darlingi	scaffold_101	ADAC002457	+	168071	169035	2	168071-168203:168281-169035
Anopheles_darlingi	scaffold_101	ADAC002458	-	169801	170688	2	169801-170561:170634-170688
Anopheles_darlingi	scaffold_101	ADAC002451	+	171416	173478	3	171416-171562:171620-171777:171846-173478
Anopheles_darlingi	scaffold_101	ADAC002453	-	173840	175162	1	173840-175162
Anopheles_darlingi	scaffold_101	ADAC002452	+	175727	177679	3	175727-176079:176153-176342:177482-177679
Anopheles_darlingi	scaffold_101	ADAC002449	-	183567	188736	7	183567-183693:183773-184056:184123-184382:184457-184814:185542-185558:185671-186069:188619-188736
Anopheles_darlingi	scaffold_101	ADAC002455	+	192517	193583	4	192517-192645:192815-193056:193133-193350:193429-193583
Anopheles_darlingi	scaffold_101	ADAC002459	+	194397	195020	3	194397-194471:194555-194877:194948-195020
Anopheles_darlingi	scaffold_1010	ADAC006421	+	88	7790	10	88-187:483-665:738-869:1548-1637:2720-2876:2959-3125:3221-3544:3641-3987:5056-5170:7783-7790
Anopheles_darlingi	scaffold_1010	ADAC006420	-	12399	19066	4	12399-13828:16430-16498:17263-17328:19039-19066
Anopheles_darlingi	scaffold_1010	ADAC006419	-	26298	33664	4	26298-26418:29918-30024:30114-31145:33491-33664
Anopheles_darlingi	scaffold_1011	ADAC002324	+	535	1499	5	535-611:676-753:833-1059:1123-1298:1368-1499
Anopheles_darlingi	scaffold_1011	ADAC002323	+	22932	24951	3	22932-23098:23222-23395:23472-24951
Anopheles_darlingi	scaffold_1011	ADAC002322	+	28550	31160	4	28550-28600:29146-29355:29464-29714:31049-31160
Anopheles_darlingi	scaffold_1011	ADAC002325	+	35259	36071	3	35259-35271:35363-35859:35925-36071
Anopheles_darlingi	scaffold_1012	ADAC002681	+	7759	8350	2	7759-7825:7908-8350
Anopheles_darlingi	scaffold_1012	ADAC002678	-	9424	11351	4	9424-9696:9788-9885:10053-10629:11337-11351
Anopheles_darlingi	scaffold_1012	ADAC002676	-	14612	17503	1	14612-17503
Anopheles_darlingi	scaffold_1012	ADAC002680	+	17811	19071	3	17811-17815:18034-18189:18579-19071
Anopheles_darlingi	scaffold_1012	ADAC002677	+	21299	23469	2	21299-21388:23263-23469
