#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
Anopheles_stephensi	KB664288	ASTE006301	-	441966	443672	1	441966-443672
Anopheles_stephensi	KB664288	ASTE006302	+	445084	445892	3	445084-445334:445439-445600:445709-445892
Anopheles_stephensi	KB664288	ASTE006303	+	448864	456922	11	448864-448909:448995-449256:450580-450859:450930-450999:452631-452670:453652-454813:454885-455036:456142-456236:456309-456357:456423-456777:456893-456922
Anopheles_stephensi	KB664288	ASTE006304	-	457016	457372	2	457016-457242:457306-457372
Anopheles_stephensi	KB664288	ASTE006305	-	457941	459189	2	457941-458221:458457-459189
Anopheles_stephensi	KB664288	ASTE006306	+	602507	604346	5	602507-602871:602939-603694:603776-604007:604087-604163:604235-604346
Anopheles_stephensi	KB664288	ASTE014715	+	604377	604988	2	604377-604548:604624-604988
Anopheles_stephensi	KB664288	ASTE006307	+	606526	607355	3	606526-606634:606715-607064:607143-607355
Anopheles_stephensi	KB664288	ASTE006309	-	610262	615960	11	610262-610339:610418-610637:610703-610829:610947-611028:611105-611236:611313-611657:611733-611996:612072-612429:612493-613077:614678-614763:615844-615960
Anopheles_stephensi	KB664288	ASTE006310	+	617350	619898	9	617350-617430:617595-617650:617755-617896:618217-618309:618440-618890:618972-619109:619202-619383:619472-619598:619708-619898
Anopheles_stephensi	KB664288	ASTE006311	-	621096	623810	4	621096-621387:621455-621785:621859-621993:623750-623810
Anopheles_stephensi	KB664288	ASTE006312	-	625906	635774	15	625906-626249:626781-626859:627000-628397:628476-628630:630358-630456:631095-631161:631240-631334:631398-631558:631623-631957:632034-632254:632326-632568:632642-633618:633679-633837:634533-634813:634926-635774
Anopheles_stephensi	KB664288	ASTE006313	+	629235	629761	3	629235-629294:629370-629490:629637-629761
Anopheles_stephensi	KB664288	ASTE006314	+	637064	637843	1	637064-637843
Anopheles_stephensi	KB664288	ASTE006315	-	639588	642179	4	639588-640088:640393-641234:641461-641727:641915-642179
Anopheles_stephensi	KB664288	ASTE006316	+	642849	647830	6	642849-642953:643104-643263:643335-643411:643489-645835:645904-647497:647578-647830
Anopheles_stephensi	KB664288	ASTE006317	-	648911	655078	5	648911-649049:653095-654290:654360-654512:654584-654789:654880-655078
Anopheles_stephensi	KB664288	ASTE006318	-	660442	666285	9	660442-660944:663597-663846:663977-664096:664169-664355:664447-664588:664819-665109:665491-665596:665670-665894:666223-666285
Anopheles_stephensi	KB664288	ASTE006319	+	734612	735430	1	734612-735430
Anopheles_stephensi	KB664288	ASTE006320	-	741506	742149	2	741506-741834:741912-742149
Anopheles_stephensi	KB664288	ASTE006321	+	745917	746715	3	745917-745941:746034-746362:746599-746715
Anopheles_stephensi	KB664288	ASTE006322	+	768760	773574	7	768760-768779:769193-769517:771076-771309:771391-771855:771933-772118:772193-772378:773194-773574
Anopheles_stephensi	KB664288	ASTE006323	-	778516	783362	4	778516-778633:778707-778875:778944-779648:783290-783362
Anopheles_stephensi	KB664288	ASTE006324	-	785262	789359	3	785262-785373:785859-786626:789199-789359
Anopheles_stephensi	KB664288	ASTE006325	+	787399	789047	2	787399-787517:787583-789047
Anopheles_stephensi	KB664288	ASTE006326	-	791475	796811	3	791475-796303:796368-796681:796771-796811
Anopheles_stephensi	KB664288	ASTE014717	+	797518	799026	1	797518-799026
Anopheles_stephensi	KB664288	ASTE006327	+	818542	825267	3	818542-818678:821656-822266:824345-825267
Anopheles_stephensi	KB664288	ASTE006328	+	866924	868952	4	866924-866944:867020-867107:867172-867443:868899-868952
Anopheles_stephensi	KB664288	ASTE006329	-	878679	879830	3	878679-879111:879240-879502:879828-879830
Anopheles_stephensi	KB664288	ASTE006330	-	895000	895287	1	895000-895287
Anopheles_stephensi	KB664288	ASTE006331	-	966701	969530	5	966701-968697:968764-968883:968944-969084:969147-969329:969404-969530
Anopheles_stephensi	KB664288	ASTE006332	+	970753	973301	5	970753-970779:971720-971949:972024-972619:972681-972935:973063-973301
Anopheles_stephensi	KB664288	ASTE006333	-	974411	976541	4	974411-974579:974645-974928:975002-976387:976461-976541
Anopheles_stephensi	KB664288	ASTE006334	+	980841	984305	4	980841-981437:983712-983968:984048-984161:984224-984305
Anopheles_stephensi	KB664288	ASTE006335	-	986065	986864	3	986065-986227:986313-986638:986850-986864
Anopheles_stephensi	KB664288	ASTE006336	-	993239	994203	3	993239-993470:993537-993685:993742-994203
Anopheles_stephensi	KB664288	ASTE006337	-	998268	999680	6	998268-998502:998580-998695:998771-999065:999121-999306:999373-999537:999619-999680
Anopheles_stephensi	KB664288	ASTE006338	+	1000597	1005545	9	1000597-1000711:1000782-1001048:1001116-1001468:1001552-1001687:1001754-1001900:1001972-1002264:1002331-1004398:1004467-1004627:1005339-1005545
Anopheles_stephensi	KB664288	ASTE006339	-	1005722	1006773	2	1005722-1006183:1006255-1006773
Anopheles_stephensi	KB664288	ASTE006340	+	1008242	1008592	1	1008242-1008592
Anopheles_stephensi	KB664288	ASTE006341	-	1009597	1010986	2	1009597-1009767:1009838-1010986
Anopheles_stephensi	KB664288	ASTE006342	+	1012735	1013440	3	1012735-1012803:1012864-1013202:1013270-1013440
Anopheles_stephensi	KB664288	ASTE006343	-	1015041	1018158	7	1015041-1015053:1015189-1015314:1015379-1016015:1016187-1016585:1016857-1017044:1017496-1017673:1018077-1018158
Anopheles_stephensi	KB664288	ASTE006344	+	1038876	1039100	1	1038876-1039100
Anopheles_stephensi	KB664288	ASTE006345	-	1085335	1090551	2	1085335-1085752:1089551-1090551
Anopheles_stephensi	KB664288	ASTE006346	-	1160153	1161996	3	1160153-1160508:1160914-1161687:1161894-1161996
Anopheles_stephensi	KB664288	ASTE006347	-	1192740	1194251	1	1192740-1194251
Anopheles_stephensi	KB664288	ASTE006348	+	1194665	1197764	3	1194665-1194808:1196455-1196604:1196661-1197764
Anopheles_stephensi	KB664288	ASTE006349	-	1201105	1205148	5	1201105-1201220:1201784-1201918:1202075-1203014:1203156-1203324:1205123-1205148
Anopheles_stephensi	KB664288	ASTE006350	+	1223946	1226229	4	1223946-1224030:1225069-1225202:1225291-1225951:1226027-1226229
Anopheles_stephensi	KB664288	ASTE006351	-	1230833	1232321	3	1230833-1231065:1231319-1231414:1231490-1232321
Anopheles_stephensi	KB664288	ASTE006352	+	1233832	1235093	2	1233832-1234338:1234410-1235093
Anopheles_stephensi	KB664288	ASTE006353	-	1236418	1237394	2	1236418-1237147:1237231-1237394
Anopheles_stephensi	KB664288	ASTE006354	+	1238325	1239807	3	1238325-1238501:1238578-1239636:1239712-1239807
Anopheles_stephensi	KB664288	ASTE006355	-	1239279	1242378	3	1239279-1239349:1241599-1242127:1242205-1242378
Anopheles_stephensi	KB664288	ASTE006356	+	1242978	1244922	5	1242978-1243175:1243249-1244295:1244367-1244477:1244546-1244595:1244664-1244922
Anopheles_stephensi	KB664288	ASTE006357	-	1249143	1249566	2	1249143-1249265:1249417-1249566
Anopheles_stephensi	KB664288	ASTE006358	-	1272687	1274171	1	1272687-1274171
Anopheles_stephensi	KB664288	ASTE006359	+	1276055	1300860	19	1276055-1277496:1277721-1280036:1280111-1280773:1281064-1281844:1285014-1285618:1286469-1288374:1288464-1288586:1289583-1289808:1290476-1290885:1290964-1292032:1292098-1292236:1292313-1292687:1292755-1294951:1295253-1296041:1296316-1299514:1299582-1299788:1299870-1300000:1300240-1300556:1300641-1300860
Anopheles_stephensi	KB664288	ASTE006360	-	1301481	1302284	1	1301481-1302284
Anopheles_stephensi	KB664288	ASTE006361	-	1309142	1311914	4	1309142-1309537:1309609-1309763:1309826-1311360:1311649-1311914
Anopheles_stephensi	KB664288	ASTE006362	-	1314213	1317906	6	1314213-1314332:1314416-1314646:1315984-1316254:1316328-1316468:1316545-1317134:1317604-1317906
Anopheles_stephensi	KB664288	ASTE006363	-	1325431	1326578	2	1325431-1325520:1325712-1326578
Anopheles_stephensi	KB664288	ASTE006364	+	1327392	1328524	2	1327392-1328126:1328198-1328524
Anopheles_stephensi	KB664288	ASTE006365	-	1330064	1332638	4	1330064-1330471:1330535-1330654:1330721-1332492:1332569-1332638
Anopheles_stephensi	KB664288	ASTE006366	-	1339362	1346447	4	1339362-1339593:1339671-1340132:1340208-1345780:1346235-1346447
Anopheles_stephensi	KB664288	ASTE006367	+	1354114	1360989	5	1354114-1354150:1358750-1359384:1359455-1359839:1359913-1360151:1360771-1360989
Anopheles_stephensi	KB664288	ASTE006368	+	1361625	1363407	4	1361625-1361658:1361726-1362901:1362967-1363007:1363273-1363407
Anopheles_stephensi	KB664288	ASTE006369	+	1379684	1385396	10	1379684-1379764:1382530-1382580:1382650-1383391:1383457-1383638:1383702-1383872:1383933-1384097:1384164-1384274:1384343-1384480:1384576-1384881:1384953-1385396
Anopheles_stephensi	KB664288	ASTE006370	+	1442908	1447950	3	1442908-1443393:1447347-1447593:1447664-1447950
Anopheles_stephensi	KB664288	ASTE006371	+	1456175	1458336	3	1456175-1456202:1457106-1457336:1457420-1458336
Anopheles_stephensi	KB664288	ASTE006372	+	1467735	1473361	3	1467735-1467900:1471750-1472211:1472304-1473361
Anopheles_stephensi	KB664288	ASTE006373	-	1474660	1476392	4	1474660-1475043:1475108-1475224:1475297-1476252:1476335-1476392
Anopheles_stephensi	KB664288	ASTE006374	+	1481694	1482440	3	1481694-1481768:1482101-1482356:1482427-1482440
Anopheles_stephensi	KB664288	ASTE006375	-	1482781	1483839	2	1482781-1483571:1483635-1483839
Anopheles_stephensi	KB664288	ASTE006376	+	1484307	1487341	5	1484307-1484380:1484463-1485911:1486148-1486612:1486881-1487092:1487187-1487341
Anopheles_stephensi	KB664288	ASTE006377	+	1492815	1493268	2	1492815-1493142:1493255-1493268
Anopheles_stephensi	KB664288	ASTE006378	+	1498627	1499916	2	1498627-1499641:1499714-1499916
Anopheles_stephensi	KB664288	ASTE006379	-	1503974	1504546	2	1503974-1504086:1504246-1504546
Anopheles_stephensi	KB664288	ASTE006380	-	1515493	1516971	4	1515493-1515511:1515926-1516304:1516407-1516511:1516950-1516971
Anopheles_stephensi	KB664288	ASTE006381	-	1517313	1520216	3	1517313-1518131:1518204-1518266:1519599-1520216
Anopheles_stephensi	KB664288	ASTE006382	+	1525559	1529326	4	1525559-1525603:1525682-1526307:1527128-1527844:1528573-1529326
Anopheles_stephensi	KB664288	ASTE006383	+	1532929	1535329	2	1532929-1532948:1533139-1535329
Anopheles_stephensi	KB664288	ASTE006384	+	1561763	1563127	3	1561763-1561818:1562515-1562782:1562885-1563127
Anopheles_stephensi	KB664288	ASTE006385	-	1565461	1580704	23	1565461-1565526:1566216-1566670:1568103-1568574:1568637-1568869:1568932-1569017:1569685-1569734:1569808-1569873:1569941-1570365:1570431-1570768:1570827-1570957:1571029-1571264:1571329-1571408:1572111-1572322:1572396-1572811:1572874-1573208:1573275-1573638:1573719-1573831:1575285-1575358:1577847-1578517:1578660-1578810:1579927-1580119:1580189-1580584:1580676-1580704
Anopheles_stephensi	KB664288	ASTE006386	-	1605077	1608305	8	1605077-1605229:1605303-1605368:1605444-1605644:1605946-1606166:1606308-1606485:1606557-1606749:1606832-1607198:1608257-1608305
Anopheles_stephensi	KB664288	ASTE006387	-	1610931	1621544	9	1610931-1611062:1611969-1611979:1615372-1615547:1616665-1617453:1618107-1618496:1619499-1619539:1620346-1620496:1620561-1620977:1621036-1621544
Anopheles_stephensi	KB664288	ASTE006388	+	1622641	1624973	2	1622641-1622792:1622879-1624973
Anopheles_stephensi	KB664288	ASTE006389	+	1664513	1671441	7	1664513-1664668:1665943-1666020:1666796-1666928:1667003-1667122:1667310-1667415:1667617-1667714:1671131-1671441
Anopheles_stephensi	KB664288	ASTE006390	-	1763051	1779069	18	1763051-1763292:1763370-1763540:1763610-1763973:1764048-1764198:1764270-1764429:1764498-1764616:1769515-1769665:1769741-1770079:1770147-1770240:1770304-1770411:1770478-1770644:1770708-1772783:1772849-1773031:1775074-1775250:1775327-1775518:1775599-1775881:1775956-1776125:1779006-1779069
Anopheles_stephensi	KB664288	ASTE006391	+	1768198	1769499	4	1768198-1768497:1768651-1769154:1769224-1769353:1769414-1769499
Anopheles_stephensi	KB664288	ASTE006392	-	1783669	1790751	15	1783669-1784021:1784092-1784429:1784494-1784814:1784886-1785431:1785497-1785704:1785782-1785986:1786048-1786437:1786506-1786611:1786687-1787078:1787146-1787295:1787364-1787474:1787554-1787975:1788721-1788885:1789199-1789425:1790684-1790751
Anopheles_stephensi	KB664288	ASTE006394	-	1799086	1801258	7	1799086-1799205:1799277-1799459:1799538-1799764:1799833-1800137:1800460-1800647:1800783-1801010:1801130-1801258
Anopheles_stephensi	KB664288	ASTE006395	+	1803678	1805399	6	1803678-1803732:1803795-1803948:1804432-1804584:1804660-1804829:1804892-1805056:1805137-1805399
Anopheles_stephensi	KB664288	ASTE006396	-	1806089	1807301	2	1806089-1806375:1806461-1807301
Anopheles_stephensi	KB664288	ASTE006397	+	1809040	1809350	2	1809040-1809206:1809281-1809350
Anopheles_stephensi	KB664288	ASTE006398	-	1809629	1811571	3	1809629-1810732:1810803-1811358:1811426-1811571
Anopheles_stephensi	KB664288	ASTE006399	+	1817155	1827362	6	1817155-1817475:1817565-1817751:1817825-1825138:1825433-1826362:1826629-1826682:1826710-1827362
Anopheles_stephensi	KB664288	ASTE006400	+	1832495	1835203	5	1832495-1834075:1834141-1834292:1834362-1834436:1834515-1834865:1834936-1835203
Anopheles_stephensi	KB664288	ASTE006401	+	1835883	1837074	3	1835883-1836360:1836435-1836597:1837056-1837074
Anopheles_stephensi	KB664288	ASTE006402	-	1837455	1846891	6	1837455-1839487:1839560-1839917:1840016-1840224:1840299-1840430:1844466-1845464:1846804-1846891
Anopheles_stephensi	KB664288	ASTE006403	+	1905329	1907412	2	1905329-1906291:1906354-1907412
Anopheles_stephensi	KB664288	ASTE006404	+	1912542	1914303	2	1912542-1913546:1914277-1914303
Anopheles_stephensi	KB664288	ASTE006405	+	2014142	2017256	2	2014142-2014147:2014296-2017256
Anopheles_stephensi	KB664288	ASTE006406	-	2026341	2029490	4	2026341-2027432:2027498-2027737:2027807-2028026:2029399-2029490
Anopheles_stephensi	KB664288	ASTE006407	+	2032682	2037418	7	2032682-2032853:2033155-2033283:2033342-2034636:2034731-2036210:2036287-2037047:2037126-2037217:2037289-2037418
Anopheles_stephensi	KB664288	ASTE006408	-	2038013	2040658	3	2038013-2038605:2038683-2038909:2039976-2040658
Anopheles_stephensi	KB664288	ASTE006409	-	2042257	2054079	6	2042257-2042399:2042473-2042612:2047047-2047182:2047467-2047573:2049879-2050095:2053932-2054079
Anopheles_stephensi	KB664288	ASTE006410	+	2045174	2045356	1	2045174-2045356
Anopheles_stephensi	KB664288	ASTE006411	-	2069837	2071923	3	2069837-2071116:2071187-2071277:2071348-2071923
Anopheles_stephensi	KB664288	ASTE006412	+	2104924	2107090	4	2104924-2104934:2105088-2105444:2105515-2105737:2105810-2107090
Anopheles_stephensi	KB664288	ASTE006413	+	2118112	2121007	3	2118112-2118184:2118687-2120307:2120386-2121007
Anopheles_stephensi	KB664288	ASTE006414	+	2121713	2122525	1	2121713-2122525
Anopheles_stephensi	KB664288	ASTE006415	-	2123198	2124680	5	2123198-2123428:2123496-2123705:2123772-2124356:2124426-2124470:2124639-2124680
Anopheles_stephensi	KB664288	ASTE006416	+	2125227	2126098	3	2125227-2125306:2125380-2125611:2125688-2126098
Anopheles_stephensi	KB664288	ASTE006417	-	2126318	2144652	20	2126318-2126350:2126880-2127048:2127170-2127295:2127779-2127951:2128021-2128368:2128434-2129006:2129260-2134301:2134581-2135262:2135343-2135690:2136383-2136580:2136719-2136999:2137661-2139395:2139464-2139877:2140106-2140347:2140418-2140601:2141153-2141323:2141613-2141761:2141899-2142034:2142114-2142203:2144647-2144652
Anopheles_stephensi	KB664288	ASTE006418	+	2154271	2156420	8	2154271-2154460:2154527-2154637:2154707-2155051:2155138-2155391:2155484-2155673:2155734-2156121:2156190-2156284:2156350-2156420
Anopheles_stephensi	KB664288	ASTE006419	-	2157985	2159017	4	2157985-2158094:2158172-2158442:2158514-2158695:2158768-2159017
Anopheles_stephensi	KB664288	ASTE006420	-	2172711	2178069	6	2172711-2172820:2172903-2173071:2173142-2173434:2174231-2174350:2177743-2177878:2178049-2178069
Anopheles_stephensi	KB664288	ASTE006421	-	2198436	2213430	13	2198436-2198554:2198641-2198791:2199245-2199577:2199649-2199933:2203479-2203610:2203900-2203996:2204060-2204641:2204715-2205176:2205310-2205525:2208239-2208699:2211486-2211684:2211830-2211959:2213286-2213430
Anopheles_stephensi	KB664288	ASTE006422	-	2221247	2227113	6	2221247-2221271:2222420-2222614:2225396-2225523:2225707-2225859:2226718-2226840:2227090-2227113
Anopheles_stephensi	KB664288	ASTE006424	-	2337162	2338318	4	2337162-2337366:2337442-2337580:2337646-2338071:2338156-2338318
Anopheles_stephensi	KB664288	ASTE006425	+	2339363	2340734	5	2339363-2339525:2339619-2339820:2339929-2340047:2340116-2340254:2340530-2340734
Anopheles_stephensi	KB664288	ASTE006426	+	2351347	2353483	5	2351347-2352034:2352129-2352413:2352487-2352669:2352835-2352979:2353099-2353483
Anopheles_stephensi	KB664288	ASTE006427	-	2354265	2358272	5	2354265-2355420:2355491-2355909:2355972-2356489:2356558-2356822:2358261-2358272
Anopheles_stephensi	KB664288	ASTE006428	+	2371439	2372952	5	2371439-2371726:2371783-2372300:2372362-2372461:2372679-2372831:2372902-2372952
Anopheles_stephensi	KB664288	ASTE006429	+	2383549	2385638	3	2383549-2385164:2385234-2385379:2385478-2385638
Anopheles_stephensi	KB664288	ASTE006430	-	2388231	2391842	14	2388231-2388442:2388515-2388677:2388739-2388813:2388883-2389042:2389110-2389318:2389392-2389631:2389693-2389827:2389894-2390045:2390111-2390250:2390316-2390523:2390576-2391124:2391188-2391473:2391543-2391698:2391765-2391842
Anopheles_stephensi	KB664288	ASTE006431	+	2394098	2395528	1	2394098-2395528
Anopheles_stephensi	KB664288	ASTE006432	-	2411178	2413756	3	2411178-2412362:2412615-2413504:2413660-2413756
Anopheles_stephensi	KB664288	ASTE006433	-	2487293	2488179	2	2487293-2487830:2487902-2488179
Anopheles_stephensi	KB664288	ASTE006434	-	2506519	2508348	5	2506519-2506658:2506847-2507201:2507269-2507799:2507865-2508006:2508074-2508348
Anopheles_stephensi	KB664288	ASTE006435	-	2508738	2512099	3	2508738-2508750:2508812-2509221:2509292-2512099
Anopheles_stephensi	KB664288	ASTE006436	+	2525050	2531621	9	2525050-2525124:2525303-2525354:2525729-2528943:2529021-2529425:2529492-2530144:2530235-2530400:2530472-2530963:2531044-2531368:2531449-2531621
Anopheles_stephensi	KB664288	ASTE006437	-	2532358	2534000	3	2532358-2533591:2533659-2533795:2533899-2534000
Anopheles_stephensi	KB664288	ASTE006438	+	2534327	2535555	3	2534327-2535171:2535255-2535385:2535470-2535555
Anopheles_stephensi	KB664288	ASTE006439	-	2536535	2537030	2	2536535-2536618:2536704-2537030
Anopheles_stephensi	KB664288	ASTE006440	+	2546539	2553114	10	2546539-2546574:2550627-2550734:2551036-2551119:2551211-2551483:2551550-2551652:2552090-2552175:2552264-2552455:2552536-2552637:2552723-2552935:2553007-2553114
Anopheles_stephensi	KB664288	ASTE006441	-	2556937	2559338	8	2556937-2557248:2557315-2557421:2557495-2557650:2557784-2558018:2558079-2558362:2558440-2558878:2558961-2559063:2559139-2559338
Anopheles_stephensi	KB664288	ASTE006443	-	2573471	2579527	8	2573471-2573481:2573934-2574053:2574130-2574463:2574530-2575027:2575111-2575237:2575317-2575888:2575962-2576384:2576462-2579527
Anopheles_stephensi	KB664288	ASTE006444	-	2587931	2593648	2	2587931-2591248:2591333-2593648
Anopheles_stephensi	KB664288	ASTE006445	+	2594583	2598596	7	2594583-2594601:2594678-2595004:2595072-2595325:2595527-2596107:2596690-2596802:2597823-2598020:2598085-2598596
Anopheles_stephensi	KB664288	ASTE006446	-	2599058	2600638	1	2599058-2600638
Anopheles_stephensi	KB664288	ASTE006447	+	2625892	2641606	15	2625892-2625902:2625986-2626124:2627848-2627931:2627992-2628228:2628301-2628769:2628847-2629049:2629115-2630984:2631451-2631523:2631853-2632338:2634471-2634615:2634685-2634974:2635049-2635690:2635971-2636134:2639409-2639952:2640025-2641606
Anopheles_stephensi	KB664288	ASTE006448	-	2641959	2645921	8	2641959-2642921:2642987-2643274:2643760-2643957:2644028-2644981:2645054-2645253:2645324-2645451:2645619-2645837:2645911-2645921
Anopheles_stephensi	KB664288	ASTE006449	+	2647665	2652232	8	2647665-2647884:2647955-2648688:2648777-2649035:2649358-2649881:2649982-2650854:2650981-2651080:2651247-2651393:2651472-2652232
Anopheles_stephensi	KB664288	ASTE006451	-	2696994	2697845	1	2696994-2697845
Anopheles_stephensi	KB664288	ASTE006452	+	2704901	2709643	10	2704901-2705056:2705135-2705905:2705986-2706661:2706758-2707473:2707544-2707984:2708111-2708264:2708323-2708436:2708504-2709303:2709371-2709457:2709530-2709643
Anopheles_stephensi	KB664288	ASTE006453	-	2715122	2717025	2	2715122-2716177:2716696-2717025
Anopheles_stephensi	KB664288	ASTE006454	-	2725983	2726921	1	2725983-2726921
Anopheles_stephensi	KB664288	ASTE006455	+	2735363	2744356	5	2735363-2737756:2738159-2740227:2740311-2741388:2743188-2743787:2743856-2744356
Anopheles_stephensi	KB664288	ASTE006456	-	2742204	2742819	3	2742204-2742337:2742412-2742652:2742736-2742819
Anopheles_stephensi	KB664288	ASTE006457	+	2747055	2748547	2	2747055-2747321:2747513-2748547
Anopheles_stephensi	KB664288	ASTE006458	+	2749385	2750638	3	2749385-2749544:2749609-2750403:2750466-2750638
Anopheles_stephensi	KB664288	ASTE006459	-	2750838	2756303	6	2750838-2752014:2752490-2753372:2753832-2754315:2755162-2755767:2755822-2756209:2756272-2756303
Anopheles_stephensi	KB664288	ASTE006460	+	2757321	2757903	2	2757321-2757365:2757445-2757903
Anopheles_stephensi	KB664288	ASTE006461	+	2770134	2775138	5	2770134-2770196:2772989-2773132:2773215-2773310:2773390-2773490:2773977-2775138
Anopheles_stephensi	KB664288	ASTE006462	-	2775573	2778695	5	2775573-2776500:2776561-2776922:2776990-2777101:2777511-2777846:2778649-2778695
Anopheles_stephensi	KB664288	ASTE006463	+	2779553	2784797	4	2779553-2779555:2780289-2780381:2780455-2784580:2784652-2784797
Anopheles_stephensi	KB664288	ASTE006464	-	2785828	2787370	3	2785828-2786949:2787027-2787229:2787322-2787370
Anopheles_stephensi	KB664288	ASTE006465	+	2788800	2792939	6	2788800-2789346:2789425-2791521:2791597-2791885:2791957-2792284:2792356-2792510:2792588-2792939
Anopheles_stephensi	KB664288	ASTE006466	+	2797599	2809847	18	2797599-2798147:2798222-2798273:2798338-2798405:2798484-2798638:2799114-2799254:2799329-2800307:2802454-2803005:2803070-2803121:2803180-2803247:2803315-2803469:2803973-2804113:2804202-2805024:2807510-2808025:2808084-2808135:2808207-2808274:2808352-2808506:2808685-2808825:2808887-2809847
Anopheles_stephensi	KB664288	ASTE006467	+	3022422	3022903	2	3022422-3022668:3022752-3022903
Anopheles_stephensi	KB664288	ASTE006468	+	3047704	3050029	4	3047704-3047717:3047845-3048196:3048284-3048747:3049744-3050029
Anopheles_stephensi	KB664288	ASTE006469	+	3101847	3102994	4	3101847-3102245:3102325-3102472:3102534-3102618:3102982-3102994
Anopheles_stephensi	KB664288	ASTE006470	-	3102517	3107780	2	3102517-3102568:3105667-3107780
Anopheles_stephensi	KB664288	ASTE006471	+	3108823	3109752	1	3108823-3109752
Anopheles_stephensi	KB664288	ASTE014733	-	3110537	3111286	1	3110537-3111286
Anopheles_stephensi	KB664288	ASTE006472	+	3112588	3117713	5	3112588-3112763:3112840-3115265:3115330-3115490:3115561-3115761:3117324-3117713
Anopheles_stephensi	KB664288	ASTE006473	-	3116255	3116658	2	3116255-3116383:3116530-3116658
Anopheles_stephensi	KB664288	ASTE006474	+	3118455	3119934	2	3118455-3118477:3118947-3119934
Anopheles_stephensi	KB664288	ASTE006475	-	3120016	3121454	3	3120016-3120681:3120770-3121207:3121284-3121454
Anopheles_stephensi	KB664288	ASTE006476	+	3122518	3127886	5	3122518-3123433:3123519-3123920:3124480-3125892:3126205-3127131:3127234-3127886
Anopheles_stephensi	KB664288	ASTE006477	+	3129049	3130163	3	3129049-3129077:3129154-3129812:3129874-3130163
Anopheles_stephensi	KB664288	ASTE014734	-	3132389	3132688	1	3132389-3132688
Anopheles_stephensi	KB664288	ASTE014737	+	3137509	3137988	3	3137509-3137529:3137640-3137874:3137939-3137988
Anopheles_stephensi	KB664288	ASTE006478	-	3139888	3148521	8	3139888-3140079:3142168-3142301:3142461-3142569:3146340-3146516:3146962-3147156:3147266-3147364:3147665-3147912:3148398-3148521
Anopheles_stephensi	KB664288	ASTE006479	-	3149417	3151350	7	3149417-3149633:3149717-3149979:3150048-3150592:3150664-3150809:3150889-3151043:3151109-3151164:3151233-3151350
Anopheles_stephensi	KB664288	ASTE006480	+	3152223	3161425	10	3152223-3152817:3153429-3153464:3155417-3155624:3155694-3155902:3155988-3156093:3157636-3157954:3158824-3159055:3159144-3159440:3159580-3161186:3161276-3161425
Anopheles_stephensi	KB664288	ASTE006481	-	3162890	3165316	4	3162890-3163144:3163258-3163346:3164475-3164821:3164925-3165316
Anopheles_stephensi	KB664288	ASTE006482	+	3166360	3166886	2	3166360-3166364:3166517-3166886
Anopheles_stephensi	KB664288	ASTE006483	-	3166941	3167577	3	3166941-3167098:3167167-3167409:3167484-3167577
Anopheles_stephensi	KB664288	ASTE006484	+	3207016	3207834	1	3207016-3207834
Anopheles_stephensi	KB664288	ASTE006485	+	3213894	3223215	11	3213894-3213913:3214803-3214972:3216363-3216576:3216637-3216705:3217069-3217145:3217228-3217470:3217564-3217818:3219153-3219236:3219662-3219808:3219962-3220390:3223085-3223215
