#species	ctg/scaff	gene	orientation_gene	start_gene	end_gene	#exons	exons_position
Anopheles_gambiae	2L	AGAP004706	+	2305657	2306118	1	2305657-2306118
Anopheles_gambiae	2L	AGAP004707	+	2358158	2431617	31	2358158-2358304:2362007-2362144:2381065-2381270:2382270-2382398:2385694-2385785:2390129-2390341:2390425-2390485:2390594-2390738:2391156-2391320:2399898-2400173:2402447-2402509:2403086-2403269:2407622-2407818:2407894-2407993:2408071-2408139:2416794-2417071:2417185-2417358:2417637-2417799:2422468-2422655:2422713-2422920:2424207-2424418:2424651-2424870:2424946-2425211:2425278-2425451:2427988-2428110:2429097-2429219:2429282-2429485:2429556-2429801:2429872-2430142:2430224-2430528:2430601-2431617
Anopheles_gambiae	2L	AGAP004708	-	2471997	2474296	5	2471997-2472106:2472199-2472505:2472577-2473639:2473705-2474036:2474117-2474296
Anopheles_gambiae	2L	AGAP004709	+	2482628	2483204	2	2482628-2482797:2482856-2483204
Anopheles_gambiae	2L	AGAP004710	-	2483299	2483553	2	2483299-2483337:2483422-2483553
Anopheles_gambiae	2L	AGAP004711	+	2487770	2489611	1	2487770-2489611
Anopheles_gambiae	2L	AGAP004712	+	2506572	2507341	2	2506572-2506927:2507146-2507341
Anopheles_gambiae	2L	AGAP004713	-	2559360	2559808	2	2559360-2559395:2559455-2559808
Anopheles_gambiae	2L	AGAP004714	+	2573498	2574460	2	2573498-2574134:2574366-2574460
Anopheles_gambiae	2L	AGAP004715	+	2615699	2620604	8	2615699-2616225:2616288-2616969:2617029-2617122:2618761-2619316:2619456-2619663:2619748-2620017:2620100-2620300:2620365-2620604
Anopheles_gambiae	2L	AGAP004716	+	2624121	2627818	4	2624121-2625242:2627459-2627560:2627616-2627705:2627768-2627818
Anopheles_gambiae	2L	AGAP004717	+	2643650	2679635	9	2643650-2643883:2650301-2650420:2650615-2650741:2668756-2668882:2669737-2669835:2675471-2675592:2677704-2677955:2678608-2678892:2679439-2679635
Anopheles_gambiae	2L	AGAP004718	+	2687938	2714108	10	2687938-2688076:2698966-2699113:2699460-2699608:2700869-2700970:2701068-2701123:2701171-2701198:2701409-2701484:2701577-2701736:2711187-2711339:2713944-2714108
Anopheles_gambiae	2L	AGAP004719	-	2714555	2719933	3	2714555-2714910:2719173-2719368:2719400-2719933
Anopheles_gambiae	2L	AGAP004721	-	2749858	2751776	7	2749858-2750004:2750084-2750511:2750574-2750774:2750852-2751026:2751113-2751451:2751523-2751582:2751645-2751776
Anopheles_gambiae	2L	AGAP004722	-	2752443	2753193	2	2752443-2752940:2753020-2753193
Anopheles_gambiae	2L	AGAP004723	+	2756804	2760189	4	2756804-2756899:2756954-2757088:2757129-2757291:2760014-2760189
Anopheles_gambiae	2L	AGAP004724	+	2775211	2796478	3	2775211-2775371:2794635-2794749:2794886-2796478
Anopheles_gambiae	2L	AGAP004725	+	2798074	2801008	2	2798074-2798166:2798237-2801008
Anopheles_gambiae	2L	AGAP004726	-	2805469	2807762	6	2805469-2805527:2805638-2805720:2805782-2805859:2805987-2806306:2806540-2806823:2806928-2807762
Anopheles_gambiae	2L	AGAP004727	+	2812213	2814507	13	2812213-2812369:2812484-2812538:2812625-2812757:2812873-2812984:2813081-2813143:2813212-2813355:2813425-2813529:2813604-2813688:2813782-2813878:2813947-2814042:2814108-2814176:2814248-2814337:2814427-2814507
Anopheles_gambiae	2L	AGAP004728	-	2824046	2831367	6	2824046-2824624:2824731-2825617:2825705-2825807:2825896-2826030:2826098-2826209:2831099-2831367
Anopheles_gambiae	2L	AGAP004729	-	2845177	2847278	8	2845177-2845242:2845322-2845462:2845544-2845633:2845734-2845823:2845885-2846012:2846102-2846416:2846477-2847071:2847147-2847278
Anopheles_gambiae	2L	AGAP004730	+	2865742	2866763	3	2865742-2866214:2866329-2866475:2866568-2866763
Anopheles_gambiae	2L	AGAP004731	-	2867616	2884739	5	2867616-2867715:2869800-2869887:2870495-2870689:2884127-2884296:2884564-2884739
Anopheles_gambiae	2L	AGAP004732	-	2898565	2906163	5	2898565-2899953:2900121-2900186:2901914-2902293:2902381-2902625:2902823-2906163
Anopheles_gambiae	2L	AGAP004733	+	2917655	2919861	2	2917655-2918887:2919133-2919861
Anopheles_gambiae	2L	AGAP004734	-	2920499	2930688	5	2920499-2921486:2921586-2921746:2921834-2921953:2926424-2926549:2926630-2930688
Anopheles_gambiae	2L	AGAP004735	-	2966123	2967435	3	2966123-2966285:2966376-2967299:2967362-2967435
Anopheles_gambiae	2L	AGAP004736	+	2968766	2969811	2	2968766-2969085:2969154-2969811
Anopheles_gambiae	2L	AGAP004737	+	2970769	2972432	6	2970769-2970870:2970993-2971251:2971494-2971602:2971668-2971775:2971851-2972064:2972142-2972432
Anopheles_gambiae	2L	AGAP004738	-	2972797	2974434	1	2972797-2974434
Anopheles_gambiae	2L	AGAP004739	+	2976219	2977872	2	2976219-2976228:2976320-2977872
Anopheles_gambiae	2L	AGAP004740	-	2982987	2983914	3	2982987-2983279:2983360-2983777:2983852-2983914
Anopheles_gambiae	2L	AGAP004741	-	2997032	2998143	3	2997032-2997366:2997445-2997907:2997997-2998143
Anopheles_gambiae	2L	AGAP004742	-	2999468	3004703	7	2999468-2999637:2999723-3000828:3000903-3001162:3001248-3001645:3002532-3002579:3003022-3004274:3004351-3004703
Anopheles_gambiae	2L	AGAP004743	+	3020291	3021131	4	3020291-3020423:3020517-3020698:3020772-3020924:3020985-3021131
Anopheles_gambiae	2L	AGAP004744	+	3021924	3025397	7	3021924-3021989:3022432-3022523:3022877-3023029:3023103-3023265:3023341-3023469:3023539-3023674:3024799-3025397
Anopheles_gambiae	2L	AGAP004745	-	3026515	3030244	7	3026515-3026805:3026877-3027039:3027120-3027799:3027869-3028019:3028128-3029274:3029353-3029935:3030017-3030244
Anopheles_gambiae	2L	AGAP004746	+	3030774	3033156	4	3030774-3030896:3030964-3031711:3031810-3032846:3032920-3033156
Anopheles_gambiae	2L	AGAP004747	-	3034081	3037570	5	3034081-3034446:3034544-3034880:3034955-3035628:3035727-3036059:3036338-3037570
Anopheles_gambiae	2L	AGAP004748	-	3038054	3038283	2	3038054-3038073:3038166-3038283
Anopheles_gambiae	2L	AGAP004749	+	3038802	3040139	3	3038802-3038893:3038963-3039971:3040050-3040139
Anopheles_gambiae	2L	AGAP004750	-	3042520	3046447	4	3042520-3042701:3042774-3042939:3043022-3045350:3045696-3046447
Anopheles_gambiae	2L	AGAP004751	+	3052358	3056684	7	3052358-3053864:3053970-3054465:3054541-3054691:3054773-3055184:3055270-3055456:3055531-3055823:3056413-3056684
Anopheles_gambiae	2L	AGAP004752	+	3057140	3057844	1	3057140-3057844
Anopheles_gambiae	2L	AGAP004753	-	3058063	3061830	6	3058063-3058198:3058289-3058480:3058579-3058952:3059035-3059213:3061484-3061613:3061678-3061830
Anopheles_gambiae	2L	AGAP004754	+	3063136	3064658	4	3063136-3063267:3063343-3063903:3063985-3064208:3064286-3064658
Anopheles_gambiae	2L	AGAP004755	+	3065696	3066947	2	3065696-3065791:3065856-3066947
Anopheles_gambiae	2L	AGAP004756	-	3066976	3068278	2	3066976-3067393:3067467-3068278
Anopheles_gambiae	2L	AGAP013546	+	3068763	3069155	2	3068763-3068804:3068886-3069155
Anopheles_gambiae	2L	AGAP004757	+	3069282	3070374	2	3069282-3070019:3070087-3070374
Anopheles_gambiae	2L	AGAP004758	-	3070770	3072193	2	3070770-3071574:3071646-3072193
Anopheles_gambiae	2L	AGAP004759	+	3075389	3076072	1	3075389-3076072
Anopheles_gambiae	2L	AGAP004760	-	3080658	3081900	3	3080658-3081340:3081416-3081679:3081759-3081900
Anopheles_gambiae	2L	AGAP004761	+	3127125	3131068	6	3127125-3127162:3127363-3127483:3127559-3127755:3127851-3127964:3128817-3128999:3129076-3131068
Anopheles_gambiae	2L	AGAP004762	+	3151046	3152139	3	3151046-3151347:3151437-3151676:3151758-3152139
Anopheles_gambiae	2L	AGAP004763	+	3152721	3153803	3	3152721-3153022:3153085-3153523:3153579-3153803
Anopheles_gambiae	2L	AGAP004764	-	3154593	3156095	1	3154593-3156095
Anopheles_gambiae	2L	AGAP004765	+	3156536	3158785	2	3156536-3156551:3156618-3158785
Anopheles_gambiae	2L	AGAP028129	-	3158859	3159260	1	3158859-3159260
Anopheles_gambiae	2L	AGAP004766	+	3168038	3175376	11	3168038-3168082:3168864-3168932:3169010-3169112:3169164-3169226:3170459-3170592:3170692-3170758:3171232-3171332:3171516-3171619:3171690-3171787:3175059-3175183:3175254-3175376
Anopheles_gambiae	2L	AGAP004767	-	3194038	3196599	7	3194038-3194446:3194585-3194746:3194926-3195182:3195319-3195493:3195641-3195995:3196123-3196346:3196439-3196599
Anopheles_gambiae	2L	AGAP004768	-	3288119	3290025	7	3288119-3288219:3288289-3288896:3288968-3289250:3289330-3289494:3289579-3289733:3289799-3289860:3289930-3290025
Anopheles_gambiae	2L	AGAP004769	+	3298575	3317823	4	3298575-3298709:3314728-3314865:3315854-3315971:3317666-3317823
Anopheles_gambiae	2L	AGAP004770	-	3312046	3312961	3	3312046-3312609:3312614-3312781:3312914-3312961
Anopheles_gambiae	2L	AGAP004771	-	3328939	3340228	2	3328939-3329422:3339660-3340228
Anopheles_gambiae	2L	AGAP004772	-	3348417	3353159	11	3348417-3348515:3348589-3348760:3348902-3349126:3349211-3349316:3349401-3349613:3349688-3349955:3350045-3350533:3350619-3350969:3351038-3351203:3351287-3351470:3353084-3353159
Anopheles_gambiae	2L	AGAP004773	+	3360197	3361330	1	3360197-3361330
Anopheles_gambiae	2L	AGAP004774	+	3389141	3398032	11	3389141-3389354:3390856-3391560:3391633-3391778:3392234-3392531:3392663-3393927:3394172-3394333:3394862-3395349:3395730-3395838:3396341-3396763:3397120-3397732:3397839-3398032
Anopheles_gambiae	2L	AGAP004775	-	3401188	3415683	8	3401188-3401221:3401307-3401458:3401545-3402259:3408090-3408134:3408287-3408348:3412031-3412078:3415202-3415393:3415492-3415683
Anopheles_gambiae	2L	AGAP004776	+	3402678	3404552	2	3402678-3404142:3404233-3404552
Anopheles_gambiae	2L	AGAP004777	-	3405024	3407138	1	3405024-3407138
Anopheles_gambiae	2L	AGAP004778	+	3446229	3446944	3	3446229-3446273:3446516-3446605:3446762-3446944
Anopheles_gambiae	2L	AGAP004780	-	3453793	3459344	10	3453793-3453988:3454066-3454539:3454747-3455135:3455223-3455380:3455489-3455624:3455823-3456016:3456185-3456804:3456897-3457059:3457828-3458247:3458330-3459344
Anopheles_gambiae	2L	AGAP004781	-	3464650	3465836	4	3464650-3464818:3464928-3465023:3465088-3465619:3465707-3465836
Anopheles_gambiae	2L	AGAP004782	-	3469348	3473011	3	3469348-3470768:3470847-3471260:3471343-3473011
Anopheles_gambiae	2L	AGAP004783	-	3490307	3509808	4	3490307-3490570:3499395-3499399:3502359-3502553:3508779-3509808
Anopheles_gambiae	2L	AGAP004784	+	3520010	3521879	5	3520010-3520213:3520343-3520734:3520828-3521373:3521462-3521587:3521666-3521879
Anopheles_gambiae	2L	AGAP004785	+	3542108	3544112	5	3542108-3542219:3542355-3542511:3543390-3543497:3543572-3543930:3543988-3544112
Anopheles_gambiae	2L	AGAP004786	+	3545879	3548062	3	3545879-3545932:3546474-3546533:3546983-3548062
Anopheles_gambiae	2L	AGAP004787	-	3552547	3554642	7	3552547-3552769:3552858-3552983:3553055-3553125:3553262-3553745:3553823-3553908:3553998-3554306:3554433-3554642
Anopheles_gambiae	2L	AGAP004788	+	3573816	3574066	2	3573816-3573896:3573995-3574066
Anopheles_gambiae	2L	AGAP004789	-	3574270	3575312	2	3574270-3575006:3575075-3575312
Anopheles_gambiae	2L	AGAP004790	+	3576757	3577007	2	3576757-3576837:3576936-3577007
Anopheles_gambiae	2L	AGAP004791	-	3577211	3578253	2	3577211-3577947:3578016-3578253
Anopheles_gambiae	2L	AGAP004792	+	3580207	3583245	5	3580207-3580434:3580740-3581079:3581151-3581317:3581388-3581859:3583031-3583245
Anopheles_gambiae	2L	AGAP004793	+	3585443	3590507	3	3585443-3585629:3589153-3589441:3589523-3590507
Anopheles_gambiae	2L	AGAP004794	+	3597065	3598346	2	3597065-3597113:3597199-3598346
Anopheles_gambiae	2L	AGAP004795	-	3615294	3630472	10	3615294-3615396:3615502-3615575:3615639-3615813:3616247-3616435:3618317-3618529:3618609-3618765:3618837-3618907:3618988-3619518:3620828-3621102:3630341-3630472
Anopheles_gambiae	2L	AGAP004797	-	3636018	3637115	4	3636018-3636133:3636280-3636409:3636487-3637026:3637113-3637115
Anopheles_gambiae	2L	AGAP004798	-	3639037	3645635	15	3639037-3639075:3639163-3639372:3639442-3639567:3639650-3639851:3639963-3640119:3640598-3641001:3641088-3641257:3641330-3641477:3641569-3641671:3642039-3642238:3642324-3642423:3643478-3643611:3643740-3644250:3644343-3644694:3645633-3645635
Anopheles_gambiae	2L	AGAP004799	-	3720965	3721591	2	3720965-3721323:3721435-3721591
Anopheles_gambiae	2L	AGAP004800	-	3729952	3733779	3	3729952-3730302:3730597-3733164:3733750-3733779
Anopheles_gambiae	2L	AGAP004801	+	3738214	3744072	12	3738214-3738246:3738388-3738809:3738894-3738955:3739029-3739360:3739436-3739766:3739834-3739943:3740392-3740905:3741204-3741574:3742087-3742570:3743023-3743258:3743351-3743604:3743682-3744072
Anopheles_gambiae	2L	AGAP004802	+	3746102	3747412	3	3746102-3746104:3746202-3747269:3747338-3747412
Anopheles_gambiae	2L	AGAP004803	-	3747715	3749485	4	3747715-3747779:3748286-3748315:3748873-3749307:3749386-3749485
Anopheles_gambiae	2L	AGAP004804	+	3749985	3750643	2	3749985-3750398:3750467-3750643
Anopheles_gambiae	2L	AGAP004805	+	3758094	3777514	10	3758094-3758396:3767884-3767967:3771404-3771494:3771569-3771591:3772337-3774116:3774208-3774500:3774587-3775039:3775121-3775222:3775351-3775479:3777302-3777514
Anopheles_gambiae	2L	AGAP004806	-	3779430	3780011	3	3779430-3779754:3779828-3779910:3779982-3780011
Anopheles_gambiae	2L	AGAP004807	+	3780524	3781138	3	3780524-3780550:3780634-3780716:3780817-3781138
Anopheles_gambiae	2L	AGAP004808	-	3790242	3793167	5	3790242-3790736:3790815-3791469:3791546-3791784:3791848-3792349:3792455-3793167
Anopheles_gambiae	2L	AGAP004809	-	3793708	3797295	5	3793708-3794079:3794143-3795470:3795553-3795893:3796164-3796613:3796724-3797295
Anopheles_gambiae	2L	AGAP004810	-	3798626	3799390	3	3798626-3798858:3798962-3799159:3799243-3799390
Anopheles_gambiae	2L	AGAP004811	+	3800490	3801233	3	3800490-3800631:3800705-3800881:3800971-3801233
Anopheles_gambiae	2L	AGAP004812	-	3803387	3807311	11	3803387-3803619:3803718-3803841:3803928-3804643:3804740-3805352:3805497-3805672:3806033-3806213:3806280-3806414:3806503-3806673:3806744-3806834:3806906-3807107:3807272-3807311
Anopheles_gambiae	2L	AGAP004814	+	3825976	3826708	2	3825976-3825993:3826535-3826708
Anopheles_gambiae	2L	AGAP004815	-	3831585	3831854	2	3831585-3831761:3831837-3831854
Anopheles_gambiae	2L	AGAP004816	-	3839526	3840275	1	3839526-3840275
Anopheles_gambiae	2L	AGAP004817	-	3844469	3852663	13	3844469-3844573:3844658-3844819:3844926-3845192:3845652-3846079:3846182-3846282:3848143-3848280:3848488-3848675:3848890-3849065:3849955-3850144:3850226-3850351:3850442-3851190:3851295-3852361:3852611-3852663
Anopheles_gambiae	2L	AGAP004818	+	3858864	3859405	3	3858864-3858980:3859045-3859204:3859269-3859405
Anopheles_gambiae	2L	AGAP004819	-	3861247	3869625	4	3861247-3861329:3861422-3861521:3861599-3861831:3869496-3869625
Anopheles_gambiae	2L	AGAP004820	+	3870994	3872437	6	3870994-3871041:3871107-3871351:3871421-3871745:3871811-3871935:3872006-3872264:3872336-3872437
Anopheles_gambiae	2L	AGAP004823	-	3915261	3917699	2	3915261-3916726:3917396-3917699
Anopheles_gambiae	2L	AGAP004824	-	3953487	3982092	9	3953487-3953594:3959778-3959939:3969044-3969151:3969211-3969406:3969771-3969847:3979094-3979226:3979299-3980503:3980540-3981097:3982024-3982092
Anopheles_gambiae	2L	AGAP004825	+	3992654	3996254	2	3992654-3993484:3994212-3996254
Anopheles_gambiae	2L	AGAP004827	+	4120678	4142005	19	4120678-4120792:4120989-4121068:4121180-4121314:4122463-4122629:4123739-4123935:4125239-4125413:4125737-4125896:4126621-4127554:4127623-4127823:4127896-4127988:4130288-4130439:4130532-4130678:4130769-4131066:4133177-4133294:4135329-4135440:4135539-4135721:4135845-4135940:4139727-4141361:4141436-4142005
Anopheles_gambiae	2L	AGAP004828	+	4153261	4156465	8	4153261-4153348:4153495-4153753:4153847-4154119:4154196-4154349:4155656-4155778:4155870-4155954:4156044-4156130:4156230-4156465
Anopheles_gambiae	2L	AGAP004829	-	4159876	4171227	6	4159876-4160197:4163913-4164131:4164228-4164422:4166800-4166926:4168921-4169089:4170835-4171227
Anopheles_gambiae	2L	AGAP004830	-	4184228	4185754	1	4184228-4185754
Anopheles_gambiae	2L	AGAP004831	+	4201432	4202564	4	4201432-4201584:4201720-4201838:4201968-4202079:4202184-4202564
Anopheles_gambiae	2L	AGAP004832	-	4214235	4217433	2	4214235-4217322:4217411-4217433
Anopheles_gambiae	2L	AGAP004833	+	4233579	4238089	7	4233579-4233598:4233676-4234850:4234932-4235218:4235348-4235877:4235960-4236068:4236226-4236762:4237886-4238089
Anopheles_gambiae	2L	AGAP004834	-	4243691	4249860	6	4243691-4243844:4243950-4244046:4244139-4244276:4246109-4246186:4246274-4246969:4249692-4249860
Anopheles_gambiae	2L	AGAP004835	+	4302587	4323649	8	4302587-4302675:4309063-4309177:4309428-4309735:4310715-4310991:4318220-4318439:4321417-4321585:4321660-4321896:4321954-4323649
Anopheles_gambiae	2L	AGAP004837	-	4352840	4361922	3	4352840-4353520:4355125-4355266:4361879-4361922
Anopheles_gambiae	2L	AGAP004838	-	4368987	4369719	3	4368987-4369182:4369244-4369347:4369612-4369719
Anopheles_gambiae	2L	AGAP004839	+	4376961	4377458	3	4376961-4377009:4377067-4377200:4377273-4377458
Anopheles_gambiae	2L	AGAP004840	-	4377502	4378519	4	4377502-4377835:4377900-4378240:4378303-4378385:4378447-4378519
Anopheles_gambiae	2L	AGAP004841	-	4382188	4388124	16	4382188-4382978:4383043-4383304:4383704-4383741:4383855-4384012:4384109-4384284:4384377-4384629:4384702-4385588:4385665-4385742:4385828-4386015:4386083-4386180:4386255-4386643:4386703-4386786:4386857-4386985:4387109-4387159:4387264-4387361:4388088-4388124
Anopheles_gambiae	2L	AGAP004842	+	4388695	4392236	4	4388695-4388743:4391160-4391839:4391918-4392127:4392198-4392236
Anopheles_gambiae	2L	AGAP004843	+	4389075	4391016	2	4389075-4389735:4389845-4391016
Anopheles_gambiae	2L	AGAP004844	-	4393035	4394190	4	4393035-4393329:4393403-4393838:4393914-4394061:4394116-4394190
Anopheles_gambiae	2L	AGAP004845	+	4396407	4401900	6	4396407-4396584:4400180-4400271:4400356-4400577:4400648-4400932:4401009-4401603:4401677-4401900
Anopheles_gambiae	2L	AGAP004846	+	4419676	4427118	7	4419676-4419736:4424006-4424258:4425033-4425206:4425356-4425548:4425996-4426371:4426520-4426641:4426729-4427118
Anopheles_gambiae	2L	AGAP004847	+	4433671	4438248	6	4433671-4433838:4433938-4434189:4434273-4434473:4434555-4434954:4437721-4437968:4438045-4438248
Anopheles_gambiae	2L	AGAP004848	-	4438778	4440964	2	4438778-4439008:4439639-4440964
Anopheles_gambiae	2L	AGAP004849	+	4441964	4442904	2	4441964-4442054:4442141-4442904
Anopheles_gambiae	2L	AGAP004850	-	4448317	4459825	8	4448317-4448866:4448975-4449236:4449300-4449369:4449435-4450347:4450438-4450658:4450738-4457434:4457823-4459190:4459275-4459825
Anopheles_gambiae	2L	AGAP004851	-	4463307	4464450	2	4463307-4464092:4464412-4464450
Anopheles_gambiae	2L	AGAP004852	-	4468458	4474213	11	4468458-4468565:4468663-4468730:4469959-4470030:4470116-4470235:4470320-4470605:4470716-4470829:4472193-4472316:4472402-4472601:4472709-4473019:4473376-4473543:4473634-4474213
Anopheles_gambiae	2L	AGAP004853	-	4476884	4479415	7	4476884-4477136:4477212-4477589:4477678-4477926:4477992-4478217:4478296-4478521:4478630-4478957:4479051-4479415
Anopheles_gambiae	2L	AGAP004854	+	4484191	4489084	4	4484191-4484526:4484780-4486588:4486663-4487553:4487636-4489084
Anopheles_gambiae	2L	AGAP004855	+	4492324	4493945	4	4492324-4492390:4492563-4493109:4493243-4493442:4493527-4493945
Anopheles_gambiae	2L	AGAP004856	+	4495104	4496644	6	4495104-4495150:4495261-4495408:4495476-4495667:4495740-4495857:4495926-4496134:4496216-4496644
Anopheles_gambiae	2L	AGAP004857	-	4497020	4498359	2	4497020-4497333:4497402-4498359
Anopheles_gambiae	2L	AGAP004858	-	4498818	4500330	4	4498818-4499004:4499065-4499467:4499544-4500145:4500215-4500330
Anopheles_gambiae	2L	AGAP004859	-	4502064	4503060	4	4502064-4502083:4502152-4502332:4502408-4502902:4502962-4503060
Anopheles_gambiae	2L	AGAP004860	-	4506937	4510013	5	4506937-4507153:4507243-4508394:4508487-4508725:4508795-4509443:4509523-4510013
Anopheles_gambiae	2L	AGAP004861	-	4512483	4516244	5	4512483-4512635:4512699-4513061:4514433-4514561:4515955-4516053:4516179-4516244
Anopheles_gambiae	2L	AGAP004862	+	4554530	4565883	17	4554530-4554721:4555236-4555380:4555684-4556381:4556633-4557097:4557161-4557301:4557489-4557626:4557704-4557961:4558026-4558424:4558479-4558669:4558733-4558951:4559053-4559658:4559754-4559878:4560013-4560132:4560290-4560414:4560979-4561080:4561248-4561478:4565683-4565883
Anopheles_gambiae	2L	AGAP004864	-	4586760	4591451	4	4586760-4587613:4587715-4588271:4588981-4589063:4591137-4591451
Anopheles_gambiae	2L	AGAP004865	-	4599569	4619863	4	4599569-4599705:4599973-4600097:4600328-4600630:4619793-4619863
Anopheles_gambiae	2L	AGAP004866	-	4667808	4675971	13	4667808-4668721:4668809-4668947:4669162-4669928:4670237-4670538:4670755-4670939:4671048-4671287:4671516-4671789:4672084-4672204:4672216-4672302:4672351-4672525:4672663-4672852:4672923-4675644:4675758-4675971
Anopheles_gambiae	2L	AGAP004867	+	4677046	4677716	3	4677046-4677127:4677367-4677467:4677543-4677716
Anopheles_gambiae	2L	AGAP004868	-	4680511	4691928	6	4680511-4680627:4680726-4680888:4681536-4681595:4681898-4682058:4682134-4682255:4691913-4691928
Anopheles_gambiae	2L	AGAP004869	-	4684000	4684653	2	4684000-4684189:4684364-4684653
Anopheles_gambiae	2L	AGAP004870	+	4692754	4697401	8	4692754-4692915:4693165-4693795:4693877-4694800:4694864-4695369:4695441-4695546:4695606-4696869:4696949-4697132:4697192-4697401
Anopheles_gambiae	2L	AGAP004871	+	4749123	4756753	6	4749123-4749147:4752725-4752834:4755468-4755540:4755778-4755860:4756067-4756326:4756462-4756753
Anopheles_gambiae	2L	AGAP004872	-	4760912	4762132	3	4760912-4761552:4761649-4761912:4761982-4762132
Anopheles_gambiae	2L	AGAP004873	-	4769361	4800301	12	4769361-4769434:4770776-4771077:4771143-4771382:4771477-4772291:4775403-4775549:4775626-4776264:4776353-4777014:4777219-4777967:4778090-4778498:4794003-4794061:4795045-4795154:4800116-4800301
Anopheles_gambiae	2L	AGAP004874	-	4821176	4825510	6	4821176-4821853:4822208-4822632:4822774-4823936:4823997-4824198:4824850-4825025:4825380-4825510
Anopheles_gambiae	2L	AGAP004875	-	4830049	4830309	1	4830049-4830309
Anopheles_gambiae	2L	AGAP004876	+	4845959	4847193	2	4845959-4847055:4847127-4847193
Anopheles_gambiae	2L	AGAP004877	+	4852047	4865290	10	4852047-4852166:4853168-4853224:4855489-4855575:4855660-4855826:4856660-4857659:4857737-4857849:4863960-4864479:4864549-4864644:4864719-4865000:4865084-4865290
Anopheles_gambiae	2L	AGAP004878	-	4871110	4872374	4	4871110-4871424:4871562-4871781:4871991-4872111:4872188-4872374
Anopheles_gambiae	2L	AGAP004879	+	4879247	4880564	3	4879247-4879367:4879462-4879593:4879681-4880564
